	N	D	A
326	2342	-1.0652277113930095	0.4895792
327	2342	-1.0647071689814518	-0.838485
328	2342	-1.052502855298708	0.24630594
329	2342	-1.0459545192474295	0.136837
330	2342	-1.0334133840042656	0.40851212
331	2342	-1.0290084578829317	-1.9986508
332	2342	-1.0288422342557113	-0.18679643
333	2342	-1.0257321027043025	-0.8878138
334	2342	-1.0205266785887233	-1.2195117
335	2342	-1.0137290070966145	-2.3779988
336	2342	-1.009800880327043	-1.6481463
337	2342	-1.0035193769405129	-2.2503462
338	2342	-0.99901821608763	-1.5935937
339	2342	-0.9959736991259129	-0.32349205
340	2342	-0.9908382639060056	1.0403931
341	2342	-0.9844605257879269	-0.11090088
342	2342	-0.9838087541969847	1.0521901
343	2342	-0.9821246463948858	0.14109802
344	2342	-0.9758431430083552	-0.35012388
345	2342	-0.9709657918412371	0.09639001
346	2342	-0.9658041107854531	-1.4095032
347	2342	-0.9460453706761509	-1.0762408
348	2342	-0.9360063384532484	-0.82810736
349	2342	-0.9294842482378471	-0.938498
350	2342	-0.9222010287820162	-0.8325548
351	2342	-0.9187453270582284	1.5050724
352	2342	-0.9172668116371647	-0.7209687
353	2342	-0.9162213525080696	-0.6135416
354	2342	-0.9136273890622388	-0.3989911
355	2342	-0.905810504276912	0.2949283
356	2342	-0.9043932291395604	-0.12523913
357	2342	-0.9008894100499987	-0.7484944
358	2342	-0.8721983371306021	-0.32228613
359	2342	-0.8663411414240811	-0.60607076
360	2342	-0.8635197140673179	-0.37044454
361	2342	-0.8611444659204612	-0.6124358
362	2342	-0.857089484277485	-0.42523646
363	2342	-0.8535025533743132	-0.36434078
364	2342	-0.8507861093610574	-0.80706763
365	2342	-0.8476453576677918	-1.1270223
366	2342	-0.8465517811729226	-0.6014836
367	2342	-0.8416306869460097	-0.22383761
368	2342	-0.8328645777631358	-0.25178385
369	2342	-0.8287527301424267	-0.16854692
370	2342	-0.8263599847716518	-0.116998196
371	2342	-0.82201629893403	-0.36080313
372	2342	-0.8195098216077894	-0.05903411
373	2342	-0.8157391698534795	-0.2722032
374	2342	-0.8120603785247384	0.0700686
375	2342	-0.810083192222014	0.21304893
376	2342	-0.807257390559271	0.23925447
377	2342	-0.8007003058960338	0.14225912
378	2342	-0.7958229547289157	-0.23600674
379	2342	-0.7916061237646987	0.78485346
380	2342	-0.7891040207444373	-0.51447487
381	2342	-0.773811447040182	0.17730045
382	2342	-0.7671362561154984	0.0043549538
383	2342	-0.7619308319999196	0.27995777
384	2342	-0.7607016520196863	0.40094805
385	2342	-0.7585276219478856	0.30582857
386	2342	-0.755986150173809	-0.06497979
387	2342	-0.7502995524004876	-0.016844273
388	2342	-0.7468176048408233	0.63102555
389	2342	-0.7366604663564753	-0.41590095
390	2342	-0.7320237020182283	0.027763844
391	2342	-0.7270019987537877	-0.62754726
392	2342	-0.7235856657838151	-1.3078165
393	2342	-0.722002167019244	-0.1250627
394	2342	-0.7181965208170982	-0.7989819
395	2342	-0.7175622464500737	-0.07973671
396	2342	-0.7080612538626476	-1.0579889
397	2342	-0.69999503363649	-0.6168766
398	2342	-0.6769861841844356	0.0467844
399	2342	-0.6765312563625696	0.30022454
400	2342	-0.6726337497348549	0.3131976
401	2342	-0.6639638752835291	0.56884384
402	2342	-0.6632727349387717	1.7320406
403	2342	-0.6611730680686225	2.2741172
404	2342	-0.6587409539440325	2.1539457
405	2342	-0.6542747875389856	2.118613
406	2342	-0.6414099536533406	1.3933947
407	2342	-0.6353340426478455	0.79817533
408	2342	-0.6282039239012964	0.34881854
409	2342	-0.6199933515778162	0.6069033
410	2342	-0.6172331645047651	0.3522582
411	2342	-0.6111397562753522	0.84876704
412	2342	-0.6093375422118075	1.0336182
413	2342	-0.6060743099511168	1.2094042
414	2342	-0.6034278548335328	1.1633604
415	2342	-0.6004358295435699	0.7427201
416	2342	-0.5995653426536536	0.33589745
417	2342	-0.598712352987655	0.6128514
418	2342	-0.5955234839286159	0.16584373
419	2342	-0.5927676711615448	0.14812851
420	2342	-0.5885508401973278	0.18559575
421	2342	-0.5861755920504712	0.30974674
422	2342	-0.5838003439036146	-0.17765164
423	2342	-0.5802002900825043	0.24957418
424	2342	-0.5639497433687435	0.44429994
425	2342	-0.5476204591473515	0.14748478
426	2342	-0.5460807034425752	0.07255292
427	2342	-0.5440860199159334	0.17997599
428	2342	-0.5413870731265953	0.09477639
429	2342	-0.5313349179857552	0.5059359
430	2342	-0.5197823758939535	1.4411361
431	2342	-0.5190343695714628	0.8395624
432	2342	-0.512678502983281	1.5223653
433	2342	-0.508137973376583	2.9524267
434	2342	-0.500041133008569	-0.041280508
435	2342	-0.4943545352352472	1.0989411
436	2342	-0.48855420550645956	2.4519594
437	2342	-0.4821633444704423	0.041535854
438	2342	-0.47949501782296045	0.47620106
439	2342	-0.4792019393223357	0.5723114
440	2342	-0.47650299253299755	-0.058260202
441	2342	-0.47260986021126206	-0.20409107
442	2342	-0.4682486771497225	-0.8309467
443	2342	-0.45420715495559794	-0.14793801
444	2342	-0.4343521801147472	-0.66784
445	2342	-0.41867904179027704	0.90048766
446	2342	-0.40517993353760806	0.6582005
447	2342	-0.4001057386014133	0.9223521
448	2342	-0.39713995914732747	0.7982614
449	2342	-0.3954952200990438	0.7402141
450	2342	-0.3942879116487079	0.82607484
451	2342	-0.3906353661558435	1.8295262
452	2342	-0.38786205616485425	1.4567621
453	2342	-0.38497063991241953	1.9122627
454	2342	-0.37994456234199925	0.44958806
455	2342	-0.3714409115178938	0.68280053
456	2342	-0.3654131178781732	0.69843817
457	2342	-0.36054014101703435	1.3230121
458	2342	-0.35893039641658664	-2.1990504
459	2342	-0.3502955164130972	1.2420642
460	2342	-0.3494906441128731	0.8648956
461	2342	-0.34661672508435615	1.0035422
462	2342	-0.34437270611688353	0.71193147
463	2342	-0.3422336704929192	0.7317281
464	2342	-0.33314386266756335	0.24734259
465	2342	-0.329745026921509	0.80498695
466	2342	-0.32405405484220795	1.5128314
467	2342	-0.32331917143765576	0.61279917
468	2342	-0.31899298282395216	1.1846988
469	2342	-0.31276834541515486	0.7811873
470	2342	-0.30872211238413794	0.7967391
471	2342	-0.3043653036285776	1.1461823
472	2342	-0.29888429823629137	0.728533
473	2342	-0.2913823634814867	0.018107891
474	2342	-0.2895145348282493	0.23592019
475	2342	-0.28678059359107566	-0.036364317
476	2342	-0.2805996992420732	1.828563
477	2342	-0.27731022114550585	0.7648394
478	2342	-0.27412135208646626	0.922189
479	2342	-0.2710943323486674	-0.10259223
480	2342	-0.26809355844674565	-0.3517828
481	2342	-0.2674855299155978	0.23856854
482	2342	-0.2642004261250097	0.24614453
483	2342	-0.25645790454133355	-0.13991427
484	2342	-0.25316405213878657	0.72962165
485	2342	-0.25019827268470074	1.3915474
486	2342	-0.2475693147910345	0.5586755
487	2342	-0.2463926264825549	0.3905139
488	2342	-0.24247324832494277	1.4649923
489	2342	-0.23744717075452249	1.6677401
490	2342	-0.2343632850389903	0.6209326
491	2342	-0.23210614315357958	1.2775314
492	2342	-0.22631893634273004	1.6939862
493	2342	-0.22185714424366232	1.6754591
494	2342	-0.21623616106003318	0.31964564
495	2342	-0.21442957269050877	0.5336826
496	2342	-0.20546661973855818	1.5045855
497	2342	-0.20103107347536708	0.69534945
498	2342	-0.19650366678660758	0.68506575
499	2342	-0.1921074892772321	0.374938
500	2342	-0.18903235217365966	0.29273129
501	2342	-0.1849380017768678	0.70272255
502	2342	-0.18201596538257636	0.5407877
503	2342	-0.17814470459073828	0.74442077
504	2342	-0.1719638102417358	1.1256707
505	2342	-0.16375323791825558	1.1990378
506	2342	-0.14397262627905594	0.7524123
507	2342	-0.13071847916123724	2.14409
508	2342	-0.1126482211600135	0.026794434
509	2342	-0.10900442427910795	0.1216135
510	2342	-0.10578056077223286	-0.0048577785
511	2342	-0.10524689544273658	0.33405113
512	2342	-0.09879041981702708	0.75338435
513	2342	-0.09775808360587002	0.6687422
514	2342	-0.09067608222509538	1.3613522
515	2342	-0.08915819805021652	1.2723458
516	2342	-0.08517320530291173	1.2511742
517	2342	-0.08036146872548589	1.1137712
518	2342	-0.07544474880455265	1.2886741
519	2342	-0.0675272549816972	1.3208511
520	2342	-0.0656856721643373	1.3348272
521	2342	-0.05656086989114595	1.0191562
522	2342	-0.04888833720314123	0.98898816
523	2342	-0.04401098603602316	0.54981756
524	2342	-0.0403671891551185	0.44037247
525	2342	-0.03598850886966121	0.9767492
526	2342	-0.030520626395313055	-0.45918775
527	2342	-0.0261025773560406	1.3653305
528	2342	-0.02357860280588131	2.8811095
529	2342	-0.02148768454769101	1.0630972
530	2342	-0.017318970949248502	0.87419343
531	2342	-0.011991066266244577	0.2477026
532	2342	-0.005989518462400589	0.19901252
533	2342	-0.000989686727856931	1.5596068
534	2342	-0.000495390152176256	1.7930067
535	2342	0.003612083162553681	1.8842766
536	2342	0.006529745250865471	1.2691324
537	2342	0.011708923530567628	1.2089808
538	2342	0.014994027321155734	2.0339496
539	2342	0.026428463151511483	0.9936197
540	2342	0.02919739883652106	1.157512
541	2342	0.03966073873943232	1.178756
542	2342	0.04123986319802464	1.3293989
543	2342	0.05714483973940654	-0.41366243
544	2342	0.0595463337221398	1.5307162
545	2342	0.06267833680344603	0.8911369
546	2342	0.06514981968185118	0.012996435
547	2342	0.06629151354249485	1.6260307
548	2342	0.06961598608689856	1.3690097
549	2342	0.07458519767958505	1.1593044
550	2342	0.0799087280566102	1.1654265
551	2342	0.08549034248642418	-0.46168137
552	2342	0.08604587934581787	-0.37306356
553	2342	0.0882767753953515	0.7934463
554	2342	0.09060828048241332	0.83864474
555	2342	0.09226614244863551	0.70483804
556	2342	0.09753280684792687	0.45631552
557	2342	0.09954498759848729	1.2160103
558	2342	0.1025457615004095	1.0533812
559	2342	0.1071256598609227	1.0338666
560	2342	0.10805738703455114	1.0426195
561	2342	0.11517875716914139	1.4081781
562	2342	0.12499032548111089	0.690943
563	2342	0.12598329293845234	1.2559388
564	2342	0.13048445379133566	1.2712834
565	2342	0.13460942432998335	1.2329185
566	2342	0.1371027787382859	0.5407522
567	2342	0.14427226623864975	1.0831153
568	2342	0.15219850867346407	1.9241059
569	2342	0.1548843325448641	2.2197983
570	2342	0.1575439105803862	0.8450327
571	2342	0.15845814053009777	1.7196057
572	2342	0.16484025295415616	1.0907848
573	2342	0.167578568497309	1.4578097
574	2342	0.17078056047428714	1.7811253
575	2342	0.17410940732467006	1.6377428
576	2342	0.1781600146616662	1.8419955
577	2342	0.18807219201116387	1.6975768
578	2342	0.19420496899439232	1.043452
579	2342	0.20107700368815218	1.6499069
580	2342	0.205324454794225	1.3783281
581	2342	0.21455424041092375	1.337312
582	2342	0.21755501431284596	1.2491677
583	2342	0.21951470339165224	0.58546185
584	2342	0.22293541066760358	1.3981245
585	2342	0.22671481103387325	1.8398626
586	2342	0.2302667474892095	2.7181737
587	2342	0.23211707891852829	1.970289
588	2342	0.2350478639247786	-3.0778897
589	2342	0.23658324532357522	0.616549
590	2342	0.23910721987373407	1.5446303
591	2342	0.24414204605611323	1.8979137
592	2342	0.2470903282862813	0.19485855
593	2342	0.24837637424424797	1.2967355
594	2342	0.2514121425940057	1.6102021
595	2342	0.2578773668316745	1.5902226
596	2342	0.2675489573523002	1.5113599
597	2342	0.27583826718341165	1.4712222
598	2342	0.28460000206030633	2.247235
599	2342	0.28884307886039995	1.9837868
600	2342	0.2965156115484042	0.89276004
601	2342	0.3026790086734885	1.3219888
602	2342	0.3117906880287413	1.0692523
603	2342	0.3195550811423149	1.6222961
604	2342	0.3232338724710564	1.5341494
605	2342	0.3271095075688737	1.6274283
606	2342	0.33061332665843546	1.3250597
607	2342	0.3321924511170269	1.6416843
608	2342	0.3419165333094072	1.6911852
609	2342	0.34926099304895075	-1.1464598
610	2342	0.35345157817729067	-0.76547503
611	2342	0.3576202917757332	-2.2172902
612	2342	0.3614696810376734	-0.50037646
613	2342	0.3687266546576278	1.5090606
614	2342	0.3728428765843166	1.4899538
615	2342	0.37566430394107986	-3.0942779
616	2342	0.3761892206586177	1.7740395
617	2342	0.3807035044294387	2.1231897
618	2342	0.3839623623841497	2.189325
619	2342	0.3950687252660443	1.8131325
620	2342	0.3972908727036195	2.017101
621	2342	0.40069845706163276	2.1023686
622	2342	0.4062363284316519	1.9249151
623	2342	0.40762735773312553	1.8224685
624	2342	0.4157898126908317	1.8535254
625	2342	0.41641971275187695	1.4804165
626	2342	0.421800109106635	0.6686294
627	2342	0.4265024880345738	-2.2774537
628	2342	0.42971760292949	1.4363663
629	2342	0.4340306686252555	2.0419133
630	2342	0.44528575791045233	2.3898122
631	2342	0.44647994344285014	1.2198012
632	2342	0.453124514225677	1.9424684
633	2342	0.4575556861828889	1.9625185
634	2342	0.4603858621516106	1.7777665
635	2342	0.4625948866712468	1.8630159
636	2342	0.4713128784883467	1.9358842
637	2342	0.4866579438643557	1.9327743
638	2342	0.4907610428731064	1.8419907
639	2342	0.4944660800377241	1.8875086
640	2342	0.49662261288560705	1.937607
641	2342	0.503210317690701	2.4796484
642	2342	0.511149683043453	1.8985388
643	2342	0.5151215528728192	2.0248897
644	2342	0.5199551609801429	1.8146985
645	2342	0.5265953574569906	1.9914777
646	2342	0.5341716554134464	1.1112802
647	2342	0.5372424182110396	1.8028243
648	2342	0.5428021611109566	1.4914377
649	2342	0.5474651712850802	1.6497791
650	2342	0.5524912488555005	1.6396253
651	2342	0.558230338300576	1.8142111
652	2342	0.561572308068897	2.0668452
653	2342	0.5687767900170972	2.132952
654	2342	0.5759681490473589	1.3733842
655	2342	0.5782646596865852	1.8027122
656	2342	0.579791292473423	1.648299
657	2342	0.5831770053015388	2.154168
658	2342	0.5936490938164094	2.0886042
659	2342	0.5960768336350197	0.58891225
660	2342	0.607607504196924	2.1226723
661	2342	0.6131147554250869	2.3804224
662	2342	0.6165835800668131	1.2969306
663	2342	0.6298027327367954	-0.18208575
664	2342	0.6439492382744274	1.1114571
665	2342	0.647496800423784	0.88137794
