Cell Barcode	UMAP-1	UMAP-2
D5_lib6_bc1_25_bc2_57_bc3_42	1.3514571	-4.7959256
D5_lib6_bc1_25_bc2_58_bc3_44	-5.6092787	0.6983032
D5_lib6_bc1_25_bc2_58_bc3_59	5.606348	2.8530512
D5_lib6_bc1_25_bc2_59_bc3_11	-3.7184577	1.1854868
D5_lib6_bc1_25_bc2_5_bc3_76	3.9680328	0.8755622
D5_lib6_bc1_25_bc2_5_bc3_77	-4.3879957	1.0380449
D5_lib6_bc1_25_bc2_60_bc3_19	5.0602293	1.6599202
D5_lib6_bc1_25_bc2_60_bc3_33	3.2264194	-4.47514
D5_lib6_bc1_25_bc2_60_bc3_37	-6.168354	1.5594277
D5_lib6_bc1_25_bc2_60_bc3_55	-3.8534667	-0.00016212463
D5_lib6_bc1_25_bc2_60_bc3_87	-0.140728	2.9791217
D5_lib6_bc1_25_bc2_62_bc3_24	2.0894814	-5.8554087
D5_lib6_bc1_25_bc2_62_bc3_35	1.5024748	2.8092766
D5_lib6_bc1_25_bc2_62_bc3_80	-2.0210776	5.7330194
D5_lib6_bc1_25_bc2_62_bc3_81	-5.1572022	3.404698
D5_lib6_bc1_25_bc2_63_bc3_58	5.086915	-0.90803266
D5_lib6_bc1_25_bc2_64_bc3_40	-0.71617174	-5.1937656
D5_lib6_bc1_25_bc2_64_bc3_75	-3.904954	3.9806666
D5_lib6_bc1_25_bc2_65_bc3_2	5.7654276	-0.07309866
D5_lib6_bc1_25_bc2_65_bc3_48	5.113433	3.9097009
D5_lib6_bc1_25_bc2_66_bc3_43	3.3190079	-1.7587063
D5_lib6_bc1_25_bc2_66_bc3_6	-6.775315	0.4657178
D5_lib6_bc1_25_bc2_67_bc3_16	5.2885885	-0.64583874
D5_lib6_bc1_25_bc2_67_bc3_22	-3.6112785	-0.32278872
D5_lib6_bc1_25_bc2_68_bc3_39	-0.3831873	-3.905161
D5_lib6_bc1_25_bc2_68_bc3_88	5.2282887	2.8836126
D5_lib6_bc1_25_bc2_68_bc3_96	-5.307104	2.4326854
D5_lib6_bc1_25_bc2_6_bc3_22	1.9902401	4.151877
D5_lib6_bc1_25_bc2_70_bc3_41	4.039201	3.8088222
D5_lib6_bc1_25_bc2_70_bc3_66	0.57386875	-3.0252337
D5_lib6_bc1_25_bc2_72_bc3_17	-2.287523	-4.969135
D5_lib6_bc1_25_bc2_72_bc3_95	1.364871	-1.52826
D5_lib6_bc1_25_bc2_73_bc3_48	-0.2522459	4.52984
D5_lib6_bc1_25_bc2_75_bc3_54	5.9604836	-0.68155956
D5_lib6_bc1_25_bc2_75_bc3_62	1.6088948	-5.87618
D5_lib6_bc1_25_bc2_75_bc3_88	-4.920689	-2.2646575
D5_lib6_bc1_25_bc2_76_bc3_64	-0.12861776	5.9954762
D5_lib6_bc1_25_bc2_77_bc3_11	1.3093591	-2.9230428
D5_lib6_bc1_25_bc2_77_bc3_38	0.6245084	-3.6190124
D5_lib6_bc1_25_bc2_78_bc3_17	1.838131	-3.9810665
D5_lib6_bc1_25_bc2_7_bc3_15	-2.6837018	0.22497225
D5_lib6_bc1_25_bc2_7_bc3_25	-1.2629352	4.662785
D5_lib6_bc1_25_bc2_7_bc3_39	1.17905	-5.8656163
D5_lib6_bc1_25_bc2_7_bc3_45	-4.6615057	2.6304526
D5_lib6_bc1_25_bc2_7_bc3_55	0.610126	6.135875
D5_lib6_bc1_25_bc2_7_bc3_6	3.4536362	-2.530356
D5_lib6_bc1_25_bc2_7_bc3_65	-2.6645732	-1.4981282
D5_lib6_bc1_25_bc2_80_bc3_1	-5.9475517	-2.9938326
D5_lib6_bc1_25_bc2_80_bc3_10	3.5507383	-4.292354
D5_lib6_bc1_25_bc2_80_bc3_13	-0.2792287	-2.0420678
D5_lib6_bc1_25_bc2_80_bc3_56	-2.305352	4.574488
D5_lib6_bc1_25_bc2_80_bc3_82	-0.8021817	-2.5395527
D5_lib6_bc1_25_bc2_81_bc3_54	3.7658358	1.7659116
D5_lib6_bc1_25_bc2_82_bc3_52	-6.1346316	0.3745556
D5_lib6_bc1_25_bc2_82_bc3_74	-2.2602541	-3.879798
D5_lib6_bc1_25_bc2_83_bc3_57	-1.5887616	3.5432296
D5_lib6_bc1_25_bc2_87_bc3_35	-4.526413	2.9948802
D5_lib6_bc1_25_bc2_87_bc3_9	-3.6627226	-4.521825
D5_lib6_bc1_25_bc2_88_bc3_18	2.6220922	-0.8654008
D5_lib6_bc1_25_bc2_88_bc3_20	5.6481543	-1.735501
D5_lib6_bc1_25_bc2_88_bc3_25	-5.413916	2.4423695
D5_lib6_bc1_25_bc2_88_bc3_57	-2.2730803	-4.9685283
D5_lib6_bc1_25_bc2_89_bc3_49	-2.9047387	-3.5928159
D5_lib6_bc1_25_bc2_89_bc3_68	4.550396	-3.6836772
D5_lib6_bc1_25_bc2_89_bc3_75	-5.64874	1.2300663
D5_lib6_bc1_25_bc2_89_bc3_8	2.797079	-3.0328631
D5_lib6_bc1_25_bc2_8_bc3_23	-1.1044149	-4.852426
D5_lib6_bc1_25_bc2_8_bc3_34	-0.21304655	4.269263
D5_lib6_bc1_25_bc2_8_bc3_83	-3.638177	-3.9330971
D5_lib6_bc1_25_bc2_90_bc3_67	-4.511498	-1.6054773
D5_lib6_bc1_25_bc2_90_bc3_76	5.7453966	2.9240308
D5_lib6_bc1_25_bc2_91_bc3_20	5.441185	0.4981265
D5_lib6_bc1_25_bc2_91_bc3_56	3.821478	-4.6875396
D5_lib6_bc1_25_bc2_92_bc3_36	5.2695475	2.786859
D5_lib6_bc1_25_bc2_94_bc3_2	2.8778443	5.106954
D5_lib6_bc1_25_bc2_94_bc3_28	4.653103	2.2265587
D5_lib6_bc1_25_bc2_94_bc3_67	1.4251523	-5.429715
D5_lib6_bc1_25_bc2_95_bc3_30	4.400627	1.3446264
D5_lib6_bc1_25_bc2_95_bc3_31	0.7079382	-5.7464757
D5_lib6_bc1_25_bc2_95_bc3_89	2.1414347	-5.765414
D5_lib6_bc1_25_bc2_96_bc3_42	-3.1488266	3.7543855
D5_lib6_bc1_25_bc2_9_bc3_23	3.8377008	1.1427174
D5_lib6_bc1_25_bc2_9_bc3_46	3.367589	-2.8230994
D5_lib6_bc1_25_bc2_9_bc3_57	1.3228855	-5.7795095
D5_lib6_bc1_25_bc2_9_bc3_69	1.6108451	4.3328834
D5_lib6_bc1_25_bc2_9_bc3_89	4.177602	-4.5819845
D5_lib6_bc1_25_bc2_9_bc3_92	-0.7625165	-6.2432475
D5_lib6_bc1_26_bc2_10_bc3_44	-3.0949402	-4.622798
D5_lib6_bc1_26_bc2_11_bc3_56	5.297802	2.4230576
D5_lib6_bc1_26_bc2_12_bc3_17	5.478449	-3.2778459
D5_lib6_bc1_26_bc2_12_bc3_43	-1.0886846	-3.5314183
D5_lib6_bc1_26_bc2_14_bc3_3	-4.5516214	-0.23378277
D5_lib6_bc1_26_bc2_15_bc3_10	2.539544	4.78435
D5_lib6_bc1_26_bc2_15_bc3_25	-6.4648924	-2.306958
D5_lib6_bc1_26_bc2_15_bc3_40	3.4656343	5.4247785
D5_lib6_bc1_26_bc2_15_bc3_41	-5.642184	-1.7434797
D5_lib6_bc1_26_bc2_15_bc3_44	4.5368595	2.698645
D5_lib6_bc1_26_bc2_16_bc3_64	-1.1177096	3.3162837
D5_lib6_bc1_26_bc2_17_bc3_11	-6.304682	1.3451476
D5_lib6_bc1_26_bc2_17_bc3_64	4.2419186	4.7859006
D5_lib6_bc1_26_bc2_19_bc3_23	1.2553649	6.341829
D5_lib6_bc1_26_bc2_19_bc3_70	-2.1616929	4.938709
D5_lib6_bc1_26_bc2_1_bc3_2	2.58212	-5.132856
D5_lib6_bc1_26_bc2_1_bc3_44	1.0171032	5.476313
D5_lib6_bc1_26_bc2_1_bc3_81	2.7126803	3.282124
D5_lib6_bc1_26_bc2_1_bc3_87	2.6127596	1.8479238
D5_lib6_bc1_26_bc2_1_bc3_96	1.6516466	-5.616379
D5_lib6_bc1_26_bc2_21_bc3_30	-0.75112915	4.9951997
D5_lib6_bc1_26_bc2_22_bc3_9	3.1830072	3.974464
D5_lib6_bc1_26_bc2_22_bc3_91	-3.8919802	-1.0923922
D5_lib6_bc1_26_bc2_23_bc3_49	-5.1861205	0.18326378
D5_lib6_bc1_26_bc2_23_bc3_65	-4.953496	-0.3630557
D5_lib6_bc1_26_bc2_26_bc3_49	-2.3700757	-5.020798
D5_lib6_bc1_26_bc2_26_bc3_86	-5.3629427	-1.6440399
D5_lib6_bc1_26_bc2_26_bc3_92	-4.7144475	-1.9166472
D5_lib6_bc1_26_bc2_27_bc3_27	-3.5204835	0.22034645
D5_lib6_bc1_26_bc2_28_bc3_63	-0.11469364	-4.080149
D5_lib6_bc1_26_bc2_29_bc3_45	-3.8348966	0.23020029
D5_lib6_bc1_26_bc2_2_bc3_17	1.8095117	4.64414
D5_lib6_bc1_26_bc2_30_bc3_58	-4.9920125	-2.291203
D5_lib6_bc1_26_bc2_30_bc3_60	2.560586	4.9548955
D5_lib6_bc1_26_bc2_31_bc3_2	-5.1048694	-1.0738783
D5_lib6_bc1_26_bc2_32_bc3_44	-2.9542563	-3.2598476
D5_lib6_bc1_26_bc2_33_bc3_71	0.27944183	-5.4839873
D5_lib6_bc1_26_bc2_34_bc3_73	-3.6768987	1.073164
D5_lib6_bc1_26_bc2_34_bc3_79	-4.031225	-2.2683954
D5_lib6_bc1_26_bc2_35_bc3_43	-3.5946603	4.00125
D5_lib6_bc1_26_bc2_36_bc3_6	-1.6814246	-1.1344836
D5_lib6_bc1_26_bc2_37_bc3_20	4.143135	2.4993472
D5_lib6_bc1_26_bc2_37_bc3_53	4.5882254	-1.5435259
D5_lib6_bc1_26_bc2_38_bc3_31	4.981868	3.4937196
D5_lib6_bc1_26_bc2_38_bc3_59	-2.1832273	5.3751845
D5_lib6_bc1_26_bc2_38_bc3_65	3.6796618	4.739573
D5_lib6_bc1_26_bc2_38_bc3_92	0.5186305	6.1733766
D5_lib6_bc1_26_bc2_3_bc3_35	-4.0715337	-0.3366437
D5_lib6_bc1_26_bc2_41_bc3_11	-6.4227905	-2.6019738
D5_lib6_bc1_26_bc2_41_bc3_17	-3.6220868	3.6220298
D5_lib6_bc1_26_bc2_41_bc3_39	-4.364235	4.222919
D5_lib6_bc1_26_bc2_42_bc3_17	0.40903664	-4.9328327
D5_lib6_bc1_26_bc2_42_bc3_21	-3.5084767	-2.7419403
D5_lib6_bc1_26_bc2_42_bc3_4	4.4198704	3.4200044
D5_lib6_bc1_26_bc2_43_bc3_40	-5.5342937	0.17190075
D5_lib6_bc1_26_bc2_44_bc3_43	3.6150017	4.8977475
D5_lib6_bc1_26_bc2_44_bc3_67	-5.156439	0.50252295
D5_lib6_bc1_26_bc2_46_bc3_52	4.833686	-2.7856114
D5_lib6_bc1_26_bc2_46_bc3_68	0.80314875	-5.490744
D5_lib6_bc1_26_bc2_46_bc3_8	1.1519322	-4.3082123
D5_lib6_bc1_26_bc2_47_bc3_9	-4.1408825	-1.5662076
D5_lib6_bc1_26_bc2_48_bc3_20	-5.352535	0.7441869
D5_lib6_bc1_26_bc2_48_bc3_57	-4.6473017	-0.8682904
D5_lib6_bc1_26_bc2_4_bc3_8	5.4436293	2.439896
D5_lib6_bc1_26_bc2_51_bc3_60	-1.0312266	-5.921012
D5_lib6_bc1_26_bc2_51_bc3_71	-5.425344	0.26985312
D5_lib6_bc1_26_bc2_52_bc3_31	-3.6255164	4.7403283
D5_lib6_bc1_26_bc2_52_bc3_35	6.479129	0.20860338
D5_lib6_bc1_26_bc2_52_bc3_53	3.991063	-3.6331377
D5_lib6_bc1_26_bc2_52_bc3_56	-6.1426535	1.7481799
D5_lib6_bc1_26_bc2_53_bc3_58	-0.7702112	-5.892696
D5_lib6_bc1_26_bc2_53_bc3_67	-3.222884	0.6525917
D5_lib6_bc1_26_bc2_54_bc3_4	1.0398822	-5.3640614
D5_lib6_bc1_26_bc2_54_bc3_41	-5.862326	-0.035077095
D5_lib6_bc1_26_bc2_56_bc3_43	-3.9165525	-4.8055754
D5_lib6_bc1_26_bc2_56_bc3_72	-3.1588764	0.710855
D5_lib6_bc1_26_bc2_57_bc3_44	2.0490117	-3.944944
D5_lib6_bc1_26_bc2_57_bc3_80	1.6980228	-3.4343479
D5_lib6_bc1_26_bc2_59_bc3_20	3.485343	2.7634645
D5_lib6_bc1_26_bc2_5_bc3_13	1.7204208	6.079782
D5_lib6_bc1_26_bc2_5_bc3_18	4.5338697	3.3564286
D5_lib6_bc1_26_bc2_5_bc3_33	-4.995406	2.8000283
D5_lib6_bc1_26_bc2_5_bc3_68	0.6412592	-1.154733
D5_lib6_bc1_26_bc2_60_bc3_22	-3.1591785	3.6368728
D5_lib6_bc1_26_bc2_60_bc3_65	-4.859135	0.34556103
D5_lib6_bc1_26_bc2_60_bc3_70	-5.8570104	2.333478
D5_lib6_bc1_26_bc2_61_bc3_78	-3.1820102	-2.862451
D5_lib6_bc1_26_bc2_64_bc3_11	-0.7969928	-4.751224
D5_lib6_bc1_26_bc2_64_bc3_38	2.1296568	0.5593848
D5_lib6_bc1_26_bc2_64_bc3_53	3.9080229	-2.5027294
D5_lib6_bc1_26_bc2_64_bc3_61	-5.8533096	-0.8456397
D5_lib6_bc1_26_bc2_65_bc3_32	2.1432757	-2.746515
D5_lib6_bc1_26_bc2_65_bc3_49	4.125389	3.4104543
D5_lib6_bc1_26_bc2_65_bc3_70	-4.0111184	2.5345736
D5_lib6_bc1_26_bc2_66_bc3_58	-1.178731	-4.5988517
D5_lib6_bc1_26_bc2_66_bc3_8	-0.6819954	-2.7243693
D5_lib6_bc1_26_bc2_6_bc3_42	-4.522649	-2.0783696
D5_lib6_bc1_26_bc2_70_bc3_33	-0.6562185	-6.0842147
D5_lib6_bc1_26_bc2_70_bc3_82	-1.1541662	-3.4552748
D5_lib6_bc1_26_bc2_75_bc3_21	-1.5066054	-4.580174
D5_lib6_bc1_26_bc2_75_bc3_84	2.2949014	-2.984641
D5_lib6_bc1_26_bc2_76_bc3_31	-4.8067174	-0.7290387
D5_lib6_bc1_26_bc2_77_bc3_33	0.38003874	6.1072526
D5_lib6_bc1_26_bc2_77_bc3_37	-3.2609432	-0.41491604
D5_lib6_bc1_26_bc2_77_bc3_44	-1.4060996	-2.3927085
D5_lib6_bc1_26_bc2_77_bc3_5	-1.1154089	-5.506262
D5_lib6_bc1_26_bc2_78_bc3_59	-3.4258487	4.216642
D5_lib6_bc1_26_bc2_79_bc3_12	4.7578516	-2.4820063
D5_lib6_bc1_26_bc2_79_bc3_29	1.0656395	-3.2770095
D5_lib6_bc1_26_bc2_79_bc3_55	-2.1194808	5.6925006
D5_lib6_bc1_26_bc2_79_bc3_63	6.147911	-0.53037643
D5_lib6_bc1_26_bc2_7_bc3_16	4.6652117	3.552236
D5_lib6_bc1_26_bc2_7_bc3_23	1.4161358	4.282533
D5_lib6_bc1_26_bc2_7_bc3_8	-0.7093525	-4.25529
D5_lib6_bc1_26_bc2_7_bc3_94	3.7811308	2.3847795
D5_lib6_bc1_26_bc2_80_bc3_63	1.8246202	4.806438
D5_lib6_bc1_26_bc2_81_bc3_94	-1.0770726	-5.0476146
D5_lib6_bc1_26_bc2_82_bc3_8	3.18083	4.2122865
D5_lib6_bc1_26_bc2_83_bc3_47	2.9215431	3.793406
D5_lib6_bc1_26_bc2_84_bc3_57	2.1670566	-5.5037947
D5_lib6_bc1_26_bc2_84_bc3_63	1.3978162	-3.7602255
D5_lib6_bc1_26_bc2_84_bc3_73	-3.2298467	-2.1761098
D5_lib6_bc1_26_bc2_85_bc3_60	3.3795662	-2.6393366
D5_lib6_bc1_26_bc2_85_bc3_84	-4.8736157	1.659409
D5_lib6_bc1_26_bc2_87_bc3_71	-3.6780138	1.1412921
D5_lib6_bc1_26_bc2_89_bc3_63	4.1416225	5.050654
D5_lib6_bc1_26_bc2_8_bc3_86	2.6971054	-4.411959
D5_lib6_bc1_26_bc2_90_bc3_69	-1.4145343	-4.7164536
D5_lib6_bc1_26_bc2_91_bc3_8	4.8437624	-1.5304773
D5_lib6_bc1_26_bc2_92_bc3_89	-2.4602623	3.9760156
D5_lib6_bc1_26_bc2_93_bc3_15	-4.683624	4.0542226
D5_lib6_bc1_26_bc2_93_bc3_35	-3.438868	0.12831306
D5_lib6_bc1_26_bc2_93_bc3_44	2.8096728	-0.99499536
D5_lib6_bc1_26_bc2_93_bc3_56	-6.5162554	1.3244276
D5_lib6_bc1_26_bc2_95_bc3_35	3.5683355	-3.8133216
D5_lib6_bc1_26_bc2_95_bc3_8	5.680663	-2.3080938
D5_lib6_bc1_26_bc2_95_bc3_86	5.3549156	-0.8127432
D5_lib6_bc1_26_bc2_96_bc3_13	1.1792359	-3.940651
D5_lib6_bc1_26_bc2_9_bc3_16	-3.610641	1.4974604
D5_lib6_bc1_26_bc2_9_bc3_19	0.64514875	-5.6976156
D5_lib6_bc1_26_bc2_9_bc3_60	4.282118	0.8532052
D5_lib6_bc1_27_bc2_10_bc3_16	1.7920723	3.4354625
D5_lib6_bc1_27_bc2_10_bc3_8	1.4720483	-3.561314
D5_lib6_bc1_27_bc2_13_bc3_13	-2.4934711	-3.2522357
D5_lib6_bc1_27_bc2_14_bc3_68	1.1274929	5.3297887
D5_lib6_bc1_27_bc2_14_bc3_75	-5.871954	0.3097148
D5_lib6_bc1_27_bc2_15_bc3_48	-6.5852585	-1.2470613
D5_lib6_bc1_27_bc2_16_bc3_71	1.0379696	-5.245467
D5_lib6_bc1_27_bc2_16_bc3_87	1.010149	-5.3697047
D5_lib6_bc1_27_bc2_17_bc3_3	4.1079865	-1.0399487
D5_lib6_bc1_27_bc2_17_bc3_30	-2.0786142	5.2199855
D5_lib6_bc1_27_bc2_17_bc3_86	5.03592	3.6716924
D5_lib6_bc1_27_bc2_18_bc3_42	-3.6284726	-0.5168848
D5_lib6_bc1_27_bc2_18_bc3_53	4.9092884	1.3351188
D5_lib6_bc1_27_bc2_19_bc3_60	4.627509	-0.59373
D5_lib6_bc1_27_bc2_1_bc3_38	-6.0652895	0.50301886
D5_lib6_bc1_27_bc2_21_bc3_26	0.19220495	-5.302377
D5_lib6_bc1_27_bc2_21_bc3_31	0.4417472	5.209892
D5_lib6_bc1_27_bc2_21_bc3_94	4.12294	-1.1582139
D5_lib6_bc1_27_bc2_21_bc3_96	-5.329274	2.3275075
D5_lib6_bc1_27_bc2_23_bc3_45	-0.4126749	-5.940467
D5_lib6_bc1_27_bc2_24_bc3_49	-2.044531	4.181187
D5_lib6_bc1_27_bc2_24_bc3_66	1.3825936	-3.6590738
D5_lib6_bc1_27_bc2_24_bc3_67	-3.485492	3.9772668
D5_lib6_bc1_27_bc2_24_bc3_73	-6.361911	2.1439395
D5_lib6_bc1_27_bc2_24_bc3_90	-6.0116553	-3.166772
D5_lib6_bc1_27_bc2_27_bc3_76	-5.477749	-2.1165974
D5_lib6_bc1_27_bc2_28_bc3_42	-4.5438437	2.4496455
D5_lib6_bc1_27_bc2_28_bc3_58	-5.0105467	1.0473037
D5_lib6_bc1_27_bc2_2_bc3_49	-3.4686937	0.7468238
D5_lib6_bc1_27_bc2_31_bc3_16	-4.6763673	1.2833424
D5_lib6_bc1_27_bc2_31_bc3_39	-5.2317586	-1.8324835
D5_lib6_bc1_27_bc2_31_bc3_64	-0.068090916	3.141666
D5_lib6_bc1_27_bc2_31_bc3_83	-0.69931793	0.6317673
D5_lib6_bc1_27_bc2_33_bc3_29	-0.88698006	4.153355
D5_lib6_bc1_27_bc2_33_bc3_64	4.301898	2.4843554
D5_lib6_bc1_27_bc2_33_bc3_84	4.293622	3.7056804
D5_lib6_bc1_27_bc2_33_bc3_92	0.64082193	-1.9280281
D5_lib6_bc1_27_bc2_34_bc3_2	-0.24932432	-5.9533463
D5_lib6_bc1_27_bc2_34_bc3_75	-1.3855686	-1.9795763
D5_lib6_bc1_27_bc2_35_bc3_43	-4.462439	2.2195334
D5_lib6_bc1_27_bc2_35_bc3_47	-2.1985464	-2.555227
D5_lib6_bc1_27_bc2_36_bc3_38	6.295438	-1.2969141
D5_lib6_bc1_27_bc2_36_bc3_64	-4.98799	-4.0960836
D5_lib6_bc1_27_bc2_36_bc3_92	-1.0164695	-5.6012106
D5_lib6_bc1_27_bc2_38_bc3_94	-6.218226	1.4716234
D5_lib6_bc1_27_bc2_39_bc3_2	-2.2199192	-3.5062957
D5_lib6_bc1_27_bc2_3_bc3_54	5.4239674	1.0527124
D5_lib6_bc1_27_bc2_40_bc3_3	-4.492115	1.0849695
D5_lib6_bc1_27_bc2_41_bc3_18	-0.87108564	-2.4048417
D5_lib6_bc1_27_bc2_41_bc3_39	-3.802651	3.7593484
D5_lib6_bc1_27_bc2_41_bc3_90	5.4557095	2.7730603
D5_lib6_bc1_27_bc2_42_bc3_63	-6.055565	-2.996942
D5_lib6_bc1_27_bc2_42_bc3_68	1.6126184	3.7899947
D5_lib6_bc1_27_bc2_42_bc3_83	4.3960686	-2.6683447
D5_lib6_bc1_27_bc2_42_bc3_90	-4.943632	-0.7443876
D5_lib6_bc1_27_bc2_43_bc3_25	0.9138055	5.717459
D5_lib6_bc1_27_bc2_43_bc3_42	4.752075	-1.0660424
D5_lib6_bc1_27_bc2_44_bc3_52	2.7497048	5.7276206
D5_lib6_bc1_27_bc2_45_bc3_96	2.881774	-3.4774523
D5_lib6_bc1_27_bc2_46_bc3_13	-3.277074	0.34961128
D5_lib6_bc1_27_bc2_46_bc3_16	-1.163157	4.733026
D5_lib6_bc1_27_bc2_46_bc3_41	3.4426546	4.6295733
D5_lib6_bc1_27_bc2_46_bc3_47	4.9681196	-3.7975261
D5_lib6_bc1_27_bc2_46_bc3_94	3.5848198	-4.226737
D5_lib6_bc1_27_bc2_47_bc3_53	-6.6068664	-1.3670588
D5_lib6_bc1_27_bc2_47_bc3_62	-0.32705212	-6.278992
D5_lib6_bc1_27_bc2_47_bc3_87	0.97903585	3.1106544
D5_lib6_bc1_27_bc2_48_bc3_36	-6.0001945	-3.3044567
D5_lib6_bc1_27_bc2_48_bc3_75	-5.065213	0.8388643
D5_lib6_bc1_27_bc2_48_bc3_9	5.572732	-2.6399517
D5_lib6_bc1_27_bc2_4_bc3_29	-4.1158133	-4.817979
D5_lib6_bc1_27_bc2_4_bc3_33	-3.2038321	-4.684067
D5_lib6_bc1_27_bc2_50_bc3_42	-4.739995	-4.09303
D5_lib6_bc1_27_bc2_50_bc3_60	3.1926432	-0.18203974
D5_lib6_bc1_27_bc2_52_bc3_18	-3.7492027	1.1652179
D5_lib6_bc1_27_bc2_52_bc3_78	2.2111473	0.9860892
D5_lib6_bc1_27_bc2_52_bc3_89	-3.4674587	-1.1362941
D5_lib6_bc1_27_bc2_53_bc3_15	-2.4078844	3.9236789
D5_lib6_bc1_27_bc2_54_bc3_56	4.4243555	2.785214
D5_lib6_bc1_27_bc2_54_bc3_96	4.7982674	-4.281303
D5_lib6_bc1_27_bc2_55_bc3_59	-3.1971192	-4.938123
D5_lib6_bc1_27_bc2_56_bc3_94	5.6949444	-0.13149881
D5_lib6_bc1_27_bc2_57_bc3_54	-2.3795192	3.1273017
D5_lib6_bc1_27_bc2_57_bc3_86	-4.235857	2.9302945
D5_lib6_bc1_27_bc2_58_bc3_16	3.2565756	-5.0358047
D5_lib6_bc1_27_bc2_59_bc3_17	2.3188071	3.2397742
D5_lib6_bc1_27_bc2_59_bc3_43	-0.3140602	-4.768452
D5_lib6_bc1_27_bc2_5_bc3_58	6.460431	0.24676037
D5_lib6_bc1_27_bc2_5_bc3_73	3.5245008	-4.308435
D5_lib6_bc1_27_bc2_5_bc3_89	2.1446505	-0.30308247
D5_lib6_bc1_27_bc2_60_bc3_25	4.0879784	3.441852
D5_lib6_bc1_27_bc2_60_bc3_6	1.7826233	-5.8329773
D5_lib6_bc1_27_bc2_60_bc3_70	-1.050478	5.979276
D5_lib6_bc1_27_bc2_61_bc3_12	-5.754557	-2.5914774
D5_lib6_bc1_27_bc2_61_bc3_8	-1.2382791	-4.6733356
D5_lib6_bc1_27_bc2_61_bc3_80	5.2736053	2.3251138
D5_lib6_bc1_27_bc2_62_bc3_12	4.2208557	4.4955726
D5_lib6_bc1_27_bc2_62_bc3_81	0.2648945	-1.981869
D5_lib6_bc1_27_bc2_63_bc3_13	3.4481878	-5.116641
D5_lib6_bc1_27_bc2_63_bc3_14	-2.048579	-4.5030413
D5_lib6_bc1_27_bc2_63_bc3_64	0.47041082	-4.461629
D5_lib6_bc1_27_bc2_64_bc3_77	-4.4767013	-0.12102032
D5_lib6_bc1_27_bc2_65_bc3_34	2.1474543	6.325374
D5_lib6_bc1_27_bc2_65_bc3_39	-6.505088	0.27402163
D5_lib6_bc1_27_bc2_65_bc3_63	-4.5743685	-1.7501526
D5_lib6_bc1_27_bc2_65_bc3_86	3.370162	1.8508744
D5_lib6_bc1_27_bc2_66_bc3_39	-3.759572	-1.0314844
D5_lib6_bc1_27_bc2_67_bc3_25	-2.010331	1.1111536
D5_lib6_bc1_27_bc2_68_bc3_8	5.2573442	3.0117383
D5_lib6_bc1_27_bc2_6_bc3_39	1.4845514	3.96917
D5_lib6_bc1_27_bc2_6_bc3_42	-3.7691112	4.149716
D5_lib6_bc1_27_bc2_70_bc3_17	3.531026	-4.515973
D5_lib6_bc1_27_bc2_70_bc3_25	4.83296	-1.302809
D5_lib6_bc1_27_bc2_70_bc3_86	5.5290184	3.2166276
D5_lib6_bc1_27_bc2_72_bc3_24	2.9815092	4.9718976
D5_lib6_bc1_27_bc2_72_bc3_87	0.91426325	2.9304438
D5_lib6_bc1_27_bc2_72_bc3_93	-2.848684	-2.8894753
D5_lib6_bc1_27_bc2_73_bc3_91	2.106195	-1.8147504
D5_lib6_bc1_27_bc2_74_bc3_94	-1.848191	0.44754553
D5_lib6_bc1_27_bc2_75_bc3_25	3.7747784	0.13138771
D5_lib6_bc1_27_bc2_75_bc3_29	1.2698083	-3.0196252
D5_lib6_bc1_27_bc2_75_bc3_33	0.4236555	-4.422585
D5_lib6_bc1_27_bc2_75_bc3_4	2.959711	-5.222937
D5_lib6_bc1_27_bc2_76_bc3_33	-3.773419	-2.0818846
D5_lib6_bc1_27_bc2_76_bc3_71	-0.81700516	-5.9656568
D5_lib6_bc1_27_bc2_77_bc3_11	3.008996	-1.1813555
D5_lib6_bc1_27_bc2_77_bc3_3	-5.0987825	1.5740395
D5_lib6_bc1_27_bc2_77_bc3_46	2.769267	-3.3942223
D5_lib6_bc1_27_bc2_79_bc3_56	-2.3879573	-4.757719
D5_lib6_bc1_27_bc2_79_bc3_94	4.072488	0.8536148
D5_lib6_bc1_27_bc2_7_bc3_49	-4.902422	0.3089981
D5_lib6_bc1_27_bc2_80_bc3_41	-2.342278	2.8847575
D5_lib6_bc1_27_bc2_81_bc3_10	-1.267129	-3.00108
D5_lib6_bc1_27_bc2_82_bc3_20	3.9450264	2.256226
D5_lib6_bc1_27_bc2_82_bc3_4	-5.171826	1.4264698
D5_lib6_bc1_27_bc2_82_bc3_74	-2.8677428	0.2582221
D5_lib6_bc1_27_bc2_83_bc3_73	-0.54762506	4.437285
D5_lib6_bc1_27_bc2_85_bc3_28	-0.18488741	-2.5487998
D5_lib6_bc1_27_bc2_85_bc3_42	1.8584437	-4.7306237
D5_lib6_bc1_27_bc2_85_bc3_55	4.227228	-3.911571
D5_lib6_bc1_27_bc2_87_bc3_45	4.262928	3.2744746
D5_lib6_bc1_27_bc2_87_bc3_73	-3.9749565	-1.967725
D5_lib6_bc1_27_bc2_87_bc3_84	-2.5737376	2.221294
D5_lib6_bc1_27_bc2_88_bc3_9	-0.46580982	-3.2516356
D5_lib6_bc1_27_bc2_89_bc3_21	-5.722007	2.1458583
