cell_angle	gene_angle	expression
-1.7249458	-0.6003947	-0.016021667
-1.7249458	-0.5386982	-0.031163596
-1.7249458	-0.46863675	0.11016768
-1.7249458	-0.41355753	0.061363995
-1.7249458	-0.34690762	0.10936017
-1.7249458	-0.28091502	0.19141239
-1.7249458	-0.2254548	0.24408194
-1.7249458	-0.16383696	0.26637647
-1.7249458	-0.099280834	0.24181491
-1.7249458	-0.031149387	0.29290408
-1.7249458	0.023422956	0.24586003
-1.7249458	0.09518695	0.27753043
-1.7249458	0.15850925	0.4295048
-1.7249458	0.22248673	0.18348312
-1.7249458	0.29175448	0.399003
-1.7249458	0.3427229	0.39716822
-1.7249458	0.4089749	0.39822495
-1.7249458	0.46765304	0.40569982
-1.7249458	0.53337574	0.41756064
-1.7249458	0.59359264	0.40764993
-1.7249458	0.6631508	0.5763579
-1.7249458	0.7255933	0.42125565
-1.7249458	0.785414	0.43230575
-1.7249458	0.8526194	0.3829003
-1.7249458	0.90943074	0.48112714
-1.7249458	0.98616624	0.3967038
-1.7249458	1.0349038	0.3930901
-1.7249458	1.1006563	0.3212827
-1.7249458	1.16695	0.19680761
-1.7249458	1.2283647	0.22244136
-1.7249458	1.2860177	0.31075138
-1.7249458	1.3462832	0.29926273
-1.7249458	1.4076474	0.15720862
-1.7249458	1.4790037	0.20460492
-1.7249458	1.5389931	0.1682073
-1.7249458	1.6047962	0.15520485
-1.7249458	1.6589229	0.1448872
-1.7249458	1.726052	0.07010298
-1.7249458	1.7914565	0.14174077
-1.7249458	1.849828	0.03174184
-1.7249458	1.9167464	-0.04107973
-1.7249458	1.9825475	-0.121070996
-1.7249458	2.0394747	-0.122252695
-1.7249458	2.1032088	-0.19740361
-1.7249458	2.1659925	-0.20216186
-1.7249458	2.2252357	-0.3154895
-1.7249458	2.2861564	-0.2865076
-1.7249458	2.3562376	-0.41667348
-1.7249458	2.4195673	-0.35051745
-1.7249458	2.4821455	-0.4850579
-1.7249458	2.5445416	-0.5415445
-1.7249458	2.607569	-0.5770935
-1.7249458	2.673991	-0.65694904
-1.7249458	2.7405002	-0.6172737
-1.7249458	2.7970626	-0.6175545
-1.7249458	2.8593328	-0.69198537
-1.7249458	2.9301932	-0.62153435
-1.7249458	2.9837449	-0.7446651
-1.7249458	3.045716	-0.7640277
-1.7249458	3.1092842	-0.82968795
-1.6663253	-3.1105087	-0.76268035
-1.6663253	-3.0466485	-0.7993307
-1.6663253	-2.9849415	-0.71923935
-1.6663253	-2.9266996	-0.91901135
-1.6663253	-2.8614807	-0.8309751
-1.6663253	-2.7943614	-0.9075936
-1.6663253	-2.7317448	-0.71644294
-1.6663253	-2.6744542	-0.8483454
-1.6663253	-2.6036892	-0.81716955
-1.6663253	-2.5419345	-0.7549277
-1.6663253	-2.481099	-0.9373915
-1.6663253	-2.4203305	-0.7785677
-1.6663253	-2.3581228	-0.7971163
-1.6663253	-2.2966204	-0.8602913
-1.6663253	-2.2276394	-0.7655446
-1.6663253	-2.1718416	-0.80639607
-1.6663253	-2.1018038	-0.83184403
-1.6663253	-2.0481963	-0.75139165
-1.6663253	-1.9814297	-0.7052324
-1.6663253	-1.9159212	-0.72804934
-1.6663253	-1.8559505	-0.6660452
-1.6663253	-1.7988051	-0.634893
-1.6663253	-1.728445	-0.5408489
-1.6663253	-1.6636312	-0.5754933
-1.6663253	-1.5978097	-0.49829915
-1.6663253	-1.5414871	-0.48154694
-1.6663253	-1.4817711	-0.4098107
-1.6663253	-1.4183853	-0.46488553
-1.6663253	-1.3484714	-0.3705325
-1.6663253	-1.2974786	-0.41120043
-1.6663253	-1.2255405	-0.2893791
-1.6663253	-1.1582689	-0.2782625
-1.6663253	-1.0968113	-0.27539182
-1.6663253	-1.03948	-0.17521994
-1.6663253	-0.9765947	-0.23783207
-1.6663253	-0.912997	-0.14327021
-1.6663253	-0.8470843	-0.17067045
-1.6663253	-0.78261423	-0.07469622
-1.6663253	-0.72857594	-0.102641545
-1.6663253	-0.65876913	-0.16901317
-1.6663253	-0.6003947	-0.0060469355
-1.6663253	-0.5386982	-0.037324812
-1.6663253	-0.46863675	0.081014164
-1.6663253	-0.41355753	0.076400965
-1.6663253	-0.34690762	0.15032266
-1.6663253	-0.28091502	0.17537567
-1.6663253	-0.2254548	0.23303686
-1.6663253	-0.16383696	0.29260632
-1.6663253	-0.099280834	0.23546372
-1.6663253	-0.031149387	0.30957183
-1.6663253	0.023422956	0.3052549
-1.6663253	0.09518695	0.33076862
-1.6663253	0.15850925	0.47249216
-1.6663253	0.22248673	0.26077518
-1.6663253	0.29175448	0.4251738
-1.6663253	0.3427229	0.46132052
-1.6663253	0.4089749	0.4614105
-1.6663253	0.46765304	0.43333548
-1.6663253	0.53337574	0.5022832
-1.6663253	0.59359264	0.4635506
-1.6663253	0.6631508	0.5589991
-1.6663253	0.7255933	0.47798392
-1.6663253	0.785414	0.49710613
-1.6663253	0.8526194	0.4724945
-1.6663253	0.90943074	0.5353396
-1.6663253	0.98616624	0.47074822
-1.6663253	1.0349038	0.49008262
-1.6663253	1.1006563	0.39587936
-1.6663253	1.16695	0.28275818
-1.6663253	1.2283647	0.27959135
-1.6663253	1.2860177	0.3525816
-1.6663253	1.3462832	0.38214374
-1.6663253	1.4076474	0.22339444
-1.6663253	1.4790037	0.27515662
-1.6663253	1.5389931	0.27107745
-1.6663253	1.6047962	0.28482464
-1.6663253	1.6589229	0.23970588
-1.6663253	1.726052	0.18647139
-1.6663253	1.7914565	0.19510482
-1.6663253	1.849828	0.10742373
-1.6663253	1.9167464	0.024688179
-1.6663253	1.9825475	-0.059883274
-1.6663253	2.0394747	-0.09222296
-1.6663253	2.1032088	-0.16148692
-1.6663253	2.1659925	-0.14379899
-1.6663253	2.2252357	-0.27884504
-1.6663253	2.2861564	-0.24799986
-1.6663253	2.3562376	-0.38424924
-1.6663253	2.4195673	-0.29632062
-1.6663253	2.4821455	-0.448769
-1.6663253	2.5445416	-0.5087046
-1.6663253	2.607569	-0.5465545
-1.6663253	2.673991	-0.6328761
-1.6663253	2.7405002	-0.61661005
-1.6663253	2.7970626	-0.62297
-1.6663253	2.8593328	-0.66111124
-1.6663253	2.9301932	-0.62796664
-1.6663253	2.9837449	-0.7609169
-1.6663253	3.045716	-0.7634653
-1.6663253	3.1092842	-0.8536394
-1.6024688	-3.1105087	-0.7564013
-1.6024688	-3.0466485	-0.84906125
-1.6024688	-2.9849415	-0.8162459
-1.6024688	-2.9266996	-0.9598935
-1.6024688	-2.8614807	-0.8290727
-1.6024688	-2.7943614	-0.903487
-1.6024688	-2.7317448	-0.77072906
-1.6024688	-2.6744542	-0.8646186
-1.6024688	-2.6036892	-0.81782985
-1.6024688	-2.5419345	-0.7523192
-1.6024688	-2.481099	-0.96797043
-1.6024688	-2.4203305	-0.80443853
-1.6024688	-2.3581228	-0.85161453
-1.6024688	-2.2966204	-0.89416325
-1.6024688	-2.2276394	-0.8188433
-1.6024688	-2.1718416	-0.80921364
-1.6024688	-2.1018038	-0.8942051
-1.6024688	-2.0481963	-0.793504
-1.6024688	-1.9814297	-0.7408842
-1.6024688	-1.9159212	-0.7856434
-1.6024688	-1.8559505	-0.6748955
-1.6024688	-1.7988051	-0.70100254
-1.6024688	-1.728445	-0.5431648
-1.6024688	-1.6636312	-0.6519178
-1.6024688	-1.5978097	-0.51857793
-1.6024688	-1.5414871	-0.5055427
-1.6024688	-1.4817711	-0.46201882
-1.6024688	-1.4183853	-0.49104214
-1.6024688	-1.3484714	-0.42765203
-1.6024688	-1.2974786	-0.45661062
-1.6024688	-1.2255405	-0.29878086
-1.6024688	-1.1582689	-0.3001069
-1.6024688	-1.0968113	-0.31510028
-1.6024688	-1.03948	-0.22031842
-1.6024688	-0.9765947	-0.30120197
-1.6024688	-0.912997	-0.18433999
-1.6024688	-0.8470843	-0.21231651
-1.6024688	-0.78261423	-0.06959521
-1.6024688	-0.72857594	-0.13308011
-1.6024688	-0.65876913	-0.17895634
-1.6024688	-0.6003947	0.008392326
-1.6024688	-0.5386982	-0.061773323
-1.6024688	-0.46863675	0.07949974
-1.6024688	-0.41355753	0.04257151
-1.6024688	-0.34690762	0.1162767
-1.6024688	-0.28091502	0.16319104
-1.6024688	-0.2254548	0.23543143
-1.6024688	-0.16383696	0.31212142
-1.6024688	-0.099280834	0.22473875
-1.6024688	-0.031149387	0.3063655
-1.6024688	0.023422956	0.27913252
-1.6024688	0.09518695	0.30588058
-1.6024688	0.15850925	0.40171906
-1.6024688	0.22248673	0.26597282
-1.6024688	0.29175448	0.4312149
-1.6024688	0.3427229	0.40332752
-1.6024688	0.4089749	0.45438018
-1.6024688	0.46765304	0.44623455
-1.6024688	0.53337574	0.52409875
-1.6024688	0.59359264	0.45329615
-1.6024688	0.6631508	0.64712894
-1.6024688	0.7255933	0.4950909
-1.6024688	0.785414	0.49402216
-1.6024688	0.8526194	0.4550287
-1.6024688	0.90943074	0.53947175
-1.6024688	0.98616624	0.46511716
-1.6024688	1.0349038	0.5109886
-1.6024688	1.1006563	0.45335305
-1.6024688	1.16695	0.34327227
-1.6024688	1.2283647	0.34560457
-1.6024688	1.2860177	0.4456144
-1.6024688	1.3462832	0.44187862
-1.6024688	1.4076474	0.25284418
-1.6024688	1.4790037	0.32849243
-1.6024688	1.5389931	0.27555805
-1.6024688	1.6047962	0.36586708
-1.6024688	1.6589229	0.2796791
-1.6024688	1.726052	0.23444296
-1.6024688	1.7914565	0.2201831
-1.6024688	1.849828	0.17042448
-1.6024688	1.9167464	0.09562532
-1.6024688	1.9825475	-0.010700868
-1.6024688	2.0394747	0.020047106
-1.6024688	2.1032088	-0.14126176
-1.6024688	2.1659925	-0.10970311
-1.6024688	2.2252357	-0.20796569
-1.6024688	2.2861564	-0.22913063
-1.6024688	2.3562376	-0.37881574
-1.6024688	2.4195673	-0.2784222
-1.6024688	2.4821455	-0.41706082
-1.6024688	2.5445416	-0.4643956
-1.6024688	2.607569	-0.49259102
-1.6024688	2.673991	-0.6055075
-1.6024688	2.7405002	-0.61770856
-1.6024688	2.7970626	-0.55701506
-1.6024688	2.8593328	-0.6564356
-1.6024688	2.9301932	-0.59904927
-1.6024688	2.9837449	-0.72330827
-1.6024688	3.045716	-0.79634833
-1.6024688	3.1092842	-0.87956303
-1.5391212	-3.1105087	-0.6332706
-1.5391212	-3.0466485	-0.69734704
-1.5391212	-2.9849415	-0.65490437
-1.5391212	-2.9266996	-0.82625335
-1.5391212	-2.8614807	-0.71963435
-1.5391212	-2.7943614	-0.76001984
-1.5391212	-2.7317448	-0.6775698
-1.5391212	-2.6744542	-0.7252709
-1.5391212	-2.6036892	-0.7370111
-1.5391212	-2.5419345	-0.6255813
-1.5391212	-2.481099	-0.8441013
-1.5391212	-2.4203305	-0.707838
-1.5391212	-2.3581228	-0.7471511
-1.5391212	-2.2966204	-0.76935023
-1.5391212	-2.2276394	-0.725433
-1.5391212	-2.1718416	-0.7035976
-1.5391212	-2.1018038	-0.8008847
-1.5391212	-2.0481963	-0.69114184
-1.5391212	-1.9814297	-0.68917805
-1.5391212	-1.9159212	-0.7101229
-1.5391212	-1.8559505	-0.6310518
-1.5391212	-1.7988051	-0.6127691
-1.5391212	-1.728445	-0.49666697
-1.5391212	-1.6636312	-0.57844305
-1.5391212	-1.5978097	-0.4890501
-1.5391212	-1.5414871	-0.46550247
-1.5391212	-1.4817711	-0.42937028
-1.5391212	-1.4183853	-0.458401
-1.5391212	-1.3484714	-0.3937905
-1.5391212	-1.2974786	-0.40267158
-1.5391212	-1.2255405	-0.30514896
-1.5391212	-1.1582689	-0.24100539
-1.5391212	-1.0968113	-0.25936592
-1.5391212	-1.03948	-0.20167482
-1.5391212	-0.9765947	-0.25358903
-1.5391212	-0.912997	-0.14521687
-1.5391212	-0.8470843	-0.14946616
-1.5391212	-0.78261423	-0.06913619
-1.5391212	-0.72857594	-0.06628675
-1.5391212	-0.65876913	-0.124208115
-1.5391212	-0.6003947	0.0046464116
-1.5391212	-0.5386982	-0.035373915
-1.5391212	-0.46863675	0.1335015
-1.5391212	-0.41355753	0.041149795
-1.5391212	-0.34690762	0.15518393
-1.5391212	-0.28091502	0.15812849
-1.5391212	-0.2254548	0.2551636
-1.5391212	-0.16383696	0.27170828
-1.5391212	-0.099280834	0.20363788
-1.5391212	-0.031149387	0.33616996
-1.5391212	0.023422956	0.2966235
-1.5391212	0.09518695	0.30355933
-1.5391212	0.15850925	0.44128227
-1.5391212	0.22248673	0.33484563
-1.5391212	0.29175448	0.47571155
-1.5391212	0.3427229	0.42077658
-1.5391212	0.4089749	0.43864286
-1.5391212	0.46765304	0.46752214
-1.5391212	0.53337574	0.53834534
-1.5391212	0.59359264	0.47566414
-1.5391212	0.6631508	0.64728177
-1.5391212	0.7255933	0.55907047
-1.5391212	0.785414	0.48649585
-1.5391212	0.8526194	0.46235067
-1.5391212	0.90943074	0.598556
-1.5391212	0.98616624	0.49187157
-1.5391212	1.0349038	0.5413764
-1.5391212	1.1006563	0.50093603
-1.5391212	1.16695	0.41493523
-1.5391212	1.2283647	0.42354035
-1.5391212	1.2860177	0.49732855
-1.5391212	1.3462832	0.4923811
-1.5391212	1.4076474	0.34431183
-1.5391212	1.4790037	0.40149269
-1.5391212	1.5389931	0.3514543
-1.5391212	1.6047962	0.42164755
-1.5391212	1.6589229	0.3460196
-1.5391212	1.726052	0.30176643
-1.5391212	1.7914565	0.30512667
-1.5391212	1.849828	0.23704934
-1.5391212	1.9167464	0.16923302
-1.5391212	1.9825475	0.107849784
-1.5391212	2.0394747	0.12048044
-1.5391212	2.1032088	-0.03267434
-1.5391212	2.1659925	0.0021922821
-1.5391212	2.2252357	-0.057089977
-1.5391212	2.2861564	-0.13326472
-1.5391212	2.3562376	-0.25614285
-1.5391212	2.4195673	-0.16730835
-1.5391212	2.4821455	-0.29417208
-1.5391212	2.5445416	-0.31664985
-1.5391212	2.607569	-0.3571996
-1.5391212	2.673991	-0.43837225
-1.5391212	2.7405002	-0.44665235
-1.5391212	2.7970626	-0.42277017
-1.5391212	2.8593328	-0.53885514
-1.5391212	2.9301932	-0.4785466
-1.5391212	2.9837449	-0.5686157
-1.5391212	3.045716	-0.6649841
-1.5391212	3.1092842	-0.69807166
-1.4749045	-3.1105087	-0.5866
-1.4749045	-3.0466485	-0.5981893
-1.4749045	-2.9849415	-0.5551197
-1.4749045	-2.9266996	-0.77215886
-1.4749045	-2.8614807	-0.692109
-1.4749045	-2.7943614	-0.729354
-1.4749045	-2.7317448	-0.63077927
-1.4749045	-2.6744542	-0.6313368
-1.4749045	-2.6036892	-0.7213083
-1.4749045	-2.5419345	-0.62278336
-1.4749045	-2.481099	-0.8129338
-1.4749045	-2.4203305	-0.70807797
-1.4749045	-2.3581228	-0.6792896
-1.4749045	-2.2966204	-0.6917527
-1.4749045	-2.2276394	-0.66869265
-1.4749045	-2.1718416	-0.70178354
-1.4749045	-2.1018038	-0.7319513
-1.4749045	-2.0481963	-0.6255264
-1.4749045	-1.9814297	-0.6611084
-1.4749045	-1.9159212	-0.66282564
-1.4749045	-1.8559505	-0.55636024
-1.4749045	-1.7988051	-0.52187794
-1.4749045	-1.728445	-0.43484047
-1.4749045	-1.6636312	-0.5263437
-1.4749045	-1.5978097	-0.40920448
-1.4749045	-1.5414871	-0.44229767
-1.4749045	-1.4817711	-0.32601184
-1.4749045	-1.4183853	-0.38835773
-1.4749045	-1.3484714	-0.3129243
-1.4749045	-1.2974786	-0.3626615
-1.4749045	-1.2255405	-0.22829331
-1.4749045	-1.1582689	-0.20601743
-1.4749045	-1.0968113	-0.17537719
-1.4749045	-1.03948	-0.12148715
-1.4749045	-0.9765947	-0.1710371
-1.4749045	-0.912997	-0.063502975
-1.4749045	-0.8470843	-0.051115364
-1.4749045	-0.78261423	-0.029178461
-1.4749045	-0.72857594	0.004836546
-1.4749045	-0.65876913	-0.06985706
-1.4749045	-0.6003947	0.0339742
-1.4749045	-0.5386982	0.051022273
-1.4749045	-0.46863675	0.15325056
-1.4749045	-0.41355753	0.105770804
-1.4749045	-0.34690762	0.24235079
-1.4749045	-0.28091502	0.17201415
-1.4749045	-0.2254548	0.26192647
-1.4749045	-0.16383696	0.29306656
-1.4749045	-0.099280834	0.22893544
-1.4749045	-0.031149387	0.33190325
-1.4749045	0.023422956	0.32880896
-1.4749045	0.09518695	0.32018438
-1.4749045	0.15850925	0.46525928
-1.4749045	0.22248673	0.44272724
-1.4749045	0.29175448	0.5343659
-1.4749045	0.3427229	0.48502508
-1.4749045	0.4089749	0.46828875
-1.4749045	0.46765304	0.50301194
-1.4749045	0.53337574	0.56101316
-1.4749045	0.59359264	0.5218195
-1.4749045	0.6631508	0.60355335
-1.4749045	0.7255933	0.61810046
-1.4749045	0.785414	0.5401057
-1.4749045	0.8526194	0.5373514
-1.4749045	0.90943074	0.6238588
-1.4749045	0.98616624	0.5466927
-1.4749045	1.0349038	0.5772096
-1.4749045	1.1006563	0.5722632
-1.4749045	1.16695	0.4940216
-1.4749045	1.2283647	0.4532423
-1.4749045	1.2860177	0.4866769
-1.4749045	1.3462832	0.5326667
-1.4749045	1.4076474	0.41610202
-1.4749045	1.4790037	0.446726
-1.4749045	1.5389931	0.4575457
-1.4749045	1.6047962	0.5043456
-1.4749045	1.6589229	0.42854688
-1.4749045	1.726052	0.38085172
-1.4749045	1.7914565	0.37017196
-1.4749045	1.849828	0.32382402
-1.4749045	1.9167464	0.26845962
-1.4749045	1.9825475	0.16689505
-1.4749045	2.0394747	0.18866272
-1.4749045	2.1032088	0.051221687
-1.4749045	2.1659925	0.073632896
-1.4749045	2.2252357	0.013035455
-1.4749045	2.2861564	-0.043350585
-1.4749045	2.3562376	-0.17102687
-1.4749045	2.4195673	-0.055338398
-1.4749045	2.4821455	-0.17718461
-1.4749045	2.5445416	-0.20249586
-1.4749045	2.607569	-0.29769424
-1.4749045	2.673991	-0.3367631
-1.4749045	2.7405002	-0.35313728
-1.4749045	2.7970626	-0.37437683
-1.4749045	2.8593328	-0.4556205
-1.4749045	2.9301932	-0.4546888
-1.4749045	2.9837449	-0.52074134
-1.4749045	3.045716	-0.56578124
-1.4749045	3.1092842	-0.64232653
-1.4133072	-3.1105087	-0.5035167
-1.4133072	-3.0466485	-0.54752654
-1.4133072	-2.9849415	-0.5276869
-1.4133072	-2.9266996	-0.71122545
-1.4133072	-2.8614807	-0.6585945
-1.4133072	-2.7943614	-0.6832278
-1.4133072	-2.7317448	-0.57770085
-1.4133072	-2.6744542	-0.58341426
-1.4133072	-2.6036892	-0.6600705
-1.4133072	-2.5419345	-0.5903409
-1.4133072	-2.481099	-0.7665403
-1.4133072	-2.4203305	-0.6656337
-1.4133072	-2.3581228	-0.6221168
-1.4133072	-2.2966204	-0.6818266
-1.4133072	-2.2276394	-0.66037714
-1.4133072	-2.1718416	-0.68750435
-1.4133072	-2.1018038	-0.7028229
-1.4133072	-2.0481963	-0.6193106
-1.4133072	-1.9814297	-0.6346895
-1.4133072	-1.9159212	-0.6352925
-1.4133072	-1.8559505	-0.52053976
-1.4133072	-1.7988051	-0.5051628
-1.4133072	-1.728445	-0.41143045
-1.4133072	-1.6636312	-0.53413105
-1.4133072	-1.5978097	-0.3997237
-1.4133072	-1.5414871	-0.40942487
-1.4133072	-1.4817711	-0.33872673
-1.4133072	-1.4183853	-0.3610886
-1.4133072	-1.3484714	-0.32559448
-1.4133072	-1.2974786	-0.3439055
-1.4133072	-1.2255405	-0.20113079
-1.4133072	-1.1582689	-0.18795264
-1.4133072	-1.0968113	-0.16659048
-1.4133072	-1.03948	-0.12207384
-1.4133072	-0.9765947	-0.1642683
-1.4133072	-0.912997	-0.07122326
-1.4133072	-0.8470843	-0.06077995
-1.4133072	-0.78261423	-0.03285658
-1.4133072	-0.72857594	0.015077991
-1.4133072	-0.65876913	-0.0768461
-1.4133072	-0.6003947	0.04859701
-1.4133072	-0.5386982	0.033281963
-1.4133072	-0.46863675	0.14396839
-1.4133072	-0.41355753	0.11864713
-1.4133072	-0.34690762	0.23436752
-1.4133072	-0.28091502	0.1696512
-1.4133072	-0.2254548	0.22130305
-1.4133072	-0.16383696	0.29887596
-1.4133072	-0.099280834	0.2098083
-1.4133072	-0.031149387	0.3386897
-1.4133072	0.023422956	0.34933135
-1.4133072	0.09518695	0.3218907
-1.4133072	0.15850925	0.41197538
-1.4133072	0.22248673	0.43417066
-1.4133072	0.29175448	0.5151191
-1.4133072	0.3427229	0.5140612
-1.4133072	0.4089749	0.50904673
-1.4133072	0.46765304	0.4844796
-1.4133072	0.53337574	0.58806074
-1.4133072	0.59359264	0.5229793
-1.4133072	0.6631508	0.60094786
-1.4133072	0.7255933	0.59868026
-1.4133072	0.785414	0.5590535
-1.4133072	0.8526194	0.53937644
-1.4133072	0.90943074	0.60449845
-1.4133072	0.98616624	0.5600197
-1.4133072	1.0349038	0.61768526
-1.4133072	1.1006563	0.6284079
-1.4133072	1.16695	0.5131828
-1.4133072	1.2283647	0.48337945
-1.4133072	1.2860177	0.5077644
-1.4133072	1.3462832	0.57785326
-1.4133072	1.4076474	0.44990465
-1.4133072	1.4790037	0.48698646
-1.4133072	1.5389931	0.5223785
-1.4133072	1.6047962	0.60633236
-1.4133072	1.6589229	0.50544024
-1.4133072	1.726052	0.45956388
-1.4133072	1.7914565	0.3994398
-1.4133072	1.849828	0.3882975
-1.4133072	1.9167464	0.34782112
-1.4133072	1.9825475	0.2156109
-1.4133072	2.0394747	0.26444343
-1.4133072	2.1032088	0.1234898
-1.4133072	2.1659925	0.1502017
-1.4133072	2.2252357	0.094584055
-1.4133072	2.2861564	0.0573834
-1.4133072	2.3562376	-0.07471738
-1.4133072	2.4195673	0.030241279
-1.4133072	2.4821455	-0.092543155
-1.4133072	2.5445416	-0.11977731
-1.4133072	2.607569	-0.18403792
-1.4133072	2.673991	-0.2549257
-1.4133072	2.7405002	-0.2847352
-1.4133072	2.7970626	-0.2955449
-1.4133072	2.8593328	-0.36056766
-1.4133072	2.9301932	-0.36196876
-1.4133072	2.9837449	-0.44943362
-1.4133072	3.045716	-0.4948449
-1.4133072	3.1092842	-0.6000125
-1.3510871	-3.1105087	-0.43901488
-1.3510871	-3.0466485	-0.50435424
-1.3510871	-2.9849415	-0.5353585
-1.3510871	-2.9266996	-0.6576284
-1.3510871	-2.8614807	-0.60844606
-1.3510871	-2.7943614	-0.6158586
-1.3510871	-2.7317448	-0.57348585
-1.3510871	-2.6744542	-0.5118101
-1.3510871	-2.6036892	-0.6273181
-1.3510871	-2.5419345	-0.4939478
-1.3510871	-2.481099	-0.7219145
-1.3510871	-2.4203305	-0.621241
-1.3510871	-2.3581228	-0.6061763
-1.3510871	-2.2966204	-0.61895406
-1.3510871	-2.2276394	-0.65596884
-1.3510871	-2.1718416	-0.6387994
-1.3510871	-2.1018038	-0.67885906
-1.3510871	-2.0481963	-0.5973491
-1.3510871	-1.9814297	-0.62577057
-1.3510871	-1.9159212	-0.6140279
-1.3510871	-1.8559505	-0.50928706
-1.3510871	-1.7988051	-0.49984765
-1.3510871	-1.728445	-0.3777661
-1.3510871	-1.6636312	-0.5354252
-1.3510871	-1.5978097	-0.40898132
-1.3510871	-1.5414871	-0.39511448
-1.3510871	-1.4817711	-0.3858238
-1.3510871	-1.4183853	-0.3782346
-1.3510871	-1.3484714	-0.34956762
-1.3510871	-1.2974786	-0.36116624
-1.3510871	-1.2255405	-0.21883872
-1.3510871	-1.1582689	-0.16800436
-1.3510871	-1.0968113	-0.1650457
-1.3510871	-1.03948	-0.16189766
-1.3510871	-0.9765947	-0.17501982
-1.3510871	-0.912997	-0.107936144
-1.3510871	-0.8470843	-0.07861041
-1.3510871	-0.78261423	-0.048440874
-1.3510871	-0.72857594	0.043087184
-1.3510871	-0.65876913	-0.06502198
-1.3510871	-0.6003947	0.03370332
-1.3510871	-0.5386982	0.01100732
-1.3510871	-0.46863675	0.16118127
-1.3510871	-0.41355753	0.0823704
-1.3510871	-0.34690762	0.22107789
-1.3510871	-0.28091502	0.14394596
-1.3510871	-0.2254548	0.1970652
-1.3510871	-0.16383696	0.28441364
-1.3510871	-0.099280834	0.16169208
-1.3510871	-0.031149387	0.3329551
-1.3510871	0.023422956	0.3526412
-1.3510871	0.09518695	0.3025058
-1.3510871	0.15850925	0.37260348
-1.3510871	0.22248673	0.4720699
-1.3510871	0.29175448	0.51761436
-1.3510871	0.3427229	0.48392817
-1.3510871	0.4089749	0.48812076
-1.3510871	0.46765304	0.48809603
-1.3510871	0.53337574	0.6271487
-1.3510871	0.59359264	0.54526883
-1.3510871	0.6631508	0.64915276
-1.3510871	0.7255933	0.64154583
-1.3510871	0.785414	0.5274909
-1.3510871	0.8526194	0.51076245
-1.3510871	0.90943074	0.6246691
-1.3510871	0.98616624	0.5620077
-1.3510871	1.0349038	0.6388139
-1.3510871	1.1006563	0.6894675
-1.3510871	1.16695	0.5571001
-1.3510871	1.2283647	0.5649423
-1.3510871	1.2860177	0.57814777
-1.3510871	1.3462832	0.62854993
-1.3510871	1.4076474	0.49481964
-1.3510871	1.4790037	0.5562569
-1.3510871	1.5389931	0.54385024
-1.3510871	1.6047962	0.67904663
-1.3510871	1.6589229	0.5675066
-1.3510871	1.726052	0.5158844
-1.3510871	1.7914565	0.42387116
-1.3510871	1.849828	0.43387544
-1.3510871	1.9167464	0.39021918
-1.3510871	1.9825475	0.29113525
-1.3510871	2.0394747	0.36359856
-1.3510871	2.1032088	0.19645214
-1.3510871	2.1659925	0.2088503
-1.3510871	2.2252357	0.19099033
-1.3510871	2.2861564	0.11006718
-1.3510871	2.3562376	-0.027243385
-1.3510871	2.4195673	0.054743487
-1.3510871	2.4821455	-0.039314054
-1.3510871	2.5445416	-0.03359911
-1.3510871	2.607569	-0.09317451
-1.3510871	2.673991	-0.15816613
-1.3510871	2.7405002	-0.21620548
-1.3510871	2.7970626	-0.20237558
-1.3510871	2.8593328	-0.29623482
-1.3510871	2.9301932	-0.28879246
-1.3510871	2.9837449	-0.3394477
-1.3510871	3.045716	-0.46404397
-1.3510871	3.1092842	-0.51411426
-1.2891644	-3.1105087	-0.41998103
-1.2891644	-3.0466485	-0.473901
-1.2891644	-2.9849415	-0.5369307
-1.2891644	-2.9266996	-0.6448512
-1.2891644	-2.8614807	-0.62381023
-1.2891644	-2.7943614	-0.60275376
-1.2891644	-2.7317448	-0.56982857
-1.2891644	-2.6744542	-0.4630664
-1.2891644	-2.6036892	-0.6427832
-1.2891644	-2.5419345	-0.46969354
-1.2891644	-2.481099	-0.7282744
-1.2891644	-2.4203305	-0.6316614
-1.2891644	-2.3581228	-0.6013021
-1.2891644	-2.2966204	-0.616622
-1.2891644	-2.2276394	-0.69391394
-1.2891644	-2.1718416	-0.65653336
-1.2891644	-2.1018038	-0.6646373
-1.2891644	-2.0481963	-0.58478194
-1.2891644	-1.9814297	-0.64287287
-1.2891644	-1.9159212	-0.60975003
-1.2891644	-1.8559505	-0.5287587
-1.2891644	-1.7988051	-0.5101062
-1.2891644	-1.728445	-0.38212687
-1.2891644	-1.6636312	-0.54506505
-1.2891644	-1.5978097	-0.4238263
-1.2891644	-1.5414871	-0.43380123
-1.2891644	-1.4817711	-0.42279428
-1.2891644	-1.4183853	-0.40911976
-1.2891644	-1.3484714	-0.3772573
-1.2891644	-1.2974786	-0.4287361
-1.2891644	-1.2255405	-0.24839257
-1.2891644	-1.1582689	-0.18131366
-1.2891644	-1.0968113	-0.20148289
-1.2891644	-1.03948	-0.20972557
-1.2891644	-0.9765947	-0.20194322
-1.2891644	-0.912997	-0.16911057
-1.2891644	-0.8470843	-0.10498697
-1.2891644	-0.78261423	-0.07273631
-1.2891644	-0.72857594	0.02688578
-1.2891644	-0.65876913	-0.10206196
-1.2891644	-0.6003947	-0.04261699
