	N	D	A
662	3070	-0.5622789536378319	-1.4898767
663	3070	-0.5611852021613744	2.627412
664	3070	-0.5534585518796686	1.8044817
665	3070	-0.5530416268119103	2.466006
666	3070	-0.5450280021329155	1.8141763
667	3070	-0.5443782487805651	2.7775972
668	3070	-0.5422557211628853	-2.8756645
669	3070	-0.5382543234346575	2.1158845
670	3070	-0.5370793527891564	2.702626
671	3070	-0.5363673314072055	2.269665
672	3070	-0.5244660158366452	-2.7938287
673	3070	-0.5214690284989265	2.5319674
674	3070	-0.5206676660310272	0.90961623
675	3070	-0.5195630853320305	2.2497842
676	3070	-0.5114222172882008	3.1113446
677	3070	-0.510715610517519	2.6603901
678	3070	-0.5092265924183819	2.5011518
679	3070	-0.49955338938525795	0.5030124
680	3070	-0.49877368536243694	-3.0952132
681	3070	-0.4957550395796404	-2.9890256
682	3070	-0.49205144547124036	1.9781487
683	3070	-0.4755666614609715	2.2632535
684	3070	-0.4722583339752515	2.3968093
685	3070	-0.47111855830300264	-1.8002431
686	3070	-0.4650433644585217	1.8569081
687	3070	-0.4436881376112556	2.0799987
688	3070	-0.4208736730268354	2.7986553
689	3070	-0.417779222686264	-0.23556685
690	3070	-0.4035008927683532	1.1886237
691	3070	-0.39939391012036873	2.2894123
692	3070	-0.3834343434032501	0.5442946
693	3070	-0.3730761920445227	-2.2253757
694	3070	-0.3662673183730125	1.4847386
695	3070	-0.331056101286864	-2.022037
696	3070	-0.32721172728545467	-1.4524039
697	3070	-0.32286379443597335	0.4164703
698	3070	-0.31776593792565366	2.9444382
699	3070	-0.31374288175234755	2.7005546
700	3070	-0.3121157910658354	2.2247326
701	3070	-0.31176654863894715	2.5136511
702	3070	-0.30389370385296255	2.9239318
703	3070	-0.29831123963401396	2.0826166
704	3070	-0.28019395032596384	2.788201
705	3070	-0.2754317997143585	2.2579143
706	3070	-0.2686093895146744	2.9100883
707	3070	-0.24284125448269211	-3.1186795
708	3070	-0.23945982974483293	-2.8580194
709	3070	-0.23264012685078317	2.2129843
710	3070	-0.21202399444181674	1.5902002
711	3070	-0.2087616911518877	2.3076441
712	3070	-0.2062980430242245	-2.0504982
713	3070	-0.18368662636241329	2.66
714	3070	-0.17936576656927983	2.3546221
715	3070	-0.17610887789062124	2.2190225
716	3070	-0.1752696131438345	2.6719062
717	3070	-0.1642941961003741	1.8574779
718	3070	-0.14861348186363932	-3.1160998
719	3070	-0.14341274773919732	-2.7130303
720	3070	-0.13085355689938183	3.0487053
721	3070	-0.12990058531593363	-2.9455771
722	3070	-0.12656247746823102	-2.641956
723	3070	-0.11830248797647025	-2.366351
724	3070	-0.11704900546755992	3.0290701
725	3070	-0.11607166813339909	-0.7048969
726	3070	-0.10552129807460142	-2.994272
727	3070	-0.10519642139842578	-2.9774206
728	3070	-0.10346103848652222	-2.1953578
729	3070	-0.10190704505214976	1.8206599
730	3070	-0.10069146482212643	-2.7832463
731	3070	-0.0986636929016651	-1.9717773
732	3070	-0.09367683592237208	2.628751
733	3070	-0.0933384227180225	-3.0731597
734	3070	-0.08701144944950556	-2.175612
735	3070	-0.07815314541245488	-2.6386654
736	3070	-0.07490708595633544	2.741408
737	3070	-0.07439269788572478	-3.003232
738	3070	-0.07237034057653258	1.9533966
739	3070	-0.06776250638611048	-3.0386126
740	3070	-0.06398581502557077	-2.9734504
741	3070	-0.0598382227930645	-0.94121814
742	3070	-0.0533406892695556	-1.9732746
743	3070	-0.053088909845519616	3.0219944
744	3070	-0.05004048370073999	-2.6158795
745	3070	-0.0469270822207255	-2.3720574
746	3070	-0.04595245219219901	-2.4532402
747	3070	-0.04092227832274942	-2.134303
748	3070	-0.03794424212447467	2.9590094
749	3070	-0.0341323557906823	-1.7349083
750	3070	-0.03186363366872369	1.1998861
751	3070	-0.031454830517870125	-3.1060252
752	3070	-0.030228421065307653	-2.812213
753	3070	-0.02700131274863171	2.9614747
754	3070	-0.025674732987581717	2.736995
755	3070	-0.024329202087088664	-2.874987
756	3070	-0.02174372520585921	-2.6360161
757	3070	-0.01755823069446505	-2.4170659
758	3070	-0.012029912588213065	-2.7674947
759	3070	-0.00952836218166242	-3.0034626
760	3070	-0.008873194218042002	3.0478961
761	3070	-0.008315489257273878	-2.991009
762	3070	-0.0026518058692821533	2.9153478
763	3070	-0.00028562074447080477	-2.6523147
764	3070	0.00016920660217500938	-1.6530545
765	3070	0.0055377936759737345	-2.3795004
766	3070	0.00835068423052654	-1.7979331
767	3070	0.009273875451991653	-1.7481432
768	3070	0.010936161111755993	-1.8765539
769	3070	0.01629933357428559	-2.0021396
770	3070	0.01892271273440249	-2.2088652
771	3070	0.02416134913773149	3.0402935
772	3070	0.025845293242573675	-2.9265802
773	3070	0.026671021461186495	-2.3148677
774	3070	0.028460550485786218	-2.4349432
775	3070	0.03264063038591036	-2.5683665
776	3070	0.03466840230637214	-2.7328892
777	3070	0.0386264831444425	-2.7231665
778	3070	0.04556530748642329	-1.4544955
779	3070	0.04682149730096841	-2.8716946
780	3070	0.05229566929452467	2.867108
781	3070	0.053554566414704574	2.1600273
782	3070	0.05665443136654513	-1.8407152
783	3070	0.06170355637543823	-3.0602977
784	3070	0.06433235014682515	2.1476333
785	3070	0.06565351529660512	2.550821
786	3070	0.07043190974201874	3.0531523
787	3070	0.07673993187109218	-2.546677
788	3070	0.08268246773946775	2.8302672
789	3070	0.0832726603678533	3.1158774
790	3070	0.08616677009144968	2.8013055
791	3070	0.08677320655364351	3.0055401
792	3070	0.09203891601332082	-2.8911245
793	3070	0.09375534778578087	-2.945664
794	3070	0.09556112064418931	-0.7853589
795	3070	0.09661696984175938	-3.0395303
796	3070	0.09769989209567775	-3.1189559
797	3070	0.10770338641624644	-1.8043481
798	3070	0.11099547006815769	-2.19346
799	3070	0.11137990746829907	-2.8798566
800	3070	0.11347806933526527	-2.3847156
801	3070	0.12505450822964992	-2.7070522
802	3070	0.12524401962408582	-2.9494019
803	3070	0.1266788916105277	-2.5304291
804	3070	0.12851985944218836	-2.6124146
805	3070	0.1338911538216223	-2.8075268
806	3070	0.13478185737547	-2.3667011
807	3070	0.13671758090434816	-2.1194704
808	3070	0.14228109398385325	-2.603607
809	3070	0.14466352294247287	-3.0599241
810	3070	0.1502676456064993	2.6319063
811	3070	0.15869548804761724	3.1411912
812	3070	0.1626427396631489	-2.4838607
813	3070	0.16323293229153446	-2.6815882
814	3070	0.1691023709077708	3.0712373
815	3070	0.1718042619312965	-2.698626
816	3070	0.1721778701088983	-2.1271682
817	3070	0.1807356632204864	-2.5359814
818	3070	0.18781256014984127	2.748525
819	3070	0.19015708682957388	-1.3034805
820	3070	0.19263156417977711	-2.609604
821	3070	0.1930268308024572	-1.9200082
822	3070	0.19482448174396128	-2.5300846
823	3070	0.19941607210057422	-2.4813392
824	3070	0.20177142800284642	-2.4366806
825	3070	0.20335249449356718	2.4792068
826	3070	0.20343912827388033	-2.321198
827	3070	0.2052015842421322	-2.7223206
828	3070	0.21290386877312484	2.887633
829	3070	0.22459942911544095	2.3575733
830	3070	0.2311917183361678	-2.6837187
831	3070	0.2344675581542699	-3.070176
832	3070	0.23930009871237967	-2.2516186
833	3070	0.26333285083245794	-2.1511536
834	3070	0.26917521639234643	-1.7380631
835	3070	0.29231726495857746	-1.9646411
836	3070	0.29368716160978403	-2.3717923
837	3070	0.29596129834301177	-1.7977105
838	3070	0.29730682924350527	-1.799613
839	3070	0.29777790042395935	-2.7258487
840	3070	0.3030354879667323	-2.3656163
841	3070	0.30390182576986646	2.934313
842	3070	0.3062517670608691	-2.4030912
843	3070	0.31154725688252904	2.3088849
844	3070	0.32515417500301025	-2.9591274
845	3070	0.3285518435746786	-2.3276715
846	3070	0.3348788168431951	-2.2361562
847	3070	0.3364680052508202	2.637009
848	3070	0.3433770492308179	1.7399428
849	3070	0.3600513446355227	-0.6449692
850	3070	0.3635166958480607	-2.6959863
851	3070	0.37647927522746105	3.0883844
852	3070	0.3817639358265814	-0.80243254
853	3070	0.388120689457081	-2.3703098
854	3070	0.3961695091093276	0.6955621
855	3070	0.4021905568411124	-2.8424904
856	3070	0.4065005874117067	-2.8857226
857	3070	0.40832260410392385	1.9231937
858	3070	0.4171782008353393	-1.7329371
859	3070	0.4259634076202503	-2.0414338
860	3070	0.43328396205673725	-2.0370178
861	3070	0.43534422164481645	-1.4800551
862	3070	0.43659499684809155	-2.935692
863	3070	0.43744238351178266	-2.3722897
864	3070	0.4406478333833803	2.739949
865	3070	0.44794672937478897	-1.1626222
866	3070	0.45448487248281966	-1.0139527
867	3070	0.45514274775207486	-1.6692578
868	3070	0.4589871217534842	-0.75358367
869	3070	0.4753446623989177	-1.5061051
870	3070	0.4780221876717303	-0.8057251
871	3070	0.4807322006121608	-1.8097203
872	3070	0.48103271153762295	-1.4087473
873	3070	0.4870158569905212	-0.96823454
874	3070	0.48803109660356947	-1.2872958
875	3070	0.49123925378080147	-0.921829
876	3070	0.49563591813170893	-0.6970985
877	3070	0.4979560790607289	-0.74577475
878	3070	0.4999838509811907	-0.68626094
879	3070	0.5015919905282589	-0.9391897
880	3070	0.5112922666177306	-0.91958404
881	3070	0.5115873629319232	2.4602683
882	3070	0.5196632556405176	-3.069854
883	3070	0.5250886961326477	-1.2726417
884	3070	0.5260958138287912	-1.162871
885	3070	0.5282833167817067	-1.8542452
886	3070	0.5340065608936642	-1.9625239
887	3070	0.5346048754389541	-1.5622748
888	3070	0.5396919027267342	-1.8417624
889	3070	0.5424966713643822	-2.2564378
890	3070	0.562075905715222	-1.9328787
891	3070	0.5664806919830339	-2.6079645
892	3070	0.5757667503103825	-1.178321
893	3070	0.57751566975046	0.6147003
894	3070	0.5802473411359688	-3.0946693
895	3070	0.5836829119865237	-1.8357329
896	3070	0.586828801134156	-2.842669
897	3070	0.5892653762054723	-1.4927838
898	3070	0.5902508354565374	-1.3998011
899	3070	0.5938271862001017	-1.2458644
900	3070	0.5971490502139964	-1.4101598
901	3070	0.6001893544418713	-1.2438077
902	3070	0.6053440643705219	-1.7871755
903	3070	0.6066923025766502	-2.7562482
904	3070	0.6075613476854196	-2.1490455
905	3070	0.6099194108933257	-1.328374
906	3070	0.611719769140465	-1.5188285
907	3070	0.6145164158612086	-1.2138492
908	3070	0.6160893604350246	-1.0500457
909	3070	0.6231202331685886	-1.4926134
910	3070	0.637818195459892	3.0526216
911	3070	0.6464301346841759	-2.1884563
912	3070	0.6491888791260325	-0.8523369
913	3070	0.651471137776165	-1.3014865
914	3070	0.653295861774017	-2.2805948
915	3070	0.6552992679437661	-1.7673963
916	3070	0.6557703391242198	-2.120141
917	3070	0.6582177434180747	-1.5542566
918	3070	0.6667024392775236	-1.0603211
919	3070	0.6691471362657437	-1.5454692
920	3070	0.6706551055043253	-0.95768285
921	3070	0.6734625814476076	-1.0896168
922	3070	0.6777320024336801	-1.6949109
923	3070	0.6781272690563602	-1.714098
924	3070	0.6819256188619778	-2.7725296
925	3070	0.6822288370930756	-1.3749282
926	3070	0.6825645429917899	-1.4931742
927	3070	0.6828082004989215	-1.2057183
928	3070	0.6831032968131141	-2.3441508
929	3070	0.6833956858216719	-2.1080322
930	3070	0.6836285141062644	-1.5188285
931	3070	0.6891622468237864	-1.5151469
932	3070	0.692272940998166	-1.8320339
933	3070	0.6957058045430862	-1.5581197
934	3070	0.6988381571625446	-2.224351
935	3070	0.701166440008469	-1.298011
936	3070	0.7020679727848553	-1.0656757
937	3070	0.7078859725940312	-1.1271925
938	3070	0.7139530445216073	1.741955
939	3070	0.7202123351492542	-2.0104618
940	3070	0.7204262122944027	-1.9746871
941	3070	0.7224296184641519	-1.7559756
942	3070	0.7236018818040177	-2.2224293
943	3070	0.7260492860978727	-2.5225697
944	3070	0.7265501376403098	-1.4713821
945	3070	0.7280960091577784	-1.5539417
946	3070	0.7331153538046893	-1.8996147
947	3070	0.7408392967807598	-0.1414361
948	3070	0.7502282327222307	-1.7518828
949	3070	0.7574865191291171	-1.0990491
950	3070	0.7590161468127761	2.1689227
951	3070	0.7714805819553741	-0.56568575
952	3070	0.798347883075083	-3.1403518
953	3070	0.8066024579555742	-1.6544671
954	3070	0.8073361377826043	-1.7147157
955	3070	0.8094099338988574	-1.094377
956	3070	0.8111696825614736	-1.1663773
957	3070	0.8136658183567556	-1.064137
958	3070	0.8157504436955478	-0.87176585
959	3070	0.8326277870228624	-1.6320033
960	3070	0.8343225603502438	-2.3871496
961	3070	0.8388518826772566	-1.170637
962	3070	0.8394529045281813	-1.2642378
963	3070	0.8396992693409477	-1.0690219
964	3070	0.8407713623723265	-1.2136861
965	3070	0.8418082604304531	-0.76954603
966	3070	0.8427476954857274	-0.85666156
967	3070	0.8475721141269323	-0.710727
968	3070	0.8503254439575194	-0.100254536
969	3070	0.8579492166251028	0.22112226
970	3070	0.8619885166322181	0.27556825
971	3070	0.8651452350023892	0.5163872
972	3070	0.8697341180533673	-2.1993237
973	3070	0.8754275818033417	-1.3356525
974	3070	0.8848490054124296	-0.9646573
975	3070	0.8891373775379456	-1.2516652
976	3070	0.8922616082404993	2.320904
977	3070	0.892567533777231	-1.0593059
978	3070	0.8937668701734456	-1.4808619
979	3070	0.8948524997329983	-1.0832667
980	3070	0.8967367844548164	-0.93352914
981	3070	0.8980714861327703	-0.8306513
982	3070	0.9018562994102144	-0.5274279
983	3070	0.9054488939875878	-0.21503115
984	3070	0.9068864732796635	-0.2873509
985	3070	0.9094746574665287	-1.5722617
986	3070	0.9100458989554703	-1.4829732
987	3070	0.9102570687949845	-1.7245146
988	3070	0.9108662125628131	-1.4690647
989	3070	0.911080089707963	1.3207572
990	3070	0.9116811115588863	-0.5816641
991	3070	0.9136195423934002	-1.6524084
992	3070	0.9165461397846144	-0.7526846
993	3070	0.9210321452214698	-0.5148072
994	3070	0.9232250627856544	-0.25977588
995	3070	0.9285367964411231	-0.6845441
996	3070	0.9318992700395388	-0.35574365
997	3070	0.934991013074475	-1.1333759
998	3070	0.93783368399101	-0.66235256
999	3070	0.9406113795723101	-1.6891675
1000	3070	0.9453031402374101	-1.7051507
1001	3070	0.9476205938607949	-1.7305216
1002	3070	0.9488253448682791	-1.81614
1003	3070	0.9509180921239757	-1.4356558
1004	3070	0.9527915476232538	-1.0865192
1005	3070	0.9578731602997648	-0.6954222
1006	3070	0.9582927926731584	-1.3355072
1007	3070	0.971604614479447	-0.12829685
1008	3070	0.9818328151677038	-0.682292
1009	3070	0.9835330031063556	-0.49152493
1010	3070	0.9871824511020595	2.9743612
1011	3070	0.9874179866922868	-1.0884664
1012	3070	0.9987399388570015	-1.8203602
1013	3070	1.0071894397431969	-1.3484778
1014	3070	1.0082642400802113	-0.7237797
1015	3070	1.0110013260769897	-0.5740161
1016	3070	1.0123955884789089	-0.86757827
1017	3070	1.0136896805723419	-0.60753155
1018	3070	1.0143583850641358	-0.77264905
1019	3070	1.01595298808303	-0.3104322
1020	3070	1.0184139289050584	-3.0224898
1021	3070	1.0288018606257685	-1.1074193
1022	3070	1.0328032583539963	-1.3798835
1023	3070	1.035900416000202	-0.39912271
1024	3070	1.0405813474427639	-1.508185
1025	3070	1.0432642873268456	-2.3230658
1026	3070	1.0457008623981618	-0.9263847
1027	3070	1.0516515201834418	-1.4443963
1028	3070	1.057548031856026	0.23420691
1029	3070	1.0605341899712055	-0.48843932
1030	3070	1.0647954890403728	0.1118536
1031	3070	1.0682662548641817	-0.69750214
1032	3070	1.0745580331594455	-0.48446178
1033	3070	1.0767265849729162	-0.6753824
1034	3070	1.0852491831112525	2.5284903
1035	3070	1.0879104645502569	0.25277162
1036	3070	1.0896864570466818	1.3864696
1037	3070	1.0920824225334762	0.258034
1038	3070	1.094537948744235	-0.46212125
1039	3070	1.0977488132271027	-2.3249204
1040	3070	1.0983850300512792	0.11722016
1041	3070	1.0987044921161857	-0.39199805
1042	3070	1.1045170773140907	-0.2060914
1043	3070	1.1057813890455401	-0.9979913
1044	3070	1.1061035584160814	-1.0981774
1045	3070	1.1073597482306257	-0.89248157
1046	3070	1.1130369681467922	-1.2060034
1047	3070	1.113629868080812	0.19686246
1048	3070	1.1220171009374083	-2.0152192
1049	3070	1.1246350654862551	-0.9732535
1050	3070	1.138445031529347	-1.636308
1051	3070	1.1417885539883192	-0.6583812
1052	3070	1.1423408443378165	-0.6263709
1053	3070	1.1449181993021424	-0.012337208
1054	3070	1.1500377142575395	-0.102362156
1055	3070	1.1542502818252816	-0.40945888
1056	3070	1.1567491249261979	-0.055936575
1057	3070	1.1596973807624904	-0.7807548
1058	3070	1.1660757928380674	-0.02692604
1059	3070	1.1733855180520152	0.27665544
1060	3070	1.18000488032909	-1.8885599
1061	3070	1.1806735848208847	-1.1303356
1062	3070	1.1861071472299187	0.8411164
1063	3070	1.187877725115075	-0.8489878
1064	3070	1.1886493072209916	-0.34096646
1065	3070	1.1928645820943684	-1.5545723
1066	3070	1.1953038644713185	-2.078102
1067	3070	1.1985742896781515	-1.6612773
1068	3070	1.2052884076524446	-0.058190823
1069	3070	1.2078170311153436	-2.0117521
1070	3070	1.2082502000169102	-2.4610922
1071	3070	1.2089838798439398	-1.2863058
1072	3070	1.2111037001559843	2.6131523
1073	3070	1.2137839327344313	-0.9942291
1074	3070	1.2160228744944073	-0.632349
1075	3070	1.2192905923956063	-0.07487345
1076	3070	1.2223850427361764	-0.84139943
1077	3070	1.2249569830892328	-0.397146
1078	3070	1.2274070946887221	-0.30147743
1079	3070	1.2288392593695292	-0.2831967
1080	3070	1.2344081870603025	-0.5572653
1081	3070	1.237004493164072	-0.586154
1082	3070	1.238942923998585	-0.58311415
1083	3070	1.240940915557064	-0.5567131
1084	3070	1.2429605655606215	-0.91666245
1085	3070	1.2449450205909258	-1.6425962
1086	3070	1.2452861411009106	2.7102225
1087	3070	1.2461524789040457	-0.024827719
1088	3070	1.2511339212720687	-0.5063691
1089	3070	1.2552733915876706	-0.0036566257
1090	3070	1.2580131848900837	-0.65840006
1091	3070	1.262764506279149	-1.3176671
1092	3070	1.2702502063593588	0.05002308
1093	3070	1.2730739261364503	-1.2274723
1094	3070	1.2774489320422795	-0.16871166
1095	3070	1.2846151700575836	-0.0545516
1096	3070	1.284926510205585	0.36696672
1097	3070	1.2879370340714775	-0.50552416
1098	3070	1.2944156164555425	0.23569107
1099	3070	1.2948839803303622	-0.03958702
1100	3070	1.2958342446081748	-0.18850946
1101	3070	1.3044407692211895	-0.1888485
1102	3070	1.3071182944940016	-0.29090214
1103	3070	1.3118912743281461	0.6871691
1104	3070	1.3166750833848297	-0.03323388
1105	3070	1.3196206319154866	0.23472738
1106	3070	1.3210961134864503	-0.1046834
1107	3070	1.3227990087307369	-0.026641846
1108	3070	1.334028912503868	0.13417363
1109	3070	1.335712856608711	0.3686309
1110	3070	1.3395951328890074	0.20118308
1111	3070	1.343740017815879	-0.11001611
1112	3070	1.3520622753372402	0.9637072
1113	3070	1.3570383030939936	0.23750234
1114	3070	1.3607148241460463	0.33320832
1115	3070	1.367047212025832	-1.9660329
1116	3070	1.3673179425893114	0.7867
1117	3070	1.3711406581456433	0.047100782
1118	3070	1.377838532286126	1.0277827
1119	3070	1.3803075950250596	0.4135356
1120	3070	1.3861716190300264	0.9830959
1121	3070	1.3889357780831526	-0.025019884
1122	3070	1.392073545313881	0.110025406
1123	3070	1.3960045530956036	-0.4523394
1124	3070	1.398541298475406	0.40541172
1125	3070	1.400690899149434	0.13672686
1126	3070	1.4056533903780144	-0.31789422
1127	3070	1.4069853847503335	0.36046338
1128	3070	1.4132148950159982	0.16925025
1129	3070	1.4179391433487147	-0.25539517
1130	3070	1.4207087170131114	0.11244655
1131	3070	1.424184897448189	-0.7399337
1132	3070	1.4246695051568166	-0.2736826
1133	3070	1.427106080228132	0.19813871
1134	3070	1.4315704272199108	0.100446224
1135	3070	1.4319386207862417	1.0108316
1136	3070	1.4340557337926523	0.7581279
1137	3070	1.4375833530347908	0.96690154
1138	3070	1.4394892962016863	1.1591189
1139	3070	1.4522704861035551	0.99691796
1140	3070	1.4577609019309206	-0.009978294
1141	3070	1.4593176026709278	-0.57536626
1142	3070	1.4648919449729716	0.5542209
1143	3070	1.4683383450460656	0.5220835
1144	3070	1.4737610782325605	0.36065412
1145	3070	1.4774727942578654	0.9069803
1146	3070	1.478192937556721	0.31921005
1147	3070	1.5014595221821532	0.4108982
1148	3070	1.5084741510819075	-0.2846377
1149	3070	1.5164904830665362	1.3344057
1150	3070	1.5196959329381343	-0.4237733
1151	3070	1.5241575726242766	0.18177652
1152	3070	1.524818155199167	0.71288824
1153	3070	1.5305576431449328	0.7360592
1154	3070	1.5360724247230113	1.462179
1155	3070	1.5394782152115836	1.3076017
1156	3070	1.5439100745357441	1.629256
1157	3070	1.5481713736049114	-0.22306037
1158	3070	1.5531230356109527	0.6256981
1159	3070	1.5536265944590246	-0.38038516
1160	3070	1.5578716496943832	0.88033795
1161	3070	1.5602161763741167	-1.8834462
1162	3070	1.5608090763081357	-3.047157
1163	3070	1.5682406302756497	0.069049835
1164	3070	1.5694995273958297	-0.5586026
1165	3070	1.5698325259889092	-0.13078547
1166	3070	1.5767199115238286	0.014596939
1167	3070	1.5792404130698232	-0.4139819
1168	3070	1.5813385749367894	0.45941782
1169	3070	1.5847172923690147	-1.3941478
1170	3070	1.5866096990077363	-0.9430194
1171	3070	1.5886401782338329	-0.27112794
1172	3070	1.5894361260904626	-1.3801141
1173	3070	1.605755764457009	0.5321307
1174	3070	1.6099683320247502	-0.21160817
1175	3070	1.6135446827683158	-0.027991295
1176	3070	1.6232720319141345	0.81853056
1177	3070	1.6275847697903636	-0.022895336
1178	3070	1.6333838184600955	0.61181855
1179	3070	1.635403468463653	-1.6079708
1180	3070	1.637138851375557	-0.0411129
1181	3070	1.6382542612970932	-1.1182554
1182	3070	1.6421284156604843	-0.08508372
1183	3070	1.6429027050720366	-0.21763778
1184	3070	1.6435064342285957	-0.08183551
1185	3070	1.6439477250470675	-1.129883
1186	3070	1.6445433322867222	-0.3293345
1187	3070	1.6556730657513654	0.5181596
1188	3070	1.6604812405587621	-0.56994486
1189	3070	1.660833190291286	0.71279883
1190	3070	1.676240466658907	2.2123096
1191	3070	1.6811406898578864	0.026254654
1192	3070	1.70457783473831	0.6900611
1193	3070	1.7171397328837594	-0.1863172
1194	3070	1.7182849231672783	0.32584834
1195	3070	1.726238987122307	0.3006208
1196	3070	1.729306364406531	0.56022024
1197	3070	1.7336813703123601	1.4478991
1198	3070	1.746852412225639	-0.45698547
1199	3070	1.7534365795294615	-0.22604275
1200	3070	1.755025767937087	0.7832601
1201	3070	1.7685893691674108	0.2468729
1202	3070	1.771277723662763	1.4020092
1203	3070	1.7733379832508422	0.704499
1204	3070	1.775113975747268	0.6011989
1205	3070	1.782965162088174	0.5234513
1206	3070	1.790069132073878	0.59048676
1207	3070	1.7915175405884929	0.45076847
1208	3070	1.7985186329600733	1.4243176
1209	3070	1.7995853113801834	0.7376652
1210	3070	1.8037220743901505	1.2915547
1211	3070	1.811075116494254	1.3202503
1212	3070	1.8127049144864014	2.3741596
1213	3070	1.8162487775623486	1.3158739
1214	3070	1.8192051553155446	2.0515053
1215	3070	1.819814299083374	0.8813584
1216	3070	1.824332792187847	0.10591626
1217	3070	1.8300452070772657	-0.9094689
1218	3070	1.8310442028565053	0.020771027
1219	3070	1.8324844894542158	2.747115
1220	3070	1.8355166717651876	0.39508796
1221	3070	1.8373197373179613	0.86470723
1222	3070	1.8394341430187362	1.9531853
1223	3070	1.8428778357861955	1.4303534
1224	3070	1.8435167599160076	1.806567
1225	3070	1.8451276067687106	1.074446
1226	3070	1.8468846481256938	1.657397
1227	3070	1.8496812948464365	0.8018615
1228	3070	1.855071540365314	2.657523
1229	3070	1.8625003870271923	0.60120034
1230	3070	1.878213588931545	1.1594756
1231	3070	1.894427642378334	0.08942294
1232	3070	1.8959789285070716	0.5228088
1233	3070	1.9004432754988496	1.8365228
1234	3070	1.9004595193326583	2.5071938
1235	3070	1.9009982731539825	0.89147735
1236	3070	1.9025495592827202	0.7234411
1237	3070	1.9032372149139585	1.0955322
1238	3070	1.9063181287263564	1.40853
1239	3070	1.908941507886472	1.618015
1240	3070	1.9114917897944492	1.7121642
1241	3070	1.9140501936193308	1.7227242
1242	3070	1.914927360645005	2.297572
1243	3070	1.9186120036139611	1.3401887
1244	3070	1.9208103357894153	0.74861526
1245	3070	1.9235501290918275	1.3471406
1246	3070	1.9252773900868272	1.5167134
1247	3070	1.9280253053061447	2.337239
1248	3070	1.9309816830593407	0.8375311
1249	3070	1.940949982406658	0.49871445
1250	3070	1.9418542224886801	-1.2736387
1251	3070	1.9428342671284753	1.4918764
1252	3070	1.943892823631681	-0.3435161
1253	3070	1.9455767677365232	2.700289
1254	3070	1.9478373679415775	1.4001806
1255	3070	1.950674624246843	2.3092582
1256	3070	1.9532249061548201	0.7909162
1257	3070	1.9573237668859003	0.37509656
1258	3070	1.9606618747336029	0.72765064
1259	3070	1.961314335391589	-0.66037107
1260	3070	1.964836540022457	2.3654573
1261	3070	1.9745557672513732	1.7335365
1262	3070	1.9785165553950783	2.466377
1263	3070	1.9817436637117538	2.234176
1264	3070	1.9836414849617459	1.7449372
1265	3070	1.9870878850348408	1.9478915
1266	3070	1.9895975573582962	2.1661642
1267	3070	1.9943272203022833	2.000992
1268	3070	1.9955671662830197	1.8501513
1269	3070	1.998556031703834	1.8913505
1270	3070	2.000697510460957	1.7851541
1271	3070	2.0029283303040284	1.4818599
1272	3070	2.006041731784043	1.4373286
1273	3070	2.006718558192741	0.9121592
1274	3070	2.0132052624937113	1.1615841
1275	3070	2.0173636839487568	1.2632482
1276	3070	2.0191802860297043	0.65639615
1277	3070	2.023346829401655	1.8790529
1278	3070	2.025093041536098	0.8323462
1279	3070	2.0281847845710343	1.154299
1280	3070	2.0295790469729535	1.7015979
1281	3070	2.031373990608823	1.2614129
1282	3070	2.031839647178008	1.4262507
1283	3070	2.03836154645223	2.337313
1284	3070	2.0402701969247605	1.4941885
1285	3070	2.041510142905497	-0.67746186
1286	3070	2.0490960132941938	-1.7556794
1287	3070	2.0529837041857597	-1.8315865
1288	3070	2.073052960856498	-0.4870336
1289	3070	2.0775389662933534	-1.5377381
1290	3070	2.0805278317141678	0.86813664
1291	3070	2.0831051866784938	0.613287
1292	3070	2.086938731457363	0.55652094
1293	3070	2.0885441636987974	0.14946485
1294	3070	2.106320332496863	1.7565777
1295	3070	2.107278718691581	-3.0221233
1296	3070	2.10775249717767	1.6523731
1297	3070	2.111493993564957	1.3583114
1298	3070	2.11370315496295	1.6058733
1299	3070	2.1156497077143674	1.7707169
1300	3070	2.1170575066444615	1.8426282
1301	3070	2.119984104035675	1.419544
1302	3070	2.121061611678324	1.8007805
1303	3070	2.1230541886255327	1.0760849
1304	3070	2.1294732102856333	1.5411541
1305	3070	2.1344654818761954	0.9826243
1306	3070	2.1390327064820953	1.8310215
1307	3070	2.139631021027385	1.3346636
1308	3070	2.145865945904319	-1.7650687
1309	3070	2.146759356763802	-2.0744972
1310	3070	2.1503005125341144	0.9266727
1311	3070	2.1589422321203804	2.7274115
1312	3070	2.161673903505889	0.6789365
1313	3070	2.1619446340693687	0.9956348
1314	3070	2.1733044885129704	2.0463068
1315	3070	2.1780097857062444	2.8627002
1316	3070	2.179750583229418	1.7082303
1317	3070	2.1826771806206313	2.8285978
1318	3070	2.183294446305365	-0.124664545
1319	3070	2.1965223416369755	1.2654192
1320	3070	2.201557930117694	1.5751059
1321	3070	2.2034557513676862	1.4452446
1322	3070	2.2096554812713673	1.8301117
1323	3070	2.2125577129118685	1.8773029
1324	3070	2.215270433157933	1.9110496
1325	3070	2.216957084568411	1.7764013
1326	3070	2.2175364479742568	1.2616136
1327	3070	2.2210505306882213	1.5550725
1328	3070	2.2239798353850695	1.7574074
