Cell Barcode	cell_angle
D1_lib2_bc1_7_bc2_34_bc3_52	89.27019
D1_lib2_bc1_7_bc2_34_bc3_64	316.38513
D1_lib2_bc1_7_bc2_34_bc3_79	223.68393
D1_lib2_bc1_7_bc2_35_bc3_13	101.12073
D1_lib2_bc1_7_bc2_35_bc3_18	164.84108
D1_lib2_bc1_7_bc2_35_bc3_3	237.07193
D1_lib2_bc1_7_bc2_35_bc3_75	321.33533
D1_lib2_bc1_7_bc2_35_bc3_8	147.59601
D1_lib2_bc1_7_bc2_36_bc3_26	67.437645
D1_lib2_bc1_7_bc2_36_bc3_31	105.8235
D1_lib2_bc1_7_bc2_36_bc3_51	136.32593
D1_lib2_bc1_7_bc2_36_bc3_55	40.67691
D1_lib2_bc1_7_bc2_36_bc3_57	326.79666
D1_lib2_bc1_7_bc2_36_bc3_72	172.6229
D1_lib2_bc1_7_bc2_36_bc3_73	121.20328
D1_lib2_bc1_7_bc2_38_bc3_13	230.75409
D1_lib2_bc1_7_bc2_39_bc3_11	299.70795
D1_lib2_bc1_7_bc2_39_bc3_22	154.95331
D1_lib2_bc1_7_bc2_39_bc3_65	298.84192
D1_lib2_bc1_7_bc2_39_bc3_76	255.22806
D1_lib2_bc1_7_bc2_3_bc3_26	291.95544
D1_lib2_bc1_7_bc2_3_bc3_54	38.78308
D1_lib2_bc1_7_bc2_3_bc3_64	191.42201
D1_lib2_bc1_7_bc2_40_bc3_21	312.4308
D1_lib2_bc1_7_bc2_40_bc3_3	320.3316
D1_lib2_bc1_7_bc2_40_bc3_67	105.490425
D1_lib2_bc1_7_bc2_40_bc3_91	167.69702
D1_lib2_bc1_7_bc2_41_bc3_4	52.55136
D1_lib2_bc1_7_bc2_41_bc3_75	189.28194
D1_lib2_bc1_7_bc2_41_bc3_84	301.41672
D1_lib2_bc1_7_bc2_42_bc3_25	206.00691
D1_lib2_bc1_7_bc2_42_bc3_43	141.44461
D1_lib2_bc1_7_bc2_42_bc3_51	172.02383
D1_lib2_bc1_7_bc2_42_bc3_69	61.412148
D1_lib2_bc1_7_bc2_43_bc3_11	18.254562
D1_lib2_bc1_7_bc2_43_bc3_26	254.77884
D1_lib2_bc1_7_bc2_43_bc3_53	179.41203
D1_lib2_bc1_7_bc2_43_bc3_76	114.03128
D1_lib2_bc1_7_bc2_43_bc3_94	239.15065
D1_lib2_bc1_7_bc2_44_bc3_7	353.26895
D1_lib2_bc1_7_bc2_45_bc3_17	290.64053
D1_lib2_bc1_7_bc2_46_bc3_38	307.01038
D1_lib2_bc1_7_bc2_46_bc3_4	39.860016
D1_lib2_bc1_7_bc2_46_bc3_45	247.65578
D1_lib2_bc1_7_bc2_46_bc3_64	23.08548
D1_lib2_bc1_7_bc2_46_bc3_88	97.298996
D1_lib2_bc1_7_bc2_47_bc3_4	48.130035
D1_lib2_bc1_7_bc2_47_bc3_73	210.42899
D1_lib2_bc1_7_bc2_47_bc3_82	76.12735
D1_lib2_bc1_7_bc2_47_bc3_86	212.21568
D1_lib2_bc1_7_bc2_48_bc3_10	116.10164
D1_lib2_bc1_7_bc2_48_bc3_52	56.27575
D1_lib2_bc1_7_bc2_48_bc3_55	49.798325
D1_lib2_bc1_7_bc2_48_bc3_66	187.83195
D1_lib2_bc1_7_bc2_49_bc3_76	114.56822
D1_lib2_bc1_7_bc2_4_bc3_13	287.7074
D1_lib2_bc1_7_bc2_4_bc3_57	234.39786
D1_lib2_bc1_7_bc2_4_bc3_77	270.50107
D1_lib2_bc1_7_bc2_4_bc3_83	285.68445
D1_lib2_bc1_7_bc2_50_bc3_11	203.96031
D1_lib2_bc1_7_bc2_50_bc3_34	196.56476
D1_lib2_bc1_7_bc2_50_bc3_93	194.46475
D1_lib2_bc1_7_bc2_51_bc3_17	244.53912
D1_lib2_bc1_7_bc2_51_bc3_27	239.07779
D1_lib2_bc1_7_bc2_51_bc3_52	234.29263
D1_lib2_bc1_7_bc2_51_bc3_7	267.0881
D1_lib2_bc1_7_bc2_51_bc3_76	252.63728
D1_lib2_bc1_7_bc2_53_bc3_2	299.4484
D1_lib2_bc1_7_bc2_53_bc3_66	214.56639
D1_lib2_bc1_7_bc2_54_bc3_14	234.34111
D1_lib2_bc1_7_bc2_54_bc3_31	259.98795
D1_lib2_bc1_7_bc2_54_bc3_37	249.95221
D1_lib2_bc1_7_bc2_54_bc3_40	181.61668
D1_lib2_bc1_7_bc2_54_bc3_72	109.91755
D1_lib2_bc1_7_bc2_54_bc3_79	117.288956
D1_lib2_bc1_7_bc2_54_bc3_8	164.94067
D1_lib2_bc1_7_bc2_55_bc3_53	358.49774
D1_lib2_bc1_7_bc2_55_bc3_54	357.33313
D1_lib2_bc1_7_bc2_55_bc3_61	348.98798
D1_lib2_bc1_7_bc2_55_bc3_91	197.33418
D1_lib2_bc1_7_bc2_56_bc3_16	175.04935
D1_lib2_bc1_7_bc2_56_bc3_40	191.0832
D1_lib2_bc1_7_bc2_56_bc3_44	167.99489
D1_lib2_bc1_7_bc2_56_bc3_7	296.36322
D1_lib2_bc1_7_bc2_56_bc3_77	357.2016
D1_lib2_bc1_7_bc2_56_bc3_78	213.67891
D1_lib2_bc1_7_bc2_56_bc3_82	130.2206
D1_lib2_bc1_7_bc2_57_bc3_10	124.47902
D1_lib2_bc1_7_bc2_57_bc3_42	267.1651
D1_lib2_bc1_7_bc2_57_bc3_56	200.12502
D1_lib2_bc1_7_bc2_58_bc3_37	297.75204
D1_lib2_bc1_7_bc2_58_bc3_6	136.32047
D1_lib2_bc1_7_bc2_59_bc3_75	120.4691
D1_lib2_bc1_7_bc2_59_bc3_80	198.87791
D1_lib2_bc1_7_bc2_5_bc3_52	160.4147
D1_lib2_bc1_7_bc2_5_bc3_83	21.684952
D1_lib2_bc1_7_bc2_60_bc3_48	179.67732
D1_lib2_bc1_7_bc2_60_bc3_58	328.88153
D1_lib2_bc1_7_bc2_60_bc3_90	239.86774
D1_lib2_bc1_7_bc2_62_bc3_36	247.14514
D1_lib2_bc1_7_bc2_62_bc3_6	27.640137
D1_lib2_bc1_7_bc2_62_bc3_84	343.18127
D1_lib2_bc1_7_bc2_63_bc3_87	196.61633
D1_lib2_bc1_7_bc2_64_bc3_19	5.897827
D1_lib2_bc1_7_bc2_64_bc3_51	320.75232
D1_lib2_bc1_7_bc2_64_bc3_73	353.86035
D1_lib2_bc1_7_bc2_64_bc3_95	32.489594
D1_lib2_bc1_7_bc2_65_bc3_27	270.8812
D1_lib2_bc1_7_bc2_65_bc3_5	220.98251
D1_lib2_bc1_7_bc2_65_bc3_50	114.72801
D1_lib2_bc1_7_bc2_65_bc3_8	318.61285
D1_lib2_bc1_7_bc2_65_bc3_95	319.42935
D1_lib2_bc1_7_bc2_66_bc3_22	206.08772
D1_lib2_bc1_7_bc2_66_bc3_45	175.74437
D1_lib2_bc1_7_bc2_66_bc3_57	2.5310059
D1_lib2_bc1_7_bc2_66_bc3_75	274.44373
D1_lib2_bc1_7_bc2_66_bc3_81	9.245117
D1_lib2_bc1_7_bc2_66_bc3_82	139.43254
D1_lib2_bc1_7_bc2_66_bc3_89	302.14673
D1_lib2_bc1_7_bc2_67_bc3_90	107.880905
D1_lib2_bc1_7_bc2_68_bc3_17	222.22565
D1_lib2_bc1_7_bc2_68_bc3_18	145.27013
D1_lib2_bc1_7_bc2_68_bc3_56	206.05438
D1_lib2_bc1_7_bc2_68_bc3_68	233.81061
D1_lib2_bc1_7_bc2_69_bc3_23	242.38261
D1_lib2_bc1_7_bc2_69_bc3_48	120.75694
D1_lib2_bc1_7_bc2_6_bc3_61	10.03009
D1_lib2_bc1_7_bc2_70_bc3_19	316.83673
D1_lib2_bc1_7_bc2_70_bc3_47	161.11676
D1_lib2_bc1_7_bc2_70_bc3_53	259.15955
D1_lib2_bc1_7_bc2_70_bc3_82	182.20578
D1_lib2_bc1_7_bc2_72_bc3_3	22.081573
D1_lib2_bc1_7_bc2_72_bc3_46	65.53655
D1_lib2_bc1_7_bc2_72_bc3_6	305.26447
D1_lib2_bc1_7_bc2_72_bc3_65	87.7399
D1_lib2_bc1_7_bc2_73_bc3_47	9.994904
D1_lib2_bc1_7_bc2_74_bc3_62	42.94763
D1_lib2_bc1_7_bc2_75_bc3_29	332.81128
D1_lib2_bc1_7_bc2_75_bc3_4	187.03987
D1_lib2_bc1_7_bc2_75_bc3_41	182.57571
D1_lib2_bc1_7_bc2_75_bc3_44	72.90893
D1_lib2_bc1_7_bc2_75_bc3_76	251.51584
D1_lib2_bc1_7_bc2_76_bc3_12	164.92342
D1_lib2_bc1_7_bc2_76_bc3_62	349.69183
D1_lib2_bc1_7_bc2_77_bc3_20	205.14984
D1_lib2_bc1_7_bc2_77_bc3_37	67.239334
D1_lib2_bc1_7_bc2_77_bc3_55	276.31378
D1_lib2_bc1_7_bc2_77_bc3_71	297.1899
D1_lib2_bc1_7_bc2_78_bc3_35	326.1441
D1_lib2_bc1_7_bc2_78_bc3_63	153.91795
D1_lib2_bc1_7_bc2_79_bc3_13	154.17696
D1_lib2_bc1_7_bc2_79_bc3_65	99.88741
D1_lib2_bc1_7_bc2_79_bc3_77	86.68832
D1_lib2_bc1_7_bc2_79_bc3_86	185.95888
D1_lib2_bc1_7_bc2_7_bc3_24	87.75491
D1_lib2_bc1_7_bc2_7_bc3_36	347.26166
D1_lib2_bc1_7_bc2_7_bc3_62	182.28981
D1_lib2_bc1_7_bc2_7_bc3_74	38.42598
D1_lib2_bc1_7_bc2_80_bc3_69	190.47586
D1_lib2_bc1_7_bc2_81_bc3_43	186.48369
D1_lib2_bc1_7_bc2_82_bc3_22	165.21385
D1_lib2_bc1_7_bc2_82_bc3_31	209.82556
D1_lib2_bc1_7_bc2_82_bc3_66	86.88517
D1_lib2_bc1_7_bc2_82_bc3_83	112.93994
D1_lib2_bc1_7_bc2_83_bc3_13	286.67487
D1_lib2_bc1_7_bc2_83_bc3_29	269.84
D1_lib2_bc1_7_bc2_83_bc3_40	107.82852
D1_lib2_bc1_7_bc2_83_bc3_68	123.021545
D1_lib2_bc1_7_bc2_83_bc3_73	180.46072
D1_lib2_bc1_7_bc2_84_bc3_57	69.15051
D1_lib2_bc1_7_bc2_85_bc3_10	320.88715
D1_lib2_bc1_7_bc2_85_bc3_26	118.06222
D1_lib2_bc1_7_bc2_85_bc3_49	118.29916
D1_lib2_bc1_7_bc2_85_bc3_6	184.55193
D1_lib2_bc1_7_bc2_85_bc3_62	85.348595
D1_lib2_bc1_7_bc2_85_bc3_73	75.19841
D1_lib2_bc1_7_bc2_85_bc3_74	82.5483
D1_lib2_bc1_7_bc2_87_bc3_4	165.24533
D1_lib2_bc1_7_bc2_87_bc3_52	119.0615
D1_lib2_bc1_7_bc2_87_bc3_78	358.39615
D1_lib2_bc1_7_bc2_87_bc3_79	337.11182
D1_lib2_bc1_7_bc2_87_bc3_95	92.81769
D1_lib2_bc1_7_bc2_88_bc3_56	124.995514
D1_lib2_bc1_7_bc2_88_bc3_69	52.259987
D1_lib2_bc1_7_bc2_89_bc3_10	75.13968
D1_lib2_bc1_7_bc2_89_bc3_52	198.46362
D1_lib2_bc1_7_bc2_89_bc3_62	81.8285
D1_lib2_bc1_7_bc2_8_bc3_39	137.30646
D1_lib2_bc1_7_bc2_8_bc3_54	356.66177
D1_lib2_bc1_7_bc2_8_bc3_73	300.73297
D1_lib2_bc1_7_bc2_90_bc3_61	286.18878
D1_lib2_bc1_7_bc2_90_bc3_88	106.16009
D1_lib2_bc1_7_bc2_90_bc3_91	142.25143
D1_lib2_bc1_7_bc2_91_bc3_20	55.98696
D1_lib2_bc1_7_bc2_91_bc3_82	240.13104
D1_lib2_bc1_7_bc2_92_bc3_10	179.34552
D1_lib2_bc1_7_bc2_92_bc3_47	234.46164
D1_lib2_bc1_7_bc2_92_bc3_81	109.70559
D1_lib2_bc1_7_bc2_93_bc3_36	238.9779
D1_lib2_bc1_7_bc2_93_bc3_47	157.76123
D1_lib2_bc1_7_bc2_93_bc3_91	183.59055
D1_lib2_bc1_7_bc2_93_bc3_93	355.1576
D1_lib2_bc1_7_bc2_94_bc3_17	130.41876
D1_lib2_bc1_7_bc2_94_bc3_39	30.954865
D1_lib2_bc1_7_bc2_94_bc3_51	209.38504
D1_lib2_bc1_7_bc2_94_bc3_57	60.890327
D1_lib2_bc1_7_bc2_95_bc3_28	80.09758
D1_lib2_bc1_7_bc2_95_bc3_36	201.56255
D1_lib2_bc1_7_bc2_95_bc3_43	153.86249
D1_lib2_bc1_7_bc2_95_bc3_52	191.60205
D1_lib2_bc1_7_bc2_95_bc3_8	39.866135
D1_lib2_bc1_7_bc2_95_bc3_87	329.95642
D1_lib2_bc1_7_bc2_95_bc3_89	81.1904
D1_lib2_bc1_7_bc2_96_bc3_43	8.000839
D1_lib2_bc1_7_bc2_96_bc3_57	269.44116
D1_lib2_bc1_7_bc2_96_bc3_67	177.94524
D1_lib2_bc1_7_bc2_96_bc3_78	141.0594
D1_lib2_bc1_7_bc2_96_bc3_89	316.08295
D1_lib2_bc1_7_bc2_9_bc3_13	232.5798
D1_lib2_bc1_7_bc2_9_bc3_65	99.016396
D1_lib2_bc1_7_bc2_9_bc3_66	97.526276
D1_lib2_bc1_7_bc2_9_bc3_87	311.52966
D1_lib2_bc1_8_bc2_11_bc3_70	12.822052
D1_lib2_bc1_8_bc2_11_bc3_73	68.58195
D1_lib2_bc1_8_bc2_12_bc3_21	333.8657
D1_lib2_bc1_8_bc2_12_bc3_24	287.9999
D1_lib2_bc1_8_bc2_12_bc3_49	151.79755
D1_lib2_bc1_8_bc2_14_bc3_15	114.94943
D1_lib2_bc1_8_bc2_14_bc3_3	102.708565
D1_lib2_bc1_8_bc2_14_bc3_55	67.17798
D1_lib2_bc1_8_bc2_15_bc3_13	145.29053
D1_lib2_bc1_8_bc2_15_bc3_18	112.84189
D1_lib2_bc1_8_bc2_15_bc3_75	192.82373
D1_lib2_bc1_8_bc2_15_bc3_77	235.37387
D1_lib2_bc1_8_bc2_16_bc3_14	316.1803
D1_lib2_bc1_8_bc2_16_bc3_16	232.67499
D1_lib2_bc1_8_bc2_16_bc3_22	318.18863
D1_lib2_bc1_8_bc2_16_bc3_68	145.20119
D1_lib2_bc1_8_bc2_17_bc3_38	142.32864
D1_lib2_bc1_8_bc2_17_bc3_66	7.578186
D1_lib2_bc1_8_bc2_18_bc3_54	104.353264
D1_lib2_bc1_8_bc2_18_bc3_66	288.5067
D1_lib2_bc1_8_bc2_18_bc3_78	280.48288
D1_lib2_bc1_8_bc2_18_bc3_96	124.89962
D1_lib2_bc1_8_bc2_19_bc3_11	265.15387
D1_lib2_bc1_8_bc2_19_bc3_54	142.13628
D1_lib2_bc1_8_bc2_19_bc3_9	102.48133
D1_lib2_bc1_8_bc2_1_bc3_54	92.84934
D1_lib2_bc1_8_bc2_20_bc3_31	45.472107
D1_lib2_bc1_8_bc2_20_bc3_58	86.517426
D1_lib2_bc1_8_bc2_20_bc3_70	123.16742
D1_lib2_bc1_8_bc2_20_bc3_78	58.605637
D1_lib2_bc1_8_bc2_20_bc3_84	114.24974
D1_lib2_bc1_8_bc2_21_bc3_13	297.2465
D1_lib2_bc1_8_bc2_21_bc3_40	201.64183
D1_lib2_bc1_8_bc2_21_bc3_57	16.17572
D1_lib2_bc1_8_bc2_22_bc3_11	21.338959
D1_lib2_bc1_8_bc2_22_bc3_3	127.70108
D1_lib2_bc1_8_bc2_22_bc3_38	235.70094
D1_lib2_bc1_8_bc2_22_bc3_57	101.79983
D1_lib2_bc1_8_bc2_23_bc3_3	127.489235
D1_lib2_bc1_8_bc2_23_bc3_4	81.81544
D1_lib2_bc1_8_bc2_23_bc3_44	334.24625
D1_lib2_bc1_8_bc2_23_bc3_81	43.875427
D1_lib2_bc1_8_bc2_24_bc3_10	269.56595
D1_lib2_bc1_8_bc2_24_bc3_64	26.041565
D1_lib2_bc1_8_bc2_25_bc3_39	304.8019
D1_lib2_bc1_8_bc2_25_bc3_42	239.92714
D1_lib2_bc1_8_bc2_25_bc3_48	230.68637
D1_lib2_bc1_8_bc2_25_bc3_52	311.8803
D1_lib2_bc1_8_bc2_25_bc3_67	331.90372
D1_lib2_bc1_8_bc2_26_bc3_30	226.19524
D1_lib2_bc1_8_bc2_26_bc3_39	170.9107
D1_lib2_bc1_8_bc2_26_bc3_67	295.0807
D1_lib2_bc1_8_bc2_26_bc3_87	135.85551
D1_lib2_bc1_8_bc2_27_bc3_2	359.8996
D1_lib2_bc1_8_bc2_27_bc3_58	32.231613
D1_lib2_bc1_8_bc2_27_bc3_71	42.90039
D1_lib2_bc1_8_bc2_28_bc3_39	313.71124
D1_lib2_bc1_8_bc2_28_bc3_70	92.632645
D1_lib2_bc1_8_bc2_28_bc3_72	239.12311
D1_lib2_bc1_8_bc2_28_bc3_95	143.79776
D1_lib2_bc1_8_bc2_29_bc3_17	55.29946
D1_lib2_bc1_8_bc2_29_bc3_26	168.96645
D1_lib2_bc1_8_bc2_29_bc3_34	320.60388
D1_lib2_bc1_8_bc2_29_bc3_5	308.08856
D1_lib2_bc1_8_bc2_29_bc3_60	246.22366
D1_lib2_bc1_8_bc2_2_bc3_15	67.60584
D1_lib2_bc1_8_bc2_2_bc3_54	194.16919
D1_lib2_bc1_8_bc2_2_bc3_74	258.94876
D1_lib2_bc1_8_bc2_30_bc3_28	111.74081
D1_lib2_bc1_8_bc2_30_bc3_29	192.28793
D1_lib2_bc1_8_bc2_31_bc3_23	314.839
D1_lib2_bc1_8_bc2_31_bc3_38	324.82733
D1_lib2_bc1_8_bc2_31_bc3_47	300.63672
D1_lib2_bc1_8_bc2_32_bc3_11	134.2138
D1_lib2_bc1_8_bc2_32_bc3_80	297.43842
D1_lib2_bc1_8_bc2_33_bc3_17	47.784714
D1_lib2_bc1_8_bc2_33_bc3_60	76.595894
D1_lib2_bc1_8_bc2_33_bc3_83	31.587387
D1_lib2_bc1_8_bc2_34_bc3_26	93.99796
D1_lib2_bc1_8_bc2_34_bc3_80	146.96037
D1_lib2_bc1_8_bc2_35_bc3_40	260.638
D1_lib2_bc1_8_bc2_35_bc3_58	199.9885
D1_lib2_bc1_8_bc2_36_bc3_3	204.1117
D1_lib2_bc1_8_bc2_36_bc3_53	249.09328
D1_lib2_bc1_8_bc2_36_bc3_73	169.21513
D1_lib2_bc1_8_bc2_38_bc3_66	249.95082
D1_lib2_bc1_8_bc2_39_bc3_11	43.326706
D1_lib2_bc1_8_bc2_3_bc3_26	8.247864
D1_lib2_bc1_8_bc2_3_bc3_3	136.70341
D1_lib2_bc1_8_bc2_3_bc3_47	17.481857
D1_lib2_bc1_8_bc2_40_bc3_51	107.44899
D1_lib2_bc1_8_bc2_40_bc3_6	338.31757
D1_lib2_bc1_8_bc2_41_bc3_24	313.0246
D1_lib2_bc1_8_bc2_41_bc3_28	296.86124
D1_lib2_bc1_8_bc2_41_bc3_3	234.96034
D1_lib2_bc1_8_bc2_41_bc3_46	278.74536
D1_lib2_bc1_8_bc2_41_bc3_65	338.6821
D1_lib2_bc1_8_bc2_41_bc3_83	221.49579
D1_lib2_bc1_8_bc2_42_bc3_21	279.81076
D1_lib2_bc1_8_bc2_42_bc3_37	200.71777
D1_lib2_bc1_8_bc2_42_bc3_39	173.35933
D1_lib2_bc1_8_bc2_42_bc3_50	79.15142
D1_lib2_bc1_8_bc2_42_bc3_8	157.00244
D1_lib2_bc1_8_bc2_42_bc3_89	76.32625
D1_lib2_bc1_8_bc2_43_bc3_20	125.56935
D1_lib2_bc1_8_bc2_43_bc3_68	350.56848
D1_lib2_bc1_8_bc2_44_bc3_15	359.03677
D1_lib2_bc1_8_bc2_44_bc3_63	115.935646
D1_lib2_bc1_8_bc2_44_bc3_95	95.991516
D1_lib2_bc1_8_bc2_45_bc3_22	229.87018
D1_lib2_bc1_8_bc2_45_bc3_82	243.00183
D1_lib2_bc1_8_bc2_46_bc3_14	325.30792
D1_lib2_bc1_8_bc2_46_bc3_52	115.86831
D1_lib2_bc1_8_bc2_46_bc3_63	285.1474
D1_lib2_bc1_8_bc2_46_bc3_91	204.26012
D1_lib2_bc1_8_bc2_47_bc3_33	120.56008
D1_lib2_bc1_8_bc2_47_bc3_9	310.9981
D1_lib2_bc1_8_bc2_48_bc3_54	68.27844
D1_lib2_bc1_8_bc2_49_bc3_82	258.61566
D1_lib2_bc1_8_bc2_4_bc3_39	359.48056
D1_lib2_bc1_8_bc2_4_bc3_57	322.00702
D1_lib2_bc1_8_bc2_4_bc3_60	214.87534
D1_lib2_bc1_8_bc2_4_bc3_83	223.8094
D1_lib2_bc1_8_bc2_4_bc3_93	341.52875
D1_lib2_bc1_8_bc2_51_bc3_28	135.36504
D1_lib2_bc1_8_bc2_51_bc3_30	232.80173
D1_lib2_bc1_8_bc2_51_bc3_4	6.5905457
D1_lib2_bc1_8_bc2_51_bc3_93	341.74115
D1_lib2_bc1_8_bc2_54_bc3_17	189.00812
D1_lib2_bc1_8_bc2_54_bc3_37	24.075134
D1_lib2_bc1_8_bc2_54_bc3_46	178.85104
D1_lib2_bc1_8_bc2_54_bc3_6	9.231247
D1_lib2_bc1_8_bc2_54_bc3_66	101.79723
D1_lib2_bc1_8_bc2_54_bc3_8	91.30998
D1_lib2_bc1_8_bc2_55_bc3_14	88.41459
D1_lib2_bc1_8_bc2_55_bc3_67	10.126862
D1_lib2_bc1_8_bc2_55_bc3_8	239.23463
D1_lib2_bc1_8_bc2_55_bc3_91	304.34283
D1_lib2_bc1_8_bc2_56_bc3_60	163.77066
D1_lib2_bc1_8_bc2_56_bc3_63	159.08002
D1_lib2_bc1_8_bc2_56_bc3_82	18.036377
D1_lib2_bc1_8_bc2_57_bc3_10	307.08426
D1_lib2_bc1_8_bc2_57_bc3_14	114.76857
D1_lib2_bc1_8_bc2_57_bc3_16	202.58812
D1_lib2_bc1_8_bc2_57_bc3_41	348.35965
D1_lib2_bc1_8_bc2_57_bc3_74	46.750748
D1_lib2_bc1_8_bc2_57_bc3_87	260.1312
D1_lib2_bc1_8_bc2_57_bc3_95	127.68701
D1_lib2_bc1_8_bc2_58_bc3_16	313.19965
D1_lib2_bc1_8_bc2_58_bc3_21	57.039078
D1_lib2_bc1_8_bc2_58_bc3_50	149.7094
D1_lib2_bc1_8_bc2_58_bc3_6	305.8328
D1_lib2_bc1_8_bc2_58_bc3_79	202.7825
D1_lib2_bc1_8_bc2_59_bc3_24	277.0027
D1_lib2_bc1_8_bc2_59_bc3_3	112.40274
D1_lib2_bc1_8_bc2_59_bc3_4	89.381065
D1_lib2_bc1_8_bc2_59_bc3_55	108.56304
D1_lib2_bc1_8_bc2_59_bc3_58	310.04193
D1_lib2_bc1_8_bc2_59_bc3_79	9.150406
D1_lib2_bc1_8_bc2_5_bc3_86	124.17029
D1_lib2_bc1_8_bc2_5_bc3_95	133.17966
D1_lib2_bc1_8_bc2_60_bc3_20	79.1401
D1_lib2_bc1_8_bc2_60_bc3_25	1.2033844
D1_lib2_bc1_8_bc2_60_bc3_49	1.9176788
D1_lib2_bc1_8_bc2_60_bc3_69	236.31535
D1_lib2_bc1_8_bc2_61_bc3_20	151.15448
D1_lib2_bc1_8_bc2_61_bc3_30	305.90158
D1_lib2_bc1_8_bc2_61_bc3_45	91.7499
D1_lib2_bc1_8_bc2_61_bc3_53	279.18503
D1_lib2_bc1_8_bc2_61_bc3_87	102.478065
D1_lib2_bc1_8_bc2_61_bc3_90	248.77625
D1_lib2_bc1_8_bc2_62_bc3_28	141.30922
D1_lib2_bc1_8_bc2_62_bc3_73	292.78723
D1_lib2_bc1_8_bc2_63_bc3_1	130.08687
D1_lib2_bc1_8_bc2_63_bc3_13	125.917145
D1_lib2_bc1_8_bc2_63_bc3_42	283.34735
D1_lib2_bc1_8_bc2_63_bc3_49	291.4395
D1_lib2_bc1_8_bc2_63_bc3_57	224.64957
D1_lib2_bc1_8_bc2_64_bc3_15	115.86865
D1_lib2_bc1_8_bc2_64_bc3_21	326.90332
D1_lib2_bc1_8_bc2_64_bc3_22	251.85556
D1_lib2_bc1_8_bc2_64_bc3_36	114.617035
D1_lib2_bc1_8_bc2_64_bc3_90	331.61282
D1_lib2_bc1_8_bc2_65_bc3_47	216.99675
D1_lib2_bc1_8_bc2_65_bc3_5	309.51743
D1_lib2_bc1_8_bc2_65_bc3_72	193.90495
D1_lib2_bc1_8_bc2_65_bc3_79	92.873276
D1_lib2_bc1_8_bc2_65_bc3_96	98.19787
D1_lib2_bc1_8_bc2_66_bc3_11	101.00392
D1_lib2_bc1_8_bc2_66_bc3_53	34.399994
D1_lib2_bc1_8_bc2_66_bc3_68	1.6102142
D1_lib2_bc1_8_bc2_67_bc3_29	236.67693
D1_lib2_bc1_8_bc2_67_bc3_38	142.01367
D1_lib2_bc1_8_bc2_68_bc3_15	80.704735
D1_lib2_bc1_8_bc2_68_bc3_18	279.4846
D1_lib2_bc1_8_bc2_68_bc3_2	307.76624
D1_lib2_bc1_8_bc2_68_bc3_56	129.33495
D1_lib2_bc1_8_bc2_68_bc3_64	220.40897
D1_lib2_bc1_8_bc2_68_bc3_65	164.49745
D1_lib2_bc1_8_bc2_68_bc3_71	318.77734
D1_lib2_bc1_8_bc2_68_bc3_87	309.3573
D1_lib2_bc1_8_bc2_69_bc3_38	216.82965
D1_lib2_bc1_8_bc2_69_bc3_43	96.55207
D1_lib2_bc1_8_bc2_69_bc3_83	206.0714
D1_lib2_bc1_8_bc2_6_bc3_22	74.25355
D1_lib2_bc1_8_bc2_6_bc3_57	324.80438
D1_lib2_bc1_8_bc2_70_bc3_11	247.30127
D1_lib2_bc1_8_bc2_70_bc3_83	351.95245
D1_lib2_bc1_8_bc2_70_bc3_88	173.62871
D1_lib2_bc1_8_bc2_70_bc3_93	346.7198
D1_lib2_bc1_8_bc2_72_bc3_81	168.3326
D1_lib2_bc1_8_bc2_73_bc3_44	112.12894
D1_lib2_bc1_8_bc2_73_bc3_60	146.172
D1_lib2_bc1_8_bc2_73_bc3_71	93.56306
D1_lib2_bc1_8_bc2_74_bc3_10	221.11816
D1_lib2_bc1_8_bc2_74_bc3_15	151.73994
D1_lib2_bc1_8_bc2_74_bc3_5	35.508698
D1_lib2_bc1_8_bc2_75_bc3_58	218.96346
D1_lib2_bc1_8_bc2_75_bc3_73	183.03394
D1_lib2_bc1_8_bc2_75_bc3_79	320.2149
D1_lib2_bc1_8_bc2_76_bc3_57	168.11511
D1_lib2_bc1_8_bc2_76_bc3_68	244.27263
D1_lib2_bc1_8_bc2_76_bc3_70	92.28033
D1_lib2_bc1_8_bc2_76_bc3_80	260.08246
D1_lib2_bc1_8_bc2_76_bc3_82	353.71564
D1_lib2_bc1_8_bc2_77_bc3_10	241.65077
D1_lib2_bc1_8_bc2_77_bc3_11	336.60178
D1_lib2_bc1_8_bc2_77_bc3_22	36.87909
D1_lib2_bc1_8_bc2_77_bc3_40	257.51538
D1_lib2_bc1_8_bc2_77_bc3_66	172.78949
D1_lib2_bc1_8_bc2_78_bc3_23	134.50133
D1_lib2_bc1_8_bc2_78_bc3_38	357.15314
D1_lib2_bc1_8_bc2_78_bc3_6	227.88133
D1_lib2_bc1_8_bc2_78_bc3_67	141.21428
D1_lib2_bc1_8_bc2_78_bc3_7	246.63257
D1_lib2_bc1_8_bc2_78_bc3_77	103.64243
D1_lib2_bc1_8_bc2_78_bc3_8	35.669693
D1_lib2_bc1_8_bc2_79_bc3_28	10.14209
D1_lib2_bc1_8_bc2_79_bc3_3	54.5596
D1_lib2_bc1_8_bc2_79_bc3_48	185.90477
D1_lib2_bc1_8_bc2_79_bc3_91	6.1007996
D1_lib2_bc1_8_bc2_81_bc3_10	14.908798
D1_lib2_bc1_8_bc2_81_bc3_28	186.7844
D1_lib2_bc1_8_bc2_81_bc3_31	252.98691
