cell_angle	gene_angle	expression
-1.4752134	-0.40828252	-0.1542426
-1.4752134	-0.34730387	-0.06765323
-1.4752134	-0.27862787	-0.06404076
-1.4752134	-0.22182775	0.04022452
-1.4752134	-0.15465188	0.03427658
-1.4752134	-0.09927273	0.023153726
-1.4752134	-0.0318861	-0.020450152
-1.4752134	0.02799201	0.05030234
-1.4752134	0.09671569	0.13201527
-1.4752134	0.15451312	0.14668857
-1.4752134	0.22351313	0.29655048
-1.4752134	0.2789104	0.3195224
-1.4752134	0.34950876	0.16174062
-1.4752134	0.40378928	0.22776033
-1.4752134	0.47168756	0.2029907
-1.4752134	0.53422713	0.26938143
-1.4752134	0.5965102	0.4034371
-1.4752134	0.6614096	0.38055214
-1.4752134	0.7270498	0.37964407
-1.4752134	0.7836554	0.58532584
-1.4752134	0.8474586	0.43036857
-1.4752134	0.90598845	0.5654424
-1.4752134	0.9720614	0.4518121
-1.4752134	1.0351379	0.57905996
-1.4752134	1.0968478	0.6229422
-1.4752134	1.1600502	0.52266645
-1.4752134	1.2241919	0.4904076
-1.4752134	1.2835739	0.5805374
-1.4752134	1.3472459	0.5236586
-1.4752134	1.4118669	0.5979165
-1.4752134	1.4748223	0.4753575
-1.4752134	1.5360754	0.5328117
-1.4752134	1.5980599	0.55759114
-1.4752134	1.6663907	0.65698594
-1.4752134	1.7288101	0.5610243
-1.4752134	1.798456	0.42619208
-1.4752134	1.8512938	0.5646562
-1.4752134	1.9171097	0.59225637
-1.4752134	1.9766657	0.319089
-1.4752134	2.0407388	0.47804356
-1.4752134	2.1054275	0.5314332
-1.4752134	2.1720955	0.47849956
-1.4752134	2.2325804	0.40501836
-1.4752134	2.2924125	0.32541975
-1.4752134	2.3573797	0.36813128
-1.4752134	2.412255	0.36334547
-1.4752134	2.479071	0.278069
-1.4752134	2.5419009	0.23727183
-1.4752134	2.6124566	0.012941777
-1.4752134	2.669185	0.1876687
-1.4752134	2.7308786	0.17290848
-1.4752134	2.7952273	0.09167259
-1.4752134	2.857693	-0.04384658
-1.4752134	2.9268115	0.03634119
-1.4752134	2.9810236	0.053406954
-1.4752134	3.047355	-0.10747455
-1.4752134	3.1033409	-0.24387072
-1.4134489	-3.1141748	-0.15243731
-1.4134489	-3.0425024	-0.27069527
-1.4134489	-2.9859805	-0.34719318
-1.4134489	-2.9254093	-0.5018553
-1.4134489	-2.8621008	-0.4726355
-1.4134489	-2.793789	-0.39865726
-1.4134489	-2.7288628	-0.55790836
-1.4134489	-2.6726892	-0.5008573
-1.4134489	-2.6110296	-0.6121021
-1.4134489	-2.5438232	-0.67458636
-1.4134489	-2.481728	-0.6423521
-1.4134489	-2.4194777	-0.7319736
-1.4134489	-2.356198	-0.84123975
-1.4134489	-2.2991128	-0.78941023
-1.4134489	-2.2237759	-0.7436047
-1.4134489	-2.1641412	-0.852991
-1.4134489	-2.106731	-0.7292071
-1.4134489	-2.0381565	-0.7037811
-1.4134489	-1.9820864	-0.71192515
-1.4134489	-1.9139458	-0.703703
-1.4134489	-1.845742	-0.6447694
-1.4134489	-1.7929845	-0.8700046
-1.4134489	-1.7332125	-0.6044184
-1.4134489	-1.664613	-0.7055236
-1.4134489	-1.6004579	-0.5775791
-1.4134489	-1.5372016	-0.53869975
-1.4134489	-1.4737895	-0.6101813
-1.4134489	-1.4143283	-0.6252553
-1.4134489	-1.3504637	-0.5132206
-1.4134489	-1.286574	-0.61215746
-1.4134489	-1.2294288	-0.46278307
-1.4134489	-1.1617773	-0.60387385
-1.4134489	-1.0991879	-0.36590424
-1.4134489	-1.0390701	-0.31787315
-1.4134489	-0.9705756	-0.30662936
-1.4134489	-0.91467595	-0.511373
-1.4134489	-0.84836125	-0.3198803
-1.4134489	-0.78868604	-0.3372814
-1.4134489	-0.72499704	-0.2745275
-1.4134489	-0.6600969	-0.1170597
-1.4134489	-0.5979724	-0.08803715
-1.4134489	-0.53507614	-0.2767657
-1.4134489	-0.4735973	-0.15709329
-1.4134489	-0.40828252	-0.18007293
-1.4134489	-0.34730387	-0.08888192
-1.4134489	-0.27862787	-0.09427361
-1.4134489	-0.22182775	0.036945954
-1.4134489	-0.15465188	0.032410227
-1.4134489	-0.09927273	-0.0022893846
-1.4134489	-0.0318861	-0.0712306
-1.4134489	0.02799201	0.033452377
-1.4134489	0.09671569	0.09609648
-1.4134489	0.15451312	0.11853567
-1.4134489	0.22351313	0.26068464
-1.4134489	0.2789104	0.28455392
-1.4134489	0.34950876	0.17830196
-1.4134489	0.40378928	0.19515228
-1.4134489	0.47168756	0.14226536
-1.4134489	0.53422713	0.2743633
-1.4134489	0.5965102	0.3555029
-1.4134489	0.6614096	0.33631957
-1.4134489	0.7270498	0.33139405
-1.4134489	0.7836554	0.5288488
-1.4134489	0.8474586	0.3756167
-1.4134489	0.90598845	0.52101916
-1.4134489	0.9720614	0.40969667
-1.4134489	1.0351379	0.48893365
-1.4134489	1.0968478	0.5741673
-1.4134489	1.1600502	0.46849483
-1.4134489	1.2241919	0.4078136
-1.4134489	1.2835739	0.50420994
-1.4134489	1.3472459	0.45382404
-1.4134489	1.4118669	0.5555771
-1.4134489	1.4748223	0.44461256
-1.4134489	1.5360754	0.45662168
-1.4134489	1.5980599	0.51968586
-1.4134489	1.6663907	0.604726
-1.4134489	1.7288101	0.5133685
-1.4134489	1.798456	0.38995075
-1.4134489	1.8512938	0.5062468
-1.4134489	1.9171097	0.55554307
-1.4134489	1.9766657	0.28932872
-1.4134489	2.0407388	0.4552148
-1.4134489	2.1054275	0.49667656
-1.4134489	2.1720955	0.4663088
-1.4134489	2.2325804	0.41916263
-1.4134489	2.2924125	0.33970577
-1.4134489	2.3573797	0.36939982
-1.4134489	2.412255	0.32602555
-1.4134489	2.479071	0.26327088
-1.4134489	2.5419009	0.25333098
-1.4134489	2.6124566	0.035759017
-1.4134489	2.669185	0.2091382
-1.4134489	2.7308786	0.16021699
-1.4134489	2.7952273	0.101830155
-1.4134489	2.857693	-0.045443848
-1.4134489	2.9268115	0.0370397
-1.4134489	2.9810236	0.09526705
-1.4134489	3.047355	-0.06649948
-1.4134489	3.1033409	-0.22835411
-1.3509787	-3.1141748	-0.07283283
-1.3509787	-3.0425024	-0.15366893
-1.3509787	-2.9859805	-0.23620188
-1.3509787	-2.9254093	-0.33955187
-1.3509787	-2.8621008	-0.3257338
-1.3509787	-2.793789	-0.28744513
-1.3509787	-2.7288628	-0.47321004
-1.3509787	-2.6726892	-0.4025467
-1.3509787	-2.6110296	-0.51600736
-1.3509787	-2.5438232	-0.58060706
-1.3509787	-2.481728	-0.5783564
-1.3509787	-2.4194777	-0.6352583
-1.3509787	-2.356198	-0.73855203
-1.3509787	-2.2991128	-0.67281985
-1.3509787	-2.2237759	-0.65078557
-1.3509787	-2.1641412	-0.77883494
-1.3509787	-2.106731	-0.67412305
-1.3509787	-2.0381565	-0.67347795
-1.3509787	-1.9820864	-0.6467314
-1.3509787	-1.9139458	-0.64592105
-1.3509787	-1.845742	-0.6063707
-1.3509787	-1.7929845	-0.80205745
-1.3509787	-1.7332125	-0.57240975
-1.3509787	-1.664613	-0.642343
-1.3509787	-1.6004579	-0.54842925
-1.3509787	-1.5372016	-0.52709
-1.3509787	-1.4737895	-0.6098804
-1.3509787	-1.4143283	-0.61751306
-1.3509787	-1.3504637	-0.4967465
-1.3509787	-1.286574	-0.60580975
-1.3509787	-1.2294288	-0.46821046
-1.3509787	-1.1617773	-0.6177902
-1.3509787	-1.0991879	-0.37748083
-1.3509787	-1.0390701	-0.36357686
-1.3509787	-0.9705756	-0.33588862
-1.3509787	-0.91467595	-0.51417595
-1.3509787	-0.84836125	-0.32896563
-1.3509787	-0.78868604	-0.31829664
-1.3509787	-0.72499704	-0.24921718
-1.3509787	-0.6600969	-0.13889523
-1.3509787	-0.5979724	-0.12997273
-1.3509787	-0.53507614	-0.29745895
-1.3509787	-0.4735973	-0.1710701
-1.3509787	-0.40828252	-0.14443488
-1.3509787	-0.34730387	-0.090684436
-1.3509787	-0.27862787	-0.091535516
-1.3509787	-0.22182775	0.02384683
-1.3509787	-0.15465188	0.009459978
-1.3509787	-0.09927273	0.0028545584
-1.3509787	-0.0318861	-0.038562328
-1.3509787	0.02799201	0.0453023
-1.3509787	0.09671569	0.09623207
-1.3509787	0.15451312	0.12580195
-1.3509787	0.22351313	0.24436381
-1.3509787	0.2789104	0.26344505
-1.3509787	0.34950876	0.19209053
-1.3509787	0.40378928	0.19230478
-1.3509787	0.47168756	0.1581689
-1.3509787	0.53422713	0.2831108
-1.3509787	0.5965102	0.35173002
-1.3509787	0.6614096	0.33411905
-1.3509787	0.7270498	0.34191695
-1.3509787	0.7836554	0.5064343
-1.3509787	0.8474586	0.40493575
-1.3509787	0.90598845	0.4868249
-1.3509787	0.9720614	0.41149217
-1.3509787	1.0351379	0.45475748
-1.3509787	1.0968478	0.5672661
-1.3509787	1.1600502	0.4770002
-1.3509787	1.2241919	0.42652023
-1.3509787	1.2835739	0.51399463
-1.3509787	1.3472459	0.4649624
-1.3509787	1.4118669	0.529995
-1.3509787	1.4748223	0.48312497
-1.3509787	1.5360754	0.4717734
-1.3509787	1.5980599	0.5243067
-1.3509787	1.6663907	0.6281971
-1.3509787	1.7288101	0.55766505
-1.3509787	1.798456	0.43431497
-1.3509787	1.8512938	0.53003156
-1.3509787	1.9171097	0.5665519
-1.3509787	1.9766657	0.33827126
-1.3509787	2.0407388	0.49732038
-1.3509787	2.1054275	0.5521463
-1.3509787	2.1720955	0.5322662
-1.3509787	2.2325804	0.4632114
-1.3509787	2.2924125	0.3977486
-1.3509787	2.3573797	0.41810474
-1.3509787	2.412255	0.38944528
-1.3509787	2.479071	0.31453082
-1.3509787	2.5419009	0.3651209
-1.3509787	2.6124566	0.10623489
-1.3509787	2.669185	0.28393725
-1.3509787	2.7308786	0.2406984
-1.3509787	2.7952273	0.19049795
-1.3509787	2.857693	0.05185113
-1.3509787	2.9268115	0.17766188
-1.3509787	2.9810236	0.18762395
-1.3509787	3.047355	0.06950749
-1.3509787	3.1033409	-0.11275262
-1.2878789	-3.1141748	-0.057447933
-1.2878789	-3.0425024	-0.117532015
-1.2878789	-2.9859805	-0.18964209
-1.2878789	-2.9254093	-0.28183627
-1.2878789	-2.8621008	-0.27336183
-1.2878789	-2.793789	-0.27316415
-1.2878789	-2.7288628	-0.4639252
-1.2878789	-2.6726892	-0.40635476
-1.2878789	-2.6110296	-0.5231141
-1.2878789	-2.5438232	-0.54949975
-1.2878789	-2.481728	-0.5889949
-1.2878789	-2.4194777	-0.6269156
-1.2878789	-2.356198	-0.73708403
-1.2878789	-2.2991128	-0.71976984
-1.2878789	-2.2237759	-0.67830867
-1.2878789	-2.1641412	-0.77747774
-1.2878789	-2.106731	-0.6790832
-1.2878789	-2.0381565	-0.7054246
-1.2878789	-1.9820864	-0.67893744
-1.2878789	-1.9139458	-0.66004026
-1.2878789	-1.845742	-0.63480705
-1.2878789	-1.7929845	-0.82030016
-1.2878789	-1.7332125	-0.61310273
-1.2878789	-1.664613	-0.6685967
-1.2878789	-1.6004579	-0.5775896
-1.2878789	-1.5372016	-0.5720691
-1.2878789	-1.4737895	-0.66929895
-1.2878789	-1.4143283	-0.65812856
-1.2878789	-1.3504637	-0.5580392
-1.2878789	-1.286574	-0.6700622
-1.2878789	-1.2294288	-0.5221699
-1.2878789	-1.1617773	-0.6877612
-1.2878789	-1.0991879	-0.46678832
-1.2878789	-1.0390701	-0.45806938
-1.2878789	-0.9705756	-0.41858605
-1.2878789	-0.91467595	-0.60131365
-1.2878789	-0.84836125	-0.3908177
-1.2878789	-0.78868604	-0.35803014
-1.2878789	-0.72499704	-0.28168845
-1.2878789	-0.6600969	-0.2247692
-1.2878789	-0.5979724	-0.22372854
-1.2878789	-0.53507614	-0.33361372
-1.2878789	-0.4735973	-0.2201162
-1.2878789	-0.40828252	-0.20903055
-1.2878789	-0.34730387	-0.15198238
-1.2878789	-0.27862787	-0.103041634
-1.2878789	-0.22182775	-0.04982636
-1.2878789	-0.15465188	-0.03890616
-1.2878789	-0.09927273	-0.045795735
-1.2878789	-0.0318861	-0.064331695
-1.2878789	0.02799201	0.04023058
-1.2878789	0.09671569	0.07774165
-1.2878789	0.15451312	0.10011999
-1.2878789	0.22351313	0.21219878
-1.2878789	0.2789104	0.24586548
-1.2878789	0.34950876	0.18586051
-1.2878789	0.40378928	0.15725723
-1.2878789	0.47168756	0.18230332
-1.2878789	0.53422713	0.2628755
-1.2878789	0.5965102	0.32361045
-1.2878789	0.6614096	0.33123147
-1.2878789	0.7270498	0.36604476
-1.2878789	0.7836554	0.47044677
-1.2878789	0.8474586	0.41820365
-1.2878789	0.90598845	0.48895326
-1.2878789	0.9720614	0.40836042
-1.2878789	1.0351379	0.42343095
-1.2878789	1.0968478	0.52753013
-1.2878789	1.1600502	0.48258576
-1.2878789	1.2241919	0.41184613
-1.2878789	1.2835739	0.49207932
-1.2878789	1.3472459	0.45656708
-1.2878789	1.4118669	0.487198
-1.2878789	1.4748223	0.49177673
-1.2878789	1.5360754	0.49998334
-1.2878789	1.5980599	0.5577353
-1.2878789	1.6663907	0.62069
-1.2878789	1.7288101	0.5681254
-1.2878789	1.798456	0.45988658
-1.2878789	1.8512938	0.5477041
-1.2878789	1.9171097	0.59807414
-1.2878789	1.9766657	0.3250536
-1.2878789	2.0407388	0.48539096
-1.2878789	2.1054275	0.562312
-1.2878789	2.1720955	0.5668701
-1.2878789	2.2325804	0.46544117
-1.2878789	2.2924125	0.41366968
-1.2878789	2.3573797	0.42660636
-1.2878789	2.412255	0.42979673
-1.2878789	2.479071	0.34041044
-1.2878789	2.5419009	0.40034685
-1.2878789	2.6124566	0.10346843
-1.2878789	2.669185	0.32171452
-1.2878789	2.7308786	0.28703493
-1.2878789	2.7952273	0.23005362
-1.2878789	2.857693	0.09767814
-1.2878789	2.9268115	0.21925773
-1.2878789	2.9810236	0.2234731
-1.2878789	3.047355	0.1090386
-1.2878789	3.1033409	-0.027994268
-1.2246904	-3.1141748	-0.029445553
-1.2246904	-3.0425024	-0.07615516
-1.2246904	-2.9859805	-0.12202526
-1.2246904	-2.9254093	-0.20192619
-1.2246904	-2.8621008	-0.22574772
-1.2246904	-2.793789	-0.25286686
-1.2246904	-2.7288628	-0.42695564
-1.2246904	-2.6726892	-0.37353554
-1.2246904	-2.6110296	-0.4999982
-1.2246904	-2.5438232	-0.47721413
-1.2246904	-2.481728	-0.5589961
-1.2246904	-2.4194777	-0.5947686
-1.2246904	-2.356198	-0.6966589
-1.2246904	-2.2991128	-0.6967528
-1.2246904	-2.2237759	-0.6860968
-1.2246904	-2.1641412	-0.766308
-1.2246904	-2.106731	-0.66942805
-1.2246904	-2.0381565	-0.7100326
-1.2246904	-1.9820864	-0.7042339
-1.2246904	-1.9139458	-0.6678569
-1.2246904	-1.845742	-0.6403582
-1.2246904	-1.7929845	-0.83436346
-1.2246904	-1.7332125	-0.61898655
-1.2246904	-1.664613	-0.6771314
-1.2246904	-1.6004579	-0.6134757
-1.2246904	-1.5372016	-0.58302915
-1.2246904	-1.4737895	-0.701913
-1.2246904	-1.4143283	-0.7053778
-1.2246904	-1.3504637	-0.5951211
-1.2246904	-1.286574	-0.6830391
-1.2246904	-1.2294288	-0.57865494
-1.2246904	-1.1617773	-0.7318061
-1.2246904	-1.0991879	-0.5220741
-1.2246904	-1.0390701	-0.5210216
-1.2246904	-0.9705756	-0.45715666
-1.2246904	-0.91467595	-0.65674996
-1.2246904	-0.84836125	-0.4478464
-1.2246904	-0.78868604	-0.3810213
-1.2246904	-0.72499704	-0.33538508
-1.2246904	-0.6600969	-0.26848915
-1.2246904	-0.5979724	-0.25421217
-1.2246904	-0.53507614	-0.3483564
-1.2246904	-0.4735973	-0.24524234
-1.2246904	-0.40828252	-0.23829308
-1.2246904	-0.34730387	-0.19550103
-1.2246904	-0.27862787	-0.14307289
-1.2246904	-0.22182775	-0.093432665
-1.2246904	-0.15465188	-0.05861459
-1.2246904	-0.09927273	-0.0626506
-1.2246904	-0.0318861	-0.10194936
-1.2246904	0.02799201	0.020910095
-1.2246904	0.09671569	0.03504327
-1.2246904	0.15451312	0.0790179
-1.2246904	0.22351313	0.19284949
-1.2246904	0.2789104	0.21047242
-1.2246904	0.34950876	0.19297841
-1.2246904	0.40378928	0.14056219
-1.2246904	0.47168756	0.1452267
-1.2246904	0.53422713	0.24152546
-1.2246904	0.5965102	0.2973782
-1.2246904	0.6614096	0.30746037
-1.2246904	0.7270498	0.3303959
-1.2246904	0.7836554	0.42976987
-1.2246904	0.8474586	0.3890588
-1.2246904	0.90598845	0.47320622
-1.2246904	0.9720614	0.38741902
-1.2246904	1.0351379	0.37140563
-1.2246904	1.0968478	0.50639486
-1.2246904	1.1600502	0.46463126
-1.2246904	1.2241919	0.37327966
-1.2246904	1.2835739	0.48193
-1.2246904	1.3472459	0.44007465
-1.2246904	1.4118669	0.48760426
-1.2246904	1.4748223	0.50423485
-1.2246904	1.5360754	0.4793298
-1.2246904	1.5980599	0.5574263
-1.2246904	1.6663907	0.582694
-1.2246904	1.7288101	0.5392334
-1.2246904	1.798456	0.45282644
-1.2246904	1.8512938	0.53545
-1.2246904	1.9171097	0.5906173
-1.2246904	1.9766657	0.32558623
-1.2246904	2.0407388	0.4683447
-1.2246904	2.1054275	0.5575494
-1.2246904	2.1720955	0.5806741
-1.2246904	2.2325804	0.4826294
-1.2246904	2.2924125	0.4324624
-1.2246904	2.3573797	0.44360656
-1.2246904	2.412255	0.4231298
-1.2246904	2.479071	0.35965958
-1.2246904	2.5419009	0.42548692
-1.2246904	2.6124566	0.12823343
-1.2246904	2.669185	0.36988115
-1.2246904	2.7308786	0.30047438
-1.2246904	2.7952273	0.23867945
-1.2246904	2.857693	0.118428536
-1.2246904	2.9268115	0.23873708
-1.2246904	2.9810236	0.26870546
-1.2246904	3.047355	0.17092724
-1.2246904	3.1033409	0.021957036
-1.1639737	-3.1141748	0.05609536
-1.1639737	-3.0425024	-0.009465338
-1.1639737	-2.9859805	-0.01960926
-1.1639737	-2.9254093	-0.077221
-1.1639737	-2.8621008	-0.1285116
-1.1639737	-2.793789	-0.19336161
-1.1639737	-2.7288628	-0.32560658
-1.1639737	-2.6726892	-0.2866278
-1.1639737	-2.6110296	-0.39786497
-1.1639737	-2.5438232	-0.4173004
-1.1639737	-2.481728	-0.4949039
-1.1639737	-2.4194777	-0.5299027
-1.1639737	-2.356198	-0.6151901
-1.1639737	-2.2991128	-0.57360184
-1.1639737	-2.2237759	-0.6072948
-1.1639737	-2.1641412	-0.694043
-1.1639737	-2.106731	-0.6055166
-1.1639737	-2.0381565	-0.6477159
-1.1639737	-1.9820864	-0.6506128
-1.1639737	-1.9139458	-0.6340754
-1.1639737	-1.845742	-0.631955
-1.1639737	-1.7929845	-0.77408725
-1.1639737	-1.7332125	-0.6008897
-1.1639737	-1.664613	-0.6155011
-1.1639737	-1.6004579	-0.60082
-1.1639737	-1.5372016	-0.56197476
-1.1639737	-1.4737895	-0.68049985
-1.1639737	-1.4143283	-0.6926657
-1.1639737	-1.3504637	-0.56028354
-1.1639737	-1.286574	-0.689737
-1.1639737	-1.2294288	-0.5774867
-1.1639737	-1.1617773	-0.7088149
-1.1639737	-1.0991879	-0.48294467
-1.1639737	-1.0390701	-0.5229381
-1.1639737	-0.9705756	-0.46149057
-1.1639737	-0.91467595	-0.6243767
-1.1639737	-0.84836125	-0.4538499
-1.1639737	-0.78868604	-0.34988418
-1.1639737	-0.72499704	-0.34529877
-1.1639737	-0.6600969	-0.26445422
-1.1639737	-0.5979724	-0.25041354
-1.1639737	-0.53507614	-0.31590286
-1.1639737	-0.4735973	-0.2611849
-1.1639737	-0.40828252	-0.19628167
-1.1639737	-0.34730387	-0.17459649
-1.1639737	-0.27862787	-0.14166594
-1.1639737	-0.22182775	-0.105073765
-1.1639737	-0.15465188	-0.067612395
-1.1639737	-0.09927273	-0.064428486
-1.1639737	-0.0318861	-0.106380045
-1.1639737	0.02799201	-0.031155644
-1.1639737	0.09671569	0.02508233
-1.1639737	0.15451312	0.09377104
-1.1639737	0.22351313	0.18176752
-1.1639737	0.2789104	0.18624343
-1.1639737	0.34950876	0.17681873
-1.1639737	0.40378928	0.15047428
-1.1639737	0.47168756	0.12101198
-1.1639737	0.53422713	0.21251267
-1.1639737	0.5965102	0.27492055
-1.1639737	0.6614096	0.3106895
-1.1639737	0.7270498	0.29852226
-1.1639737	0.7836554	0.3730271
-1.1639737	0.8474586	0.39092642
-1.1639737	0.90598845	0.4465535
-1.1639737	0.9720614	0.3800617
-1.1639737	1.0351379	0.37607107
-1.1639737	1.0968478	0.52158517
-1.1639737	1.1600502	0.46887594
-1.1639737	1.2241919	0.44364622
-1.1639737	1.2835739	0.48803478
-1.1639737	1.3472459	0.44286585
-1.1639737	1.4118669	0.51690936
-1.1639737	1.4748223	0.5024512
-1.1639737	1.5360754	0.46858534
-1.1639737	1.5980599	0.55042994
-1.1639737	1.6663907	0.617139
-1.1639737	1.7288101	0.55083704
-1.1639737	1.798456	0.5017437
-1.1639737	1.8512938	0.56276697
-1.1639737	1.9171097	0.5951575
-1.1639737	1.9766657	0.34244537
-1.1639737	2.0407388	0.50087893
-1.1639737	2.1054275	0.57902026
-1.1639737	2.1720955	0.562216
-1.1639737	2.2325804	0.5158763
-1.1639737	2.2924125	0.43356165
-1.1639737	2.3573797	0.48551953
-1.1639737	2.412255	0.452837
-1.1639737	2.479071	0.42330316
-1.1639737	2.5419009	0.4988131
-1.1639737	2.6124566	0.16301897
-1.1639737	2.669185	0.4368937
-1.1639737	2.7308786	0.35137528
-1.1639737	2.7952273	0.27531102
-1.1639737	2.857693	0.19161311
-1.1639737	2.9268115	0.28565073
-1.1639737	2.9810236	0.2964495
-1.1639737	3.047355	0.27564043
-1.1639737	3.1033409	0.082120895
-1.0988898	-3.1141748	0.1176881
-1.0988898	-3.0425024	0.05599259
-1.0988898	-2.9859805	0.084002264
-1.0988898	-2.9254093	-0.007936158
-1.0988898	-2.8621008	-0.032749873
-1.0988898	-2.793789	-0.13854975
-1.0988898	-2.7288628	-0.27900872
-1.0988898	-2.6726892	-0.24329165
-1.0988898	-2.6110296	-0.32453302
-1.0988898	-2.5438232	-0.35645726
-1.0988898	-2.481728	-0.44625235
-1.0988898	-2.4194777	-0.4903175
-1.0988898	-2.356198	-0.5382877
-1.0988898	-2.2991128	-0.465478
-1.0988898	-2.2237759	-0.5580673
-1.0988898	-2.1641412	-0.6452804
-1.0988898	-2.106731	-0.5353231
-1.0988898	-2.0381565	-0.5877425
-1.0988898	-1.9820864	-0.59695905
-1.0988898	-1.9139458	-0.5800577
-1.0988898	-1.845742	-0.6387857
-1.0988898	-1.7929845	-0.72206616
-1.0988898	-1.7332125	-0.57873046
-1.0988898	-1.664613	-0.5424916
-1.0988898	-1.6004579	-0.59159315
-1.0988898	-1.5372016	-0.54382575
-1.0988898	-1.4737895	-0.63073087
-1.0988898	-1.4143283	-0.6772237
-1.0988898	-1.3504637	-0.544933
-1.0988898	-1.286574	-0.67478377
-1.0988898	-1.2294288	-0.58371127
-1.0988898	-1.1617773	-0.6951968
-1.0988898	-1.0991879	-0.4737212
-1.0988898	-1.0390701	-0.5335364
-1.0988898	-0.9705756	-0.45313618
-1.0988898	-0.91467595	-0.60026276
-1.0988898	-0.84836125	-0.4367631
-1.0988898	-0.78868604	-0.2889488
-1.0988898	-0.72499704	-0.3353013
-1.0988898	-0.6600969	-0.2441421
-1.0988898	-0.5979724	-0.25346127
-1.0988898	-0.53507614	-0.2892537
-1.0988898	-0.4735973	-0.27108714
-1.0988898	-0.40828252	-0.17894971
-1.0988898	-0.34730387	-0.14994165
-1.0988898	-0.27862787	-0.14090851
-1.0988898	-0.22182775	-0.10390656
-1.0988898	-0.15465188	-0.079780415
-1.0988898	-0.09927273	-0.08706322
-1.0988898	-0.0318861	-0.12185781
-1.0988898	0.02799201	-0.07066582
-1.0988898	0.09671569	0.026357902
-1.0988898	0.15451312	0.10008619
-1.0988898	0.22351313	0.15548746
-1.0988898	0.2789104	0.14748527
-1.0988898	0.34950876	0.20601222
-1.0988898	0.40378928	0.15249047
-1.0988898	0.47168756	0.08116136
-1.0988898	0.53422713	0.19237366
-1.0988898	0.5965102	0.21925755
-1.0988898	0.6614096	0.30239347
-1.0988898	0.7270498	0.2420526
-1.0988898	0.7836554	0.31010795
-1.0988898	0.8474586	0.36732906
-1.0988898	0.90598845	0.42440462
-1.0988898	0.9720614	0.37053728
-1.0988898	1.0351379	0.3626786
-1.0988898	1.0968478	0.52853626
-1.0988898	1.1600502	0.45440304
-1.0988898	1.2241919	0.46843618
-1.0988898	1.2835739	0.4408041
-1.0988898	1.3472459	0.40529075
-1.0988898	1.4118669	0.5136954
-1.0988898	1.4748223	0.48312277
-1.0988898	1.5360754	0.4253906
-1.0988898	1.5980599	0.5130739
-1.0988898	1.6663907	0.64291215
-1.0988898	1.7288101	0.5404898
-1.0988898	1.798456	0.52844894
-1.0988898	1.8512938	0.5606989
-1.0988898	1.9171097	0.55716395
-1.0988898	1.9766657	0.33222622
-1.0988898	2.0407388	0.4965151
-1.0988898	2.1054275	0.5550828
-1.0988898	2.1720955	0.534002
-1.0988898	2.2325804	0.53548306
-1.0988898	2.2924125	0.43920425
-1.0988898	2.3573797	0.51519835
-1.0988898	2.412255	0.44310132
-1.0988898	2.479071	0.4630737
-1.0988898	2.5419009	0.5471993
-1.0988898	2.6124566	0.22082354
-1.0988898	2.669185	0.4727719
-1.0988898	2.7308786	0.38279536
-1.0988898	2.7952273	0.30848536
-1.0988898	2.857693	0.24625693
-1.0988898	2.9268115	0.29744214
-1.0988898	2.9810236	0.30105364
-1.0988898	3.047355	0.3328415
-1.0988898	3.1033409	0.124243304
-1.0370879	-3.1141748	0.16238597
-1.0370879	-3.0425024	0.13126047
-1.0370879	-2.9859805	0.15306474
-1.0370879	-2.9254093	0.07870996
-1.0370879	-2.8621008	0.048558287
-1.0370879	-2.793789	-0.06224081
-1.0370879	-2.7288628	-0.18258032
-1.0370879	-2.6726892	-0.17706557
-1.0370879	-2.6110296	-0.2553402
-1.0370879	-2.5438232	-0.26336837
-1.0370879	-2.481728	-0.3607244
-1.0370879	-2.4194777	-0.40905088
-1.0370879	-2.356198	-0.46133777
-1.0370879	-2.2991128	-0.41345406
-1.0370879	-2.2237759	-0.49367723
-1.0370879	-2.1641412	-0.5730088
-1.0370879	-2.106731	-0.47366357
-1.0370879	-2.0381565	-0.55266917
-1.0370879	-1.9820864	-0.55722415
-1.0370879	-1.9139458	-0.5320934
-1.0370879	-1.845742	-0.59366536
-1.0370879	-1.7929845	-0.68077666
-1.0370879	-1.7332125	-0.5407271
-1.0370879	-1.664613	-0.5028139
-1.0370879	-1.6004579	-0.5636116
-1.0370879	-1.5372016	-0.52233016
-1.0370879	-1.4737895	-0.63387513
-1.0370879	-1.4143283	-0.6549711
-1.0370879	-1.3504637	-0.53770393
-1.0370879	-1.286574	-0.67315125
-1.0370879	-1.2294288	-0.5968617
-1.0370879	-1.1617773	-0.6945093
-1.0370879	-1.0991879	-0.510441
-1.0370879	-1.0390701	-0.5591826
-1.0370879	-0.9705756	-0.4795644
-1.0370879	-0.91467595	-0.63837516
-1.0370879	-0.84836125	-0.4689188
-1.0370879	-0.78868604	-0.3170135
-1.0370879	-0.72499704	-0.34812766
-1.0370879	-0.6600969	-0.2904854
-1.0370879	-0.5979724	-0.30308703
-1.0370879	-0.53507614	-0.3099767
-1.0370879	-0.4735973	-0.28859258
-1.0370879	-0.40828252	-0.20774665
-1.0370879	-0.34730387	-0.19337942
-1.0370879	-0.27862787	-0.16456698
-1.0370879	-0.22182775	-0.15054947
-1.0370879	-0.15465188	-0.10976226
