gene	angle_pred
231	-1.25309809331393
232	-1.24782263307755
233	-1.24159134032502
234	-1.23729622113212
235	-1.22952089123866
236	-1.22638379990285
237	-1.2232528356987
238	-1.2201218714947
239	-1.21699090729083
240	-1.21018366417879
241	-1.20695466587115
242	-1.19814385075539
243	-1.18868355970045
244	-1.1851053148976
245	-1.17812651210624
246	-1.17161949844183
247	-1.16619698705525
248	-1.1453586127924
249	-1.1278533980748
250	-1.12124222317893
251	-1.10936784232
252	-1.10851004390921
253	-1.09303290972731
254	-1.07378758967357
255	-1.06599387840177
256	-1.06414348468797
257	-1.05780190358299
258	-1.05576156879279
259	-1.05092113490629
260	-1.04527191966185
261	-1.03707994484485
262	-1.02198269282785
263	-1.00541492925332
264	-1.00411597737554
265	-1.00089310620717
266	-0.99195362135092
267	-0.980428487003392
268	-0.978541330502155
269	-0.972781826894678
270	-0.966195160535417
271	-0.956263080379499
272	-0.943163273241111
273	-0.935749444131597
274	-0.920400979736817
275	-0.918924341046635
276	-0.91592817374586
277	-0.914451535055727
278	-0.913226108756873
279	-0.908704285714201
280	-0.903545240996318
281	-0.890500578046595
282	-0.88719805417177
283	-0.874845757082159
284	-0.860931041463049
285	-0.849669373780998
286	-0.831943582376533
287	-0.825804196622614
288	-0.820222379834546
289	-0.818905046564059
290	-0.81048636789614
291	-0.808991347812501
292	-0.807049047130084
293	-0.803648489153027
294	-0.779624006581534
295	-0.771824168195573
296	-0.767676100177377
297	-0.761365154743623
298	-0.755967151901866
299	-0.743908957132023
300	-0.740324585211209
301	-0.737310036518867
302	-0.723683296088814
303	-0.711839550922329
304	-0.707060388361729
305	-0.703690466043394
306	-0.700547247590138
307	-0.697005765590202
308	-0.689003731867276
309	-0.679868178819304
310	-0.647676229984853
311	-0.64238238837995
312	-0.577532828721639
313	-0.571730435203499
314	-0.562239508530187
315	-0.552472860939906
316	-0.548189996030468
317	-0.529251032603819
318	-0.509056007221779
319	-0.503780547011127
320	-0.497929136440598
321	-0.492837490174457
322	-0.486906426894453
323	-0.481992467441331
324	-0.473874018220022
325	-0.471778539251174
326	-0.466484697645611
327	-0.465755568998543
328	-0.448660872146664
329	-0.439488556308562
330	-0.421922070330577
331	-0.415752048921228
332	-0.415519217924646
333	-0.411162827435926
334	-0.403871540963776
335	-0.394349978629223
336	-0.388847814551546
337	-0.38004925373217
338	-0.373744435428926
339	-0.369479951911753
340	-0.362286699542065
341	-0.353353341828745
342	-0.352440399236619
343	-0.35008145361265
344	-0.341282892791551
345	-0.334451141178772
346	-0.327221126018767
347	-0.299544873068599
348	-0.285483106292164
349	-0.276347553235381
350	-0.266145879298033
351	-0.261305445417586
352	-0.259234474972482
353	-0.257770090545303
354	-0.254136701569011
355	-0.243187517587571
356	-0.241202326983114
357	-0.236294494655296
358	-0.196106639169494
359	-0.187902410093915
360	-0.183950410277605
361	-0.180623377873996
362	-0.174943526974782
363	-0.169919279145668
364	-0.16611433048468
365	-0.161715050068099
366	-0.160183267193202
367	-0.15329024425588
368	-0.141011472729035
369	-0.135251969118116
370	-0.131900428186924
371	-0.125816186605872
372	-0.122305340255302
373	-0.117023752900446
374	-0.111870835306848
375	-0.109101371867602
376	-0.105143244916677
377	-0.0959586747930504
378	-0.0891269231661283
379	-0.0832203683958804
380	-0.0797156491751719
381	-0.0582951974315113
382	-0.0489451947522181
