gene	angle_pred
202	-1.23426401630633
203	-1.23101249784678
204	-1.22120098912163
205	-1.21753008691347
206	-1.21703821708308
207	-1.21282884685069
208	-1.20726812898011
209	-1.20357133888798
210	-1.19954836143533
211	-1.19807275194512
212	-1.19103124701046
213	-1.18381370445425
214	-1.17029505050349
215	-1.1620057494821
216	-1.13248320457726
217	-1.12788033849435
218	-1.12706745888248
219	-1.12086472146275
220	-1.11242009314136
221	-1.10472103593082
222	-1.08457508327994
223	-1.07866746776609
224	-1.07763195233872
225	-1.0574238687809
226	-1.04384308396365
227	-1.03723131796833
228	-1.02893683940777
229	-1.02621861141558
230	-1.00615032247519
231	-0.967623971118155
232	-0.960665307472816
233	-0.952629707789107
234	-0.92914939558108
235	-0.926508831254508
236	-0.908646190227748
237	-0.907760824542341
238	-0.905285942685024
239	-0.902039601839009
240	-0.894299124065589
241	-0.890333100003163
242	-0.881707256547981
243	-0.875644313760677
244	-0.868442304012294
245	-0.86801256511291
246	-0.860411881929591
247	-0.853515349233505
248	-0.841606921908964
249	-0.837340598381608
250	-0.835166016001379
251	-0.818530460797535
252	-0.817215356215962
253	-0.812472695599403
254	-0.81024633744995
255	-0.799901538422653
256	-0.794672185562268
257	-0.786900642352508
258	-0.761416607936213
259	-0.748633170118868
260	-0.7465983823258
261	-0.711820597088098
262	-0.698131083301964
263	-0.686528133081411
264	-0.649089073293865
265	-0.620897166179077
266	-0.615983645547477
267	-0.611442910464942
268	-0.54482820406541
269	-0.542751995668068
270	-0.525319093743028
271	-0.516962484388444
272	-0.510977205322784
273	-0.507466808085775
274	-0.498975581732177
275	-0.473444949335838
276	-0.466248117250049
277	-0.458699209927046
278	-0.447365493791363
279	-0.438211537591115
280	-0.430869733355214
281	-0.424190658981073
282	-0.415761563571067
283	-0.399944065739826
284	-0.391173250251316
285	-0.379751515326579
286	-0.362577492329677
287	-0.355463501497518
288	-0.346485582938283
289	-0.344859823753039
290	-0.337523197112197
291	-0.32947724242087
292	-0.327732398964862
293	-0.318681994333763
294	-0.317252983076412
295	-0.315508139620949
296	-0.30627134222003
297	-0.298893294970292
298	-0.291525602875962
299	-0.291308144641294
300	-0.288108402045608
301	-0.286886493869976
302	-0.285219314071082
303	-0.274506907228301
304	-0.27232196972858
305	-0.270219873461188
306	-0.266362578586581
307	-0.257037762387891
308	-0.255355049859206
309	-0.249162667754253
310	-0.241116713080839
311	-0.239506486630946
312	-0.220525489319646
313	-0.215399688083246
314	-0.209450652103619
315	-0.20895878228811
316	-0.203889934400203
317	-0.196211587702955
318	-0.19620641012595
319	-0.18834684823503
320	-0.185861611273783
321	-0.178887415052076
322	-0.16936067337026
323	-0.16399670359819
324	-0.162008514030338
325	-0.154935943849624
326	-0.148401841677864
327	-0.142778993058599
328	-0.141220542382488
329	-0.133438644156785
330	-0.131036248430707
331	-0.117465819127094
332	-0.0915779341644806
333	-0.0777175605618323
334	-0.0699460175015249
335	-0.0638778972715119
336	-0.0354374668871352
337	-0.0333560809394551
338	-0.0317044338815383
339	-0.0303116656728723
340	-0.0235083295166618
341	-0.0168033673241407
342	-0.0156746555420226
343	-0.0108646865258801
344	0.00010659909676303
345	0.0056621391963206
346	0.0106740337123981
347	0.011134838063539
348	0.0238302568145016
349	0.024813996440246
350	0.0377941819211385
351	0.0394768944383398
352	0.0479059897543622
353	0.0528816412270509
354	0.0539482220837709
355	0.0629054302484735
356	0.0824870263575377
357	0.085350226422518
358	0.0866187327803657
359	0.0915892066720169
360	0.0931942555327523
361	0.0988688798915677
362	0.122432032673635
363	0.123343286219801
364	0.134112646309558
365	0.134599338544328
366	0.14705141114504
367	0.158939127853645
368	0.169547983049822
369	0.177164198760282
370	0.182683495800588
371	0.18364134753829
372	0.184645797468619
373	0.201669670511559
374	0.204434496607411
375	0.209342839563723
376	0.217927262159181
377	0.218294870123128
378	0.22211592191724
379	0.2250930286672
380	0.240812152304148
381	0.246321094183694
382	0.247320366535843
383	0.268584675081988
384	0.270878341671674
385	0.279530072757389
386	0.280327419607827
387	0.28091248580327
388	0.286607820448848
389	0.300820269175407
390	0.306391341972118
391	0.313567463622059
392	0.333656462175325
393	0.370034117784422
394	0.373280458527213
395	0.379643700588698
396	0.411589350308964
397	0.416544291439031
398	0.421695980492313
399	0.426350622159157
400	0.438616301922412
401	0.444000981935868
402	0.446682966788541
403	0.448194819253701
404	0.457498925005915
405	0.477018390046213
406	0.508855310598502
407	0.552978621182487
408	0.564327869804623
409	0.569919652884138
410	0.575501080809321
411	0.57867493546415
412	0.581657219772627
413	0.585757860696559
414	0.617858837617533
415	0.619619213770816
416	0.626168848576012
417	0.634841289917883
418	0.654065633019847
419	0.660470295668031
420	0.662924467127241
421	0.667739613660887
422	0.676774485381723
423	0.681579276760584
424	0.70044118946561
425	0.707032244878517
426	0.72284974235166
427	0.727198906959057
428	0.755903393361451
429	0.763043271921948
430	0.765647593108096
431	0.774045622856855
432	0.782257259835943
433	0.801481602898948
434	0.802454987357708
435	0.812375224713316
436	0.813483226171537
437	0.824873895367302
438	0.826831019438046
439	0.842700292655416
440	0.867133278069514
441	0.871006105593694
442	0.875075681040031
443	0.877881927721742
444	0.884825058348965
445	0.891566263476415
446	0.899348161560664
447	0.901947305165491
448	0.902573791970627
449	0.903169213314347
450	0.909894885709644
451	0.910428176130496
452	0.91240601050683
453	0.914792873458316
454	0.918769252518344
455	0.929031209935446
456	0.932821196226424
457	0.93428645048915
458	0.939826457772027
459	0.959718708218558
460	0.964409592888549
461	0.971523583546553
462	0.978150881975641
463	0.982738215106747
464	0.994895165660778
465	0.998374497335236
466	0.998923320486255
467	1.00418891618974
468	1.01145305657469
469	1.02805754567781
470	1.02915001440261
471	1.03964496276774
472	1.04474487600841
473	1.0450141100069
474	1.05284778384711
475	1.05394025257164
476	1.05645655494184
477	1.06002390542129
478	1.06769707437666
479	1.07871495800389
480	1.07921200538554
481	1.08200789690728
482	1.08742881991312
483	1.1001863693737
484	1.10501704861304
485	1.11278341394915
486	1.11912594563988
487	1.12689231097497
488	1.12833685492724
489	1.13386650704542
490	1.14001746839003
491	1.14865884421788
492	1.15903988587958
493	1.17623461872465
494	1.18258232798871
495	1.19481694217287
496	1.19535023259221
497	1.19652036496862
498	1.20161510062506
499	1.21619515713663
500	1.21940007722896
501	1.22173516440442
502	1.22699558252016
503	1.23259254313321
504	1.23920430881547
505	1.24524136346318
506	1.28152064468934
507	1.28820489644551
508	1.29478559666369
509	1.3303037740752
510	1.33301164678421
511	1.34364638969825
512	1.35088981975465
513	1.35287800927686
514	1.35714433262653
515	1.3622494234307
516	1.36890778729877
517	1.3813702148489
518	1.38269049695324
519	1.38843760728966
520	1.3917874995307
521	1.39813003120791
522	1.4132382005409
523	1.42626498396746
524	1.45510926475471
525	1.4632691259136
526	1.47152218345591
527	1.47648747968102
528	1.47715020952127
529	1.48590549202004
530	1.48757267177435
531	1.49705799261225
532	1.5043635535848
533	1.51002782268737
534	1.51816179595963
535	1.5290398849757
536	1.54145571432323
537	1.54977090278496
538	1.55215258814755
539	1.55700915525639
540	1.55898181204577
541	1.56805810430748
542	1.57574162838958
543	1.582741712324
544	1.58835938323278
545	1.59517307439939
546	1.60159844730026
547	1.6074025109761
548	1.61500319382705
549	1.61977691970473
550	1.62405877577932
551	1.63090870998317
552	1.63739103622883
553	1.64333489447953
554	1.64630682360484
555	1.66062282365927
556	1.66477524031147
557	1.66867395569685
558	1.67188405335808
559	1.67304900815448
560	1.68485388342451
561	1.69197305162445
562	1.69997758546946
563	1.70043321223424
564	1.70327052436037
565	1.71502362386073
566	1.71782469294865
567	1.7226139515555
568	1.73647950241913
569	1.74795819034438
570	1.76713075750084
571	1.78148817816604
572	1.78767020495073
573	1.79223682775144
574	1.79458227007424
575	1.79544174783491
576	1.81688727123639
577	1.81795385207188
578	1.82436886981546
579	1.82493322569444
580	1.82971212914664
581	1.834242508909
582	1.8368520076521
583	1.84520343914538
584	1.84662209520808
585	1.8560815281517
586	1.86025465510984
587	1.86725473903959
588	1.89041404038387
589	1.89442666245891
590	1.89795776988495
591	1.90235353264844
592	1.90957107480663
593	1.91467616560144
594	1.91722353342197
595	1.92179015622218
596	1.92461193561687
597	1.92499507630533
598	1.93858621559168
599	1.95284526229442
600	1.96472262363655
601	1.96884915240276
602	1.97344166308738
603	1.99114897598647
604	1.99231393078247
605	1.99979552936125
606	2.00009582881978
607	2.00534589176713
608	2.00968470118517
609	2.01326240680317
610	2.01369732326035
611	2.02222479236727
612	2.03040018624701
613	2.03884999170101
614	2.04389295157373
615	2.04843886406682
616	2.0624338543504
617	2.06686586015243
618	2.06793244098797
619	2.06877120844117
620	2.07386076650595
621	2.07902798822384
622	2.08429358390234
623	2.08765383129209
624	2.09480924252888
625	2.09881668702768
626	2.10331600132933
627	2.11047141256634
628	2.12369494389753
629	2.12622677898801
630	2.13207744085357
631	2.13445394863792
632	2.13853387921327
633	2.14446220473208
634	2.14773961089231
635	2.16583524206179
636	2.1713131183931
637	2.18269343235954
638	2.18504405225984
639	2.19333335283351
640	2.19433262517001
641	2.19519210293094
642	2.19799834959616
643	2.20025577311286
644	2.20923369141106
645	2.2184083576307
646	2.2226487930901
647	2.2247250014164
648	2.22955568063949
649	2.23314374141296
650	2.2384455801317
651	2.23941896458398
652	2.25322756210685
653	2.27221373650484
654	2.28108810326784
655	2.28233589929463
656	2.28649867110191
657	2.29700397458103
658	2.30128583065669
659	2.30146186827044
660	2.30760247444438
661	2.30793901694127
662	2.31241244336151
663	2.31450418441915
664	2.32928098882197
665	2.33007833566083
666	2.34540396321356
667	2.34664658166383
668	2.35070580193476
669	2.35835826055798
670	2.36060532892237
671	2.36196703164089
672	2.38472765959138
673	2.39045923719443
674	2.39199179995011
675	2.39410425131607
676	2.40967322498698
677	2.41102457255209
678	2.41387223983493
679	2.43237172202071
680	2.43386286416171
681	2.43963586238135
682	2.44671878755153
683	2.4782450531701
684	2.48457205211745
685	2.48675181198398
686	2.4983702945035
687	2.53921102094279
688	2.58284246133388
689	2.58876043171196
690	2.61606697220005
691	2.62392135633469
692	2.6544431720768
693	2.67425258124616
694	2.68727418711858
695	2.75461375214312
696	2.76196591132869
697	2.77028109981665
698	2.78003047710444
699	2.78772435636672
700	2.79083608007928
701	2.79150398749846
702	2.80656038110414
703	2.81723654465946
704	2.85188488924176
705	2.86099224700239
706	2.87403974078266
707	2.92331991770434
708	2.92978671125281
709	2.94282902746609
710	2.98225627557822
711	2.98849525574736
712	2.99320685073017
713	3.03644997304664
714	3.0447133857908
715	3.05094201081094
716	3.05254705965245
717	3.07353695644094
718	3.10352548190699
719	3.11347160715483
720	3.13749038645486
721	3.13931289352861
722	-3.1374884613156
723	-3.12169167414752
724	-3.1192944560355
725	-3.11742535076885
726	-3.09724833352426
727	-3.09662702429415
728	-3.09330819748993
729	-3.09033626833906
730	-3.08801153630283
731	-3.08413353119101
732	-3.07459643450653
733	-3.07394923739162
734	-3.0618492401303
735	-3.04490820844545
736	-3.03870029371635
737	-3.03771655410118
738	-3.03384890414033
739	-3.02503666821799
740	-3.01781394841002
741	-3.00988190056265
742	-2.99745571594343
743	-2.99697420128939
744	-2.99114424967135
745	-2.98519003620655
746	-2.9833261085131
747	-2.97370617058331
748	-2.96801083596327
749	-2.96072080764887
750	-2.95638199818293
751	-2.95560018406673
752	-2.95325474171805
753	-2.94708307001867
754	-2.94454605732327
755	-2.94197280158927
756	-2.93702821562123
757	-2.92902368168677
758	-2.91845106959324
