cell_angle	gene_angle	expression
-3.111570251893652	-3.11366868019104	-0.60051346
-3.111570251893652	-3.0491926670074463	-0.566966
-3.111570251893652	-2.9851489067077637	-0.46358314
-3.111570251893652	-2.9246444702148438	-0.41623572
-3.111570251893652	-2.8612873554229736	-0.41664955
-3.111570251893652	-2.798445224761963	-0.3971645
-3.111570251893652	-2.72908091545105	-0.4039521
-3.111570251893652	-2.6692516803741455	-0.3413023
-3.111570251893652	-2.606738328933716	-0.35366517
-3.111570251893652	-2.538054943084717	-0.3414356
-3.111570251893652	-2.4850070476531982	-0.24649024
-3.111570251893652	-2.422774076461792	-0.17457393
-3.111570251893652	-2.3565433025360107	-0.22080845
-3.111570251893652	-2.2912118434906006	-0.10212106
-3.111570251893652	-2.2363295555114746	-0.13047199
-3.111570251893652	-2.168224811553955	-0.20750211
-3.111570251893652	-2.1054441928863525	-0.0510894
-3.111570251893652	-2.0421977043151855	-0.014800744
-3.111570251893652	-1.9739155769348145	-0.04385647
-3.111570251893652	-1.9107080698013306	0.02159108
-3.111570251893652	-1.8551386594772339	0.13048415
-3.111570251893652	-1.7928217649459839	0.13266736
-3.111570251893652	-1.730137825012207	0.17462698
-3.111570251893652	-1.666879415512085	0.09703886
-3.111570251893652	-1.6017857789993286	0.077430405
-3.111570251893652	-1.5400502681732178	0.22341041
-3.111570251893652	-1.481444239616394	0.16369961
-3.111570251893652	-1.4083120822906494	0.35755154
-3.111570251893652	-1.354372501373291	0.31150427
-3.111570251893652	-1.287343978881836	0.33677304
-3.111570251893652	-1.2247792482376099	0.36478406
-3.111570251893652	-1.161434292793274	0.39295164
-3.111570251893652	-1.107008457183838	0.4289247
-3.111570251893652	-1.0367252826690674	0.4145558
-3.111570251893652	-0.9702794551849365	0.5012306
-3.111570251893652	-0.906813383102417	0.4133857
-3.111570251893652	-0.8471691608428955	0.46116167
-3.111570251893652	-0.7816200256347656	0.5128114
-3.111570251893652	-0.7212903499603271	0.50248826
-3.111570251893652	-0.6614086627960205	0.57492715
-3.111570251893652	-0.6023838520050049	0.47658563
-3.111570251893652	-0.5311269760131836	0.53786993
-3.111570251893652	-0.47672104835510254	0.61163247
-3.111570251893652	-0.4047970771789551	0.57143843
-3.111570251893652	-0.34708428382873535	0.55896324
-3.111570251893652	-0.2829775810241699	0.51058894
-3.111570251893652	-0.22178196907043457	0.56582725
-3.111570251893652	-0.15757346153259277	0.4904753
-3.111570251893652	-0.09509491920471191	0.56685317
-3.111570251893652	-0.027670621871948242	0.5786155
-3.111570251893652	0.03800797462463379	0.49519205
-3.111570251893652	0.09189558029174805	0.6247062
-3.111570251893652	0.1581404209136963	0.4225443
-3.111570251893652	0.22471928596496582	0.43174824
-3.111570251893652	0.28594064712524414	0.35615557
-3.111570251893652	0.34496212005615234	0.486003
-3.111570251893652	0.40952444076538086	0.43189123
-3.111570251893652	0.47142815589904785	0.35928613
-3.111570251893652	0.5352745056152344	0.24897932
-3.111570251893652	0.6026139259338379	0.26606923
-3.111570251893652	0.6638128757476807	0.14087446
-3.111570251893652	0.7238528728485107	0.04207127
-3.111570251893652	0.7864804267883301	0.11274488
-3.111570251893652	0.8538839817047119	-0.025956389
-3.111570251893652	0.9107482433319092	-0.06831449
-3.111570251893652	0.9718525409698486	0.0019317899
-3.111570251893652	1.0382106304168701	-0.11680578
-3.111570251893652	1.0944654941558838	-0.17020889
-3.111570251893652	1.164494276046753	-0.14433679
-3.111570251893652	1.2247750759124756	-0.3398043
-3.111570251893652	1.299156904220581	-0.38270372
-3.111570251893652	1.3534767627716064	-0.38955116
-3.111570251893652	1.4135663509368896	-0.43956771
-3.111570251893652	1.477245569229126	-0.5431769
-3.111570251893652	1.540832757949829	-0.5708744
-3.111570251893652	1.6024010181427002	-0.68635535
-3.111570251893652	1.6604154109954834	-0.5894093
-3.111570251893652	1.7311618328094482	-0.6593683
-3.111570251893652	1.7905356884002686	-0.6877749
-3.111570251893652	1.8487622737884521	-0.6275642
-3.111570251893652	1.918607473373413	-0.6968554
-3.111570251893652	1.9861886501312256	-0.77809894
-3.111570251893652	2.042034387588501	-0.7245206
-3.111570251893652	2.108731985092163	-0.81212586
-3.111570251893652	2.167802095413208	-0.8233766
-3.111570251893652	2.234330415725708	-0.77310133
-3.111570251893652	2.292532205581665	-0.7862099
-3.111570251893652	2.3559157848358154	-0.9343447
-3.111570251893652	2.4142439365386963	-0.75359434
-3.111570251893652	2.4866201877593994	-0.64435524
-3.111570251893652	2.548130750656128	-0.79832166
-3.111570251893652	2.611027479171753	-0.8612124
-3.111570251893652	2.6729228496551514	-0.82248706
-3.111570251893652	2.7299606800079346	-0.6988934
-3.111570251893652	2.797254800796509	-0.6958436
-3.111570251893652	2.855482339859009	-0.80724406
-3.111570251893652	2.916297197341919	-0.7252716
-3.111570251893652	2.983325242996216	-0.63207716
-3.111570251893652	3.0481560230255127	-0.5667463
-3.111570251893652	3.1144540309906006	-0.67614526
-3.04586044297077	-3.11366868019104	-0.621551
-3.04586044297077	-3.0491926670074463	-0.6047486
-3.04586044297077	-2.9851489067077637	-0.48373032
-3.04586044297077	-2.9246444702148438	-0.46392322
-3.04586044297077	-2.8612873554229736	-0.47660187
-3.04586044297077	-2.798445224761963	-0.4435573
-3.04586044297077	-2.72908091545105	-0.43399826
-3.04586044297077	-2.6692516803741455	-0.38632715
-3.04586044297077	-2.606738328933716	-0.40304768
-3.04586044297077	-2.538054943084717	-0.40215695
-3.04586044297077	-2.4850070476531982	-0.33993647
-3.04586044297077	-2.422774076461792	-0.19429746
-3.04586044297077	-2.3565433025360107	-0.2561298
-3.04586044297077	-2.2912118434906006	-0.14461747
-3.04586044297077	-2.2363295555114746	-0.19946818
-3.04586044297077	-2.168224811553955	-0.27629817
-3.04586044297077	-2.1054441928863525	-0.10671751
-3.04586044297077	-2.0421977043151855	-0.055139523
-3.04586044297077	-1.9739155769348145	-0.10172378
-3.04586044297077	-1.9107080698013306	-0.04107946
-3.04586044297077	-1.8551386594772339	0.05783117
-3.04586044297077	-1.7928217649459839	0.04636236
-3.04586044297077	-1.730137825012207	0.10804148
-3.04586044297077	-1.666879415512085	0.025983807
-3.04586044297077	-1.6017857789993286	-0.0073275953
-3.04586044297077	-1.5400502681732178	0.1682453
-3.04586044297077	-1.481444239616394	0.10453799
